"speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi","sd.tavg","sd.tmax","sd.npp","sd.npp.sd","rng.tavg","rng.tmax","rng.npp","rng.npp.sd","SPID","Mig_status"
"Perognathus flavescens","mammal","Rodentia","Heteromyidae",19,"tavg",0.144118520869135,0.1451289305678,0.0625,3.49432138810614,4.38458838435188,0.296704762766008,0.266323917903997,15.8918328881264,19.0415000915527,1.29654142260552,0.923257395625111,"SP353",0
"Perognathus flavus","mammal","Rodentia","Heteromyidae",102,"tavg",-0.140648161918076,-0.141586757231111,0.0101010101010101,3.99001257254252,4.19153752286443,0.843372066788371,0.374897225552034,20.8528339862824,22.2249994277954,4.20737447589635,1.59404934942723,"SP354",0
"Perognathus inornatus","mammal","Rodentia","Heteromyidae",13,"tavg",0.00507095552595287,0.00507099899247089,0.1,1.95364558117761,2.14662470927443,0.365554557552413,0.226913832127221,5.7832508087159,6.0785827636719,1.16665437817574,0.739317148923873,"SP355",0
"Perognathus longimembris","mammal","Rodentia","Heteromyidae",61,"tavg",-0.00521733268510878,-0.0052173800254551,0.0172413793103448,3.19362510367043,3.27916634956018,0.325189948867408,0.209228180619115,13.0039176940918,13.8128337860108,1.74690246582032,0.836521349847317,"SP356",0
"Perognathus merriami","mammal","Rodentia","Heteromyidae",9,"tavg",-0.551929454527848,-0.621151778781619,0.166666666666667,5.97516692904441,6.02153387605695,0.706604502226837,0.348678041836677,19.1776662468911,19.8488330841064,2.10145688056945,1.07141703367234,"SP357",0
"Perognathus parvus","mammal","Rodentia","Heteromyidae",93,"tavg",0.154678403629632,0.155930001698057,0.0111111111111111,2.67345228019411,2.59954592704083,0.257146306841952,0.234179553696718,12.867999792099,13.6313323974609,1.66163571178913,1.31956695020199,"SP358",0
"Peromyscus attwateri","mammal","Rodentia","Cricetidae",5,"tavg",-0.61018994245434,-0.709223919574304,0.5,8.92780661658666,8.94222267485501,0.807256951346947,0.555301296364896,21.0336675643921,21.3446662425995,2.16276202350855,1.49220928549767,"SP359",0
"Peromyscus aztecus","mammal","Rodentia","Cricetidae",19,"tavg",0.291511672377602,0.300217533059976,0.0625,3.96615619724308,3.8770485481208,0.666070797038914,0.23964911780269,17.5101065635681,16.5434284210205,2.50810551643372,0.795800089836117,"SP360",0
"Peromyscus boylii","mammal","Rodentia","Cricetidae",224,"tavg",-0.0488054889740487,-0.0488442956148511,0.00452488687782805,3.57923875016047,3.69021141504131,0.541511279691829,0.351345231459397,21.4808339774609,22.0875835418701,2.59547762572765,1.67269204556942,"SP361",0
"Peromyscus californicus","mammal","Rodentia","Cricetidae",40,"tavg",-0.386083597519501,-0.407189363517941,0.027027027027027,1.41389535815295,1.87123609655258,0.936540796161075,0.355951567214238,5.3544988632202,7.404281616211,4.30256286263465,1.58577287197113,"SP362",0
"Peromyscus crinitus","mammal","Rodentia","Cricetidae",85,"tavg",-0.339368024169645,-0.353378120966142,0.0121951219512195,5.26812405781331,5.35046281829862,0.199290485206508,0.128412123699432,19.6404986381531,19.1490831375122,1.05976836383343,0.576179176568985,"SP363",0
"Peromyscus difficilis","mammal","Rodentia","Cricetidae",9,"tavg",0.863248251858633,1.30595469541796,0.166666666666667,3.66965243340976,3.25964057703318,1.11888766576176,0.384205336131546,10.9582490921021,9.6539154052734,3.49408122897148,1.21082895994187,"SP364",0
"Peromyscus eremicus","mammal","Rodentia","Cricetidae",235,"tavg",-0.118775102216128,-0.119338419067955,0.00431034482758621,3.43956499841639,4.16262698406897,0.69329234691068,0.308584587254628,20.897915840149,23.1100854873658,4.23938898742199,1.53980115801095,"SP365",0
"Peromyscus eva","mammal","Rodentia","Cricetidae",20,"tavg",0.304106651002043,0.314038556162954,0.0588235294117647,2.21682702470513,3.33678152603736,0.535209370061729,0.266813673272763,6.8997497558594,11.277250289917,1.51890608668328,0.849567800760269,"SP366",0
"Peromyscus fraterculus","mammal","Rodentia","Cricetidae",10,"tavg",0.49987947113204,0.549145452087429,0.142857142857143,0.787760309266188,0.826024359661353,0.317812368852853,0.101658592430785,2.8723335266113,3.2428340911865,0.889037370681768,0.27551007270813,"SP367",0
"Peromyscus gossypinus","mammal","Rodentia","Cricetidae",12,"tavg",-0.0315209263520196,-0.0315313719827688,0.111111111111111,1.78808925598714,1.86348528229887,0.691423914423085,0.337049542651598,5.5683326721192,5.8649158477783,2.2640163898468,0.953624933958051,"SP368",0
"Peromyscus grandis","mammal","Rodentia","Cricetidae",7,"tavg",0.0843427291455277,0.0845435833115103,0.25,4.17466731532422,4.29875929801059,0.351203085523579,0.112363924642033,12.2602491378784,12.6477489471436,0.829416513443,0.336361706256866,"SP369",0
"Peromyscus guatemalensis","mammal","Rodentia","Cricetidae",13,"tavg",-0.520129920350482,-0.576517842117179,0.1,3.66746587404811,3.49058578508945,0.704992559445956,0.216736722886559,13.1609163284302,12.2006664276123,2.54134392738343,0.599944710731502,"SP370",0
"Peromyscus keeni","mammal","Rodentia","Cricetidae",480,"tavg",-0.0944847642452769,-0.0947674468022448,0.00209643605870021,2.48675934343268,2.42236642161087,0.625141572753386,0.47734092475466,14.3562505245209,14.5915002822876,3.01741656288505,2.34994734823704,"SP371",0
"Peromyscus leucopus","mammal","Rodentia","Cricetidae",217,"tavg",0.341410590483489,0.355688364607799,0.00467289719626168,4.51728412580349,5.11544742270082,0.698289568379848,0.643845895087542,26.2009998783469,26.0225839614868,3.63083697855472,2.36566025018692,"SP372",0
"Peromyscus levipes","mammal","Rodentia","Cricetidae",5,"tavg",0.000565850672693342,0.000565850733085985,0.5,3.46194595518293,3.23832316095917,0.608287846310927,0.22481047093082,9.48300075531009,8.7630844116211,1.6656620502472,0.547622561454769,"SP373",0
"Peromyscus maniculatus","mammal","Rodentia","Cricetidae",1338,"tavg",0.00295812037236305,0.00295812900072894,0.000749063670411985,5.34833053697345,5.90948783841268,241.654909831556,834.168237141801,26.7879214286804,30.6239567101001,7888.79942218959,27244.3228157982,"SP374",0
"Peromyscus melanophrys","mammal","Rodentia","Cricetidae",11,"tavg",0.12808338616172,0.128790780111879,0.125,2.17835080225961,2.49243706748002,0.914864297715551,0.271572555386881,6.4074172973633,6.7180843353271,2.92346507310867,0.997171342372898,"SP375",0
"Peromyscus melanotis","mammal","Rodentia","Cricetidae",5,"tavg",-0.125926125333499,-0.126598150810908,0.5,1.58691696140328,1.43243283904033,0.261191541321266,0.237929749837833,3.82858371734623,3.7085838317871,0.635474115610123,0.531963929533959,"SP376",0
"Peromyscus merriami","mammal","Rodentia","Cricetidae",10,"tavg",-0.199578187120123,-0.202293204218318,0.142857142857143,3.78641858233239,6.00798103994045,0.763454969945213,0.490180975222273,11.5455827713012,15.9069156646728,1.97482003271579,1.38110421597958,"SP377",0
"Peromyscus mexicanus","mammal","Rodentia","Cricetidae",25,"tavg",0.00703907210793871,0.00703918836996808,0.0454545454545455,4.5860157490903,4.50784382218873,0.831825310890321,0.289064366078662,14.8792505264282,15.5302486419678,3.31913995742798,1.10307848453521,"SP378",0
"Peromyscus nasutus","mammal","Rodentia","Cricetidae",23,"tavg",0.493609740087128,0.540821738377925,0.05,2.76824514914184,2.63252485002776,0.297215088145789,0.185014736890087,11.8977496623993,10.8531656265258,1.2487630546093,0.716773554682732,"SP379",0
"Peromyscus pectoralis","mammal","Rodentia","Cricetidae",9,"tavg",0.340589139235941,0.354758825646143,0.166666666666667,2.81465242884157,2.81563792880162,1.06814242100382,0.290533951611622,8.2235012054444,8.7180004119874,3.16217267513275,0.837914347648622,"SP380",0
"Peromyscus truei","mammal","Rodentia","Cricetidae",227,"tavg",0.316503173138105,0.327756187774032,0.00446428571428571,3.58549598200931,3.62468923076961,0.604684098781919,0.341765201656223,20.6815004050732,21.5921669006348,4.41694927960634,1.74843403697013,"SP381",0
"Peromyscus zarhynchus","mammal","Rodentia","Cricetidae",5,"tavg",0.670275235797801,0.811242722554417,0.5,3.36964883759393,2.9519299649571,0.802302192899317,0.255863122508994,7.9704990386963,7.1129150390625,1.86776280403137,0.61298048496246,"SP382",0
"Petaurus breviceps","mammal","Diprotodontia","Petauridae",5,"tavg",-0.7,-0.867300527694053,0.5,1.57620218264428,1.64528497387381,1.19367810249316,0.437760195222529,4.3198738098144,4.4954299926757,2.95020341873169,1.03493282198906,"SP383",0
"Petromyscus collinus","mammal","Rodentia","Muridae",10,"tavg",0.4748357869087,0.516295465571115,0.142857142857143,2.34979235225368,2.2012013045265,0.0927717471355621,0.117016108905099,8.0539999008178,7.9637489318848,0.226535856723785,0.351377218961715,"SP384",0
"Phenacomys intermedius","mammal","Rodentia","Cricetidae",69,"tavg",0.228996450037225,0.233130121575295,0.0151515151515152,2.83337453451721,3.00109235004204,0.667503424048937,0.562114845021721,11.2522504329681,12.6010003089904,2.63882175832987,2.06125140190124,"SP385",0
"Phenacomys ungava","mammal","Rodentia","Cricetidae",5,"tavg",-0.951883611626645,-1.85146365314984,0.5,0.77092505525138,0.722337079244502,0.154783301700041,0.160999630985655,1.8289999961853,1.81283330917358,0.37937128543853,0.38471078872681,"SP386",0
"Philander opossum","mammal","Didelphimorphia","Didelphidae",14,"tavg",0.78672734894626,1.06278476487274,0.0909090909090909,3.44444320433244,3.48366119580109,0.910416520282149,0.282860513645567,11.2461671829223,12.419584274292,2.91039878129959,1.09020894765854,"SP387",0
"Phodopus campbelli","mammal","Rodentia","Cricetidae",17,"tavg",-0.576047165005403,-0.656526493089833,0.0714285714285714,2.30255200039755,2.22952301164828,0.0989585229712013,0.146361523203752,7.96649980545044,7.45825016498566,0.330145478248597,0.509610146284104,"SP388",0
"Phodopus roborovskii","mammal","Rodentia","Cricetidae",11,"tavg",0.40602224146979,0.430839008052133,0.125,2.24824057506476,2.59931288887942,0.042879865083969,0.0505434576155441,8.29708361625672,9.38116645812992,0.132071368396282,0.156494870781899,"SP389",0
"Phyllostomus discolor","mammal","Chiroptera","Phyllostomidae",15,"tavg",-0.589590016544553,-0.677037395507956,0.0833333333333333,1.31271634934568,1.16070936221113,1.10460780067164,0.244222151002029,4.6925830841065,4.6002502441406,3.2920070886612,0.836325347423551,"SP390",1
"Phyllostomus elongatus","mammal","Chiroptera","Phyllostomidae",8,"tavg",0.521314116707171,0.578142592253957,0.2,0.52957317234672,0.551322416480985,0.598061913084052,0.286534715943177,1.2757511138916,1.8539161682129,1.84772253036499,0.983049094676969,"SP391",1
"Phyllostomus hastatus","mammal","Chiroptera","Phyllostomidae",15,"tavg",-0.533672062542406,-0.595265532345529,0.0833333333333333,1.10487575652778,0.898868801650736,1.13524177945725,0.322847460608982,4.4337501525879,3.6361656188965,4.07603991031647,1.07425260543823,"SP392",1
"Phyllotis darwini","mammal","Rodentia","Cricetidae",9,"tavg",-0.556770739839149,-0.6281408813577,0.166666666666667,1.84719427492263,1.43239102087836,1.04382243229253,0.545653058585828,5.8300695419312,4.4876804351806,3.65854877233506,1.8864810615778,"SP393",0
"Phyllotis xanthopygus","mammal","Rodentia","Cricetidae",9,"tavg",-0.533922188032307,-0.595615328550879,0.166666666666667,7.837552587577,8.02684201940759,0.525661862789104,0.415002165452219,19.7179169654846,21.2010850906372,1.47525945305824,1.24780151247978,"SP394",0
"Pipistrellus javanicus","mammal","Chiroptera","Vespertilionidae",6,"tavg",0.46419456102019,0.502644737182925,0.333333333333333,1.8320109008802,2.04207142085907,0.777607262710213,0.290102939150517,5.2065830230713,5.8053321838379,2.2227383852005,0.81426185369492,"SP395",1
"Platyrrhinus helleri","mammal","Chiroptera","Phyllostomidae",18,"tavg",-0.14486419945589,-0.145890509244478,0.0666666666666667,2.02837856755641,1.80874892229118,0.893584968883584,0.234726974318504,8.7395000457764,7.2099990844726,3.42122316360473,0.967596828937531,"SP396",1
"Platyrrhinus lineatus","mammal","Chiroptera","Phyllostomidae",15,"tavg",-0.385351112118102,-0.406328853143885,0.0833333333333333,0.735570015456918,0.859205309318611,0.597022368657431,0.192937436897576,2.5651664733887,2.9618339538575,1.86819714307785,0.633130311965947,"SP397",1
"Procavia capensis","mammal","Hyracoidea","Procaviidae",5,"tavg",-0.214202525776498,-0.217571845023517,0.5,4.73570163434807,4.95441352742952,0.682038694615447,0.222098995703074,11.7312498092651,11.7593326568603,1.62930545210838,0.57493281364441,"SP398",0
"Procyon lotor","mammal","Carnivora","Procyonidae",79,"tavg",-0.0566615337227423,-0.0567222886390489,0.0131578947368421,3.13525508143781,3.3462793885314,0.769849900380753,0.502594033447124,14.7189993858337,17.6277503967285,2.59939885139466,2.08796493709087,"SP399",0
"Proechimys semispinosus","mammal","Rodentia","Echimyidae",18,"tavg",-0.489303927989114,-0.535144742560176,0.0666666666666667,0.837601419235448,0.933751795511022,0.67333302661257,0.16794131470561,3.7232208251953,3.9110832214356,2.19303965568542,0.493339538574217,"SP400",0
"Proechimys simonsi","mammal","Rodentia","Echimyidae",6,"tavg",0.201380182164792,0.204170658309741,0.333333333333333,2.56297181499491,2.39847059335885,0.708306648572518,0.480791229936297,6.9915008544922,6.4266662597657,1.70371639728547,1.26666271686554,"SP401",0
"Ptenochirus jagori","mammal","Chiroptera","Pteropodidae",15,"tavg",-0.366993392677718,-0.384944071533763,0.0833333333333333,1.36391204014405,1.32379391264684,172.301871536847,597.402230849312,5.0395851135254,4.7830848693848,491.403589606285,1698.50928243995,"SP402",1
"Pteronotus davyi","mammal","Chiroptera","Mormoopidae",18,"tavg",0.266798229768211,0.273413493452568,0.0666666666666667,2.14848487218087,2.00112342815818,1.68250358792984,0.2301723214383,8.3866386413574,7.844165802002,5.15603286027909,0.82655203342438,"SP403",0
"Pteronotus parnellii","mammal","Chiroptera","Mormoopidae",35,"tavg",0.314157488920527,0.325151510380473,0.03125,1.78548185434875,2.05426163961281,1.04737718535719,0.247689165764075,7.5901374816894,10.1153335571289,4.17801806330681,0.998266994953152,"SP404",1
"Pteropus alecto","mammal","Chiroptera","Pteropodidae",5,"tavg",-0.373151228034719,-0.392079112717107,0.5,2.33378462333718,2.51611023923504,1.19803620822407,0.230197835976052,5.3096675872802,6.0377502441407,2.56505513191223,0.538987308740616,"SP405",1
"Puma concolor","mammal","Carnivora","Felidae",45,"tavg",0.182034536457933,0.184086150549004,0.0238095238095238,3.03492466121302,4.19459752050255,1.02620647662748,0.786509440786442,13.0315833091735,17.3531084060669,3.11707857251167,2.18202552199363,"SP406",0
"Pygoderma bilabiatum","mammal","Chiroptera","Phyllostomidae",16,"tavg",-0.251999330724653,-0.257546572183856,0.0769230769230769,1.04456024537258,0.945588704758377,0.665126448724103,0.229668036632147,3.7447509765625,3.0235004425049,1.91558063030243,0.645952045917515,"SP407",1
"Rattus argentiventer","mammal","Rodentia","Muridae",5,"tavg",0.78297122317127,1.05300326065724,0.5,3.39375304789957,3.31211825773611,0.70924398125073,0.269034819074173,7.5080814361573,7.5699996948242,1.51437950134278,0.622178614139557,"SP408",0
"Rattus everetti","mammal","Rodentia","Muridae",12,"tavg",-0.134543939197221,-0.135364713783797,0.111111111111111,1.39954715058256,1.30071687672621,221.371358773016,767.811390317513,5.0820007324219,4.6847496032715,490.292002439499,1698.02651131153,"SP409",0
"Rattus exulans","mammal","Rodentia","Muridae",21,"tavg",0.217867843270887,0.221416607339885,0.0555555555555556,3.60856321805727,3.21749880763548,1.11884958426265,0.338091789249177,11.9345932006836,11.3152408599853,4.08756706118583,1.25702767074108,"SP410",0
"Rattus leucopus","mammal","Rodentia","Muridae",6,"tavg",-0.123936519540193,-0.124576998496085,0.333333333333333,1.28280664214222,1.41883582039538,0.606551612461543,0.128248940131165,3.1194171905518,3.8870010375977,1.4507188796997,0.34805512428284,"SP411",0
"Rattus niobe","mammal","Rodentia","Muridae",5,"tavg",0.90061706450598,1.47547672970317,0.5,3.12463532753271,3.20947624272101,0.773392902435673,0.0600067041068819,7.6505002975464,7.8059997558593,1.82315587997436,0.135735571384425,"SP412",0
"Rattus norvegicus","mammal","Rodentia","Muridae",67,"tavg",-0.247661258633321,-0.25291970411909,0.015625,6.23881476771217,6.72366104789276,1642.93711711808,5675.03040185202,30.0182309150696,29.7962373495102,7888.61079102755,27244.1826992333,"SP413",0
"Rattus rattus","mammal","Rodentia","Muridae",114,"tavg",-0.232390945115279,-0.236715429457275,0.00900900900900901,5.91857159956512,5.61483939869091,1.00108933484724,0.562366753689937,21.8964071273803,21.7821578979492,4.80054399371147,2.28621523082256,"SP414",0
"Rattus tanezumi","mammal","Rodentia","Muridae",17,"tavg",0.461220775689267,0.49886081422546,0.0714285714285714,4.27153873660762,3.66469140017263,118.665313596807,411.721134035504,12.6115007400513,11.1060009002686,490.687067389488,1698.18811544776,"SP415",0
"Rattus tiomanicus","mammal","Rodentia","Muridae",6,"tavg",-0.918142342568152,-1.5770653064288,0.333333333333333,4.07529527836826,4.02708021684107,0.990219398755593,0.335338739994603,11.4416694641114,11.2913970947265,2.71385109424592,0.925610587000843,"SP416",0
"Reithrodontomys fulvescens","mammal","Rodentia","Cricetidae",39,"tavg",-0.00147088082252618,-0.00147088188327307,0.0277777777777778,3.00689128124562,3.26480753005993,0.954135677247563,0.436449224307051,13.0590839385986,16.802583694458,3.46238252520561,1.62235262989998,"SP417",0
"Reithrodontomys megalotis","mammal","Rodentia","Cricetidae",261,"tavg",-0.319709002270141,-0.331322946991286,0.00387596899224806,3.74190196975339,3.84220227564911,0.607256921368379,0.348269074420116,18.9652500152587,20.656415939331,3.64117956906557,1.70814245939255,"SP418",0
"Reithrodontomys mexicanus","mammal","Rodentia","Cricetidae",9,"tavg",0.0780488508279819,0.0782079140003439,0.166666666666667,4.53870503807324,3.89983751563701,1.00908140332552,0.361581347000309,12.9890837669373,11.6361675262451,2.98752045631409,1.11859858036042,"SP419",0
"Reithrodontomys microdon","mammal","Rodentia","Cricetidae",6,"tavg",0.819425517921703,1.15506637249862,0.333333333333333,4.08396531247844,2.91395065364464,0.870459805952134,0.320163304360054,11.1245837211609,8.3663330078125,1.97717547416687,0.735347151756287,"SP420",0
"Reithrodontomys montanus","mammal","Rodentia","Cricetidae",23,"tavg",-0.121011208513988,-0.121607137765334,0.05,2.91493263687613,2.97066040843298,0.290928924060989,0.197358965480929,13.2379159927368,11.7401676177978,1.02778014540673,0.616654261946678,"SP421",0
"Reithrodontomys sumichrasti","mammal","Rodentia","Cricetidae",9,"tavg",0.220703262584399,0.224395261052545,0.166666666666667,4.42923601451417,3.85046629777748,0.634884027134365,0.370838643041104,11.8210825920105,10.2138347625732,1.73298096656799,1.16292095184326,"SP422",0
"Rhabdomys pumilio","mammal","Rodentia","Muridae",9,"tavg",0.0352465773785844,0.0352611841248606,0.166666666666667,1.91887001686932,2.65025437701124,1.22679334542341,0.386272340062516,7.3511667251586,8.1459999084473,3.18027870357036,1.08510944247246,"SP423",0
"Rhinolophus arcuatus","mammal","Chiroptera","Rhinolophidae",17,"tavg",-0.190392762194026,-0.19274467272161,0.0714285714285714,1.24311371180517,1.28269632110899,214.002607741461,742.321513928751,3.9600009918213,4.3624992370606,491.536173343659,1698.57168892026,"SP424",1
"Rhinolophus philippinensis","mammal","Chiroptera","Rhinolophidae",6,"tavg",-0.216855431022419,-0.220353990501091,0.333333333333333,0.982703675269169,1.0783867151889,252.900496000738,876.942335182167,2.7559986114501,2.896333694458,491.535660147667,1698.58391714096,"SP425",1
"Rhinolophus virgo","mammal","Chiroptera","Rhinolophidae",16,"tavg",0.157706580104165,0.159033903872511,0.0769230769230769,1.42308540473674,1.33340352644678,167.140117449747,579.88955308849,5.0958480834961,4.4144096374512,490.355905294418,1698.21229296923,"SP426",1
"Rhinophylla pumilio","mammal","Chiroptera","Phyllostomidae",8,"tavg",-0.55651508563473,-0.627770447823557,0.2,1.45991674119901,1.0848038028483,1.17119801879809,0.217837394459999,4.4049167633057,3.6361656188965,4.14250326156616,0.66029071807861,"SP427",1
"Rhogeessa tumida","mammal","Chiroptera","Vespertilionidae",9,"tavg",-0.623585341570037,-0.730850402931975,0.166666666666667,1.54882810835569,1.99960794093366,0.589801825723334,0.181051477241346,5.8893165588379,6.7487411499023,1.55518388748169,0.465054869651794,"SP428",1
"Rhynchonycteris naso","mammal","Chiroptera","Emballonuridae",5,"tavg",0.108388041220768,0.108815504781993,0.5,0.592108435601779,0.675952635429078,0.910450486178465,0.179511621537888,1.3799171447754,1.75950050354,2.26660871505737,0.453877151012421,"SP429",0
"Rousettus aegyptiacus","mammal","Chiroptera","Pteropodidae",7,"tavg",0.259851747780384,0.265949412780619,0.25,3.5651974711949,3.56399607990329,0.90890682331852,0.248120743356938,9.2097358703613,9.9420013427734,2.22910690307617,0.695782005786893,"SP430",1
"Rousettus amplexicaudatus","mammal","Chiroptera","Pteropodidae",19,"tavg",-0.0536064232024294,-0.0536578605938736,0.0625,1.71195894377627,1.44379674555935,154.503777319536,535.390344023112,7.9226665496826,6.6194152832032,491.544213175774,1698.60024723411,"SP431",1
"Saccopteryx bilineata","mammal","Chiroptera","Emballonuridae",14,"tavg",0.31646211083528,0.327710554816557,0.0909090909090909,1.1087586748422,1.32277749701535,1.07734333210657,0.310675725406435,4.6270275115967,5.3480834960938,3.25932145118714,1.18407425284386,"SP432",0
"Scalopus aquaticus","mammal","Eulipotyphla","Talpidae",26,"tavg",-0.326268137562438,-0.338646082056893,0.0434782608695652,2.28055800904759,2.3086002009053,0.458794406354375,0.224988571069454,11.1940002441406,11.6774158477784,2.58275353908539,0.767804622650145,"SP433",0
"Scapanus latimanus","mammal","Eulipotyphla","Talpidae",29,"tavg",-0.228262713082487,-0.232355915686204,0.0384615384615385,4.42551094475815,4.23089997410559,0.677112230498416,0.289678494248871,16.0352501869202,15.8894987106323,2.92412313818931,1.39829784631729,"SP434",0
"Scapanus orarius","mammal","Eulipotyphla","Talpidae",79,"tavg",0.0647691091207704,0.0648599073856393,0.0131578947368421,1.90850697947045,2.19290643842069,0.551979892734706,0.292987933887607,8.20908308029179,10.069417476654,2.33379566669464,1.51689165830613,"SP435",0
"Scapanus townsendii","mammal","Eulipotyphla","Talpidae",35,"tavg",0.110585961169858,0.111040092702977,0.03125,1.73788331602518,2.05294345669262,0.375300314008476,0.293713850353762,6.61008358001714,8.55641746520996,1.8010231256485,1.37085247039795,"SP436",1
"Sciurus aberti","mammal","Rodentia","Sciuridae",40,"tavg",0.165519197367169,0.167056095747249,0.027027027027027,2.68500276674228,2.5634858792475,0.364166987520108,0.266644993200384,11.4990832805633,11.7745838165283,1.24613136053086,1.01672932505608,"SP437",0
"Sciurus arizonensis","mammal","Rodentia","Sciuridae",52,"tavg",0.153922411582496,0.155155571499383,0.0204081632653061,2.48125812530778,2.38007737069371,0.357516380598038,0.184488778553198,10.1013336181641,9.6903343200683,1.51515591144562,0.805425599217415,"SP438",1
"Sciurus carolinensis","mammal","Rodentia","Sciuridae",36,"tavg",-0.150822767541478,-0.15198224834385,0.0303030303030303,2.85113109847534,3.17010406656844,0.558442201381968,0.427818941416543,12.0584163665772,13.1723337173462,2.70061373710633,1.37143957614899,"SP439",0
"Sciurus griseus","mammal","Rodentia","Sciuridae",53,"tavg",0.16679495398529,0.168368073883938,0.02,3.10187871175467,3.02962659153287,0.756098399316587,0.43376983621534,15.9138336181641,14.8229999542236,3.29463876783848,1.86479356884956,"SP440",0
"Sciurus nayaritensis","mammal","Rodentia","Sciuridae",8,"tavg",-0.0917785388307026,-0.0920375418200904,0.2,1.80608089242751,2.30740981241123,0.131627630954449,0.134415831118242,5.48691749572753,7.2845001220703,0.358528256416321,0.33987957239151,"SP441",0
"Sciurus niger","mammal","Rodentia","Sciuridae",78,"tavg",0.353308892360691,0.369219572969514,0.0133333333333333,3.34448307475008,2.89545045774944,0.624435360052515,0.299332178486098,19.6708328723907,19.5734992027283,2.58104288578033,1.5493278503418,"SP442",0
"Sciurus vulgaris","mammal","Rodentia","Sciuridae",6,"tavg",-0.583034848871675,-0.667048213108041,0.333333333333333,3.72703700699973,3.66051419842625,3186.10498042128,11004.548245708,9.66366684436794,10.0205001831055,7887.87329956889,27244.2340827584,"SP443",0
"Scotinomys teguina","mammal","Rodentia","Cricetidae",10,"tavg",-0.241631934957047,-0.246506514091432,0.142857142857143,2.66312313635548,2.88856191294537,0.55876535436364,0.255888886931596,7.7573337554932,8.7728328704834,1.7130982875824,0.887470185756688,"SP444",0
"Scotophilus dinganii","mammal","Chiroptera","Vespertilionidae",5,"tavg",-0.807305251116898,-1.11924243925475,0.5,2.19691089501996,1.7655249365818,0.372814532529076,0.297971126549989,5.5830726623536,4.9724178314209,0.98713374137879,0.763048648834225,"SP445",1
"Scotophilus kuhlii","mammal","Chiroptera","Vespertilionidae",5,"tavg",0.335755974420909,0.349301546586383,0.5,1.29855315722025,1.209783572594,0.911770546041517,0.0641844318848561,2.5279998779297,2.7135829925537,2.0133348107338,0.175085723400116,"SP446",1
"Scotophilus nigrita","mammal","Chiroptera","Vespertilionidae",5,"tavg",0.17670499974526,0.178579428470399,0.5,1.90916549584936,1.54798889782084,1.00215867800293,0.224212071120287,4.1870822906494,3.6676654815674,2.39079833030701,0.579198867082595,"SP447",1
"Scotorepens greyii","mammal","Chiroptera","Vespertilionidae",6,"tavg",-0.232731539714309,-0.237075498286523,0.333333333333333,2.91730384205824,3.50191292443271,1.15730976330446,0.164553941141191,7.4021224975586,9.2465629577636,3.21362206339836,0.473994433879853,"SP448",1
"Sigmodon arizonae","mammal","Rodentia","Cricetidae",41,"tavg",-0.0271171782650086,-0.027123827993369,0.0263157894736842,2.24663662025556,2.4574914799371,0.219675621101292,0.135752755082077,8.1994171142578,12.8207492828369,1.37954498827457,0.792785510420795,"SP449",0
"Sigmodon fulviventer","mammal","Rodentia","Cricetidae",21,"tavg",-0.475512022071984,-0.51716891779286,0.0555555555555556,2.21361233693213,2.79378396294156,0.386124590558076,0.265465400717996,6.75241565704344,11.4602489471436,1.79807561635971,1.274030610919,"SP450",0
"Sigmodon hirsutus","mammal","Rodentia","Cricetidae",16,"tavg",0.203058970216588,0.205921024126746,0.0769230769230769,0.531662281644752,0.733786342722648,0.330669621897328,0.189156911444645,1.7444171905517,2.6223335266113,1.16657555103302,0.766122788190841,"SP451",0
"Sigmodon hispidus","mammal","Rodentia","Cricetidae",123,"tavg",0.259298604513929,0.265356306419818,0.00833333333333333,4.31094540822393,3.84887955191509,1.01781790146038,0.335633755315025,17.5796661376953,16.8700008392334,4.02023503184318,1.52664881944656,"SP452",0
"Sigmodon ochrognathus","mammal","Rodentia","Cricetidae",17,"tavg",-0.0118759422366264,-0.0118765006036073,0.0714285714285714,2.27055628147776,2.4420936282373,0.271185016444893,0.155103651188127,10.3033332824707,10.2682495117187,1.04974164068698,0.543453872203827,"SP453",0
"Sorex araneus","mammal","Eulipotyphla","Soricidae",6,"tavg",-0.00617050170800242,-0.00617058002393028,0.333333333333333,4.77313049798474,5.0818183506354,8337.84141912028,19549.8587698572,12.5910696983337,12.4589926004409,16265.0767756104,38261.7475035191,"SP454",0
"Sorex arcticus","mammal","Eulipotyphla","Soricidae",9,"tavg",0.220980192034851,0.22468638913279,0.166666666666667,3.49004897603486,3.54295688725554,1322.0300548253,4553.17390000692,11.15691614151,11.2334994077682,3966.43367660045,13659.8720279932,"SP455",0
"Sorex bairdi","mammal","Eulipotyphla","Soricidae",14,"tavg",0.182105132985389,0.184159167548006,0.0909090909090909,1.11293945679162,0.797643274711849,0.472507637069397,0.277853842242753,3.26150035858154,2.9909992218017,1.62414741516113,0.9631335735321,"SP456",0
"Sorex bendirii","mammal","Eulipotyphla","Soricidae",62,"tavg",0.343668208231497,0.358246090257621,0.0169491525423729,2.01944330027814,2.15088520910039,0.569432342192889,0.304190342006985,12.4755004644394,14.1285836696625,2.85343605279922,1.84421330690384,"SP457",0
