tax_id,Order,Family,Genus,Binomial,RL2017
55427,Anura,Hylidae,Hyloscirtus,Hyloscirtus callipeza,VU
55436,Anura,Hylidae,Hyloscirtus,Hyloscirtus caucanus,DD
55443,Anura,Hylidae,Hyloscirtus,Hyloscirtus charazani,EN
55446,Anura,Hylidae,Hyloscirtus,Hyloscirtus chlorosteus,CR
55455,Anura,Hylidae,Hyloscirtus,Hyloscirtus colymba,NT
55468,Anura,Hylidae,Hyloscirtus,Hyloscirtus denticulentus,EN
55518,Anura,Hylidae,Hyloscirtus,Hyloscirtus jahni,NT
55531,Anura,Hylidae,Hyloscirtus,Hyloscirtus larinopygion,NT
55532,Anura,Hylidae,Hyloscirtus,Hyloscirtus lascinius,LC
55540,Anura,Hylidae,Hyloscirtus,Hyloscirtus lindae,VU
55546,Anura,Hylidae,Hyloscirtus,Hyloscirtus lynchi,CR
55582,Anura,Hylidae,Hyloscirtus,Hyloscirtus pacha,DD
55586,Anura,Hylidae,Hyloscirtus,Hyloscirtus palmeri,LC
55587,Anura,Hylidae,Hyloscirtus,Hyloscirtus pantostictus,EN
55599,Anura,Hylidae,Hyloscirtus,Hyloscirtus phyllognathus,LC
55601,Anura,Hylidae,Hyloscirtus,Hyloscirtus piceigularis,EN
55607,Anura,Hylidae,Hyloscirtus,Hyloscirtus platydactylus,VU
55612,Anura,Hylidae,Hyloscirtus,Hyloscirtus psarolaimus,EN
55617,Anura,Hylidae,Hyloscirtus,Hyloscirtus ptychodactylus,CR
55643,Anura,Hylidae,Hyloscirtus,Hyloscirtus sarampiona,DD
55656,Anura,Hylidae,Hyloscirtus,Hyloscirtus simmonsi,VU
55663,Anura,Hylidae,Hyloscirtus,Hyloscirtus staufferorum,EN
55672,Anura,Hylidae,Hyloscirtus,Hyloscirtus tapichalaca,DD
55678,Anura,Hylidae,Hyloscirtus,Hyloscirtus torrenticola,VU
55376,Anura,Hylidae,Hypsiboas,Hypsiboas albomarginatus,LC
55377,Anura,Hylidae,Hypsiboas,Hypsiboas alboniger,NT
55378,Anura,Hylidae,Hypsiboas,Hypsiboas albopunctatus,LC
55382,Anura,Hylidae,Hypsiboas,Hypsiboas alemani,DD
29414,Anura,Hylidae,Hypsiboas,Hypsiboas andinus,LC
55401,Anura,Hylidae,Hypsiboas,Hypsiboas atlanticus,LC
55405,Anura,Hylidae,Hypsiboas,Hypsiboas balzani,LC
61775,Anura,Hylidae,Hypsiboas,Hypsiboas beckeri,DD
55412,Anura,Hylidae,Hypsiboas,Hypsiboas bischoffi,LC
55415,Anura,Hylidae,Hypsiboas,Hypsiboas boans,LC
55423,Anura,Hylidae,Hypsiboas,Hypsiboas buriti,DD
55425,Anura,Hylidae,Hypsiboas,Hypsiboas caingua,LC
55426,Anura,Hylidae,Hypsiboas,Hypsiboas calcaratus,LC
55428,Anura,Hylidae,Hypsiboas,Hypsiboas callipleura,LC
55494,Anura,Hylidae,Hypsiboas,Hypsiboas cinerascens,LC
55450,Anura,Hylidae,Hypsiboas,Hypsiboas cipoensis,NT
61776,Anura,Hylidae,Hypsiboas,Hypsiboas cordobae,DD
55457,Anura,Hylidae,Hypsiboas,Hypsiboas crepitans,LC
136096,Anura,Hylidae,Hypsiboas,Hypsiboas curupi,LC
55461,Anura,Hylidae,Hypsiboas,Hypsiboas cymbalum,CR
55467,Anura,Hylidae,Hypsiboas,Hypsiboas dentei,LC
55475,Anura,Hylidae,Hypsiboas,Hypsiboas ericae,DD
55477,Anura,Hylidae,Hypsiboas,Hypsiboas exastis,DD
55479,Anura,Hylidae,Hypsiboas,Hypsiboas faber,LC
55480,Anura,Hylidae,Hypsiboas,Hypsiboas fasciatus,LC
61777,Anura,Hylidae,Hypsiboas,Hypsiboas freicanecae,DD
55484,Anura,Hylidae,Hypsiboas,Hypsiboas fuentei,DD
55487,Anura,Hylidae,Hypsiboas,Hypsiboas geographicus,LC
55490,Anura,Hylidae,Hypsiboas,Hypsiboas goianus,LC
55497,Anura,Hylidae,Hypsiboas,Hypsiboas guentheri,LC
55502,Anura,Hylidae,Hypsiboas,Hypsiboas heilprini,VU
55504,Anura,Hylidae,Hypsiboas,Hypsiboas hobbsi,LC
55505,Anura,Hylidae,Hypsiboas,Hypsiboas hutchinsi,LC
135883,Anura,Hylidae,Hypsiboas,Hypsiboas jimenezi,LC
55522,Anura,Hylidae,Hypsiboas,Hypsiboas joaquini,LC
55530,Anura,Hylidae,Hypsiboas,Hypsiboas lanciformis,LC
61778,Anura,Hylidae,Hypsiboas,Hypsiboas latistriatus,DD
55534,Anura,Hylidae,Hypsiboas,Hypsiboas lemai,LC
55535,Anura,Hylidae,Hypsiboas,Hypsiboas leptolineatus,LC
55536,Anura,Hylidae,Hypsiboas,Hypsiboas leucocheilus,DD
136169,Anura,Hylidae,Hypsiboas,Hypsiboas liliae,LC
55410,Anura,Hylidae,Hypsiboas,Hypsiboas lundii,LC
55547,Anura,Hylidae,Hypsiboas,Hypsiboas marginatus,LC
10459,Anura,Hylidae,Hypsiboas,Hypsiboas marianitae,LC
55553,Anura,Hylidae,Hypsiboas,Hypsiboas melanopleura,DD
55559,Anura,Hylidae,Hypsiboas,Hypsiboas microderma,LC
55571,Anura,Hylidae,Hypsiboas,Hypsiboas multifasciatus,LC
136184,Anura,Hylidae,Hypsiboas,Hypsiboas nympha,LC
55581,Anura,Hylidae,Hypsiboas,Hypsiboas ornatissimus,LC
29415,Anura,Hylidae,Hypsiboas,Hypsiboas palaestes,DD
55588,Anura,Hylidae,Hypsiboas,Hypsiboas pardalis,LC
55593,Anura,Hylidae,Hypsiboas,Hypsiboas pellucens,LC
55596,Anura,Hylidae,Hypsiboas,Hypsiboas phaeopleura,DD
55604,Anura,Hylidae,Hypsiboas,Hypsiboas picturatus,LC
55609,Anura,Hylidae,Hypsiboas,Hypsiboas polytaenius,LC
61779,Anura,Hylidae,Hypsiboas,Hypsiboas pombali,LC
55611,Anura,Hylidae,Hypsiboas,Hypsiboas prasinus,LC
55618,Anura,Hylidae,Hypsiboas,Hypsiboas pugnax,LC
55619,Anura,Hylidae,Hypsiboas,Hypsiboas pulchellus,LC
54935,Anura,Hylidae,Hypsiboas,Hypsiboas pulidoi,DD
55620,Anura,Hylidae,Hypsiboas,Hypsiboas punctatus,LC
55622,Anura,Hylidae,Hypsiboas,Hypsiboas raniceps,LC
55638,Anura,Hylidae,Hypsiboas,Hypsiboas rhythmicus,DD
61780,Anura,Hylidae,Hypsiboas,Hypsiboas riojanus,DD
55631,Anura,Hylidae,Hypsiboas,Hypsiboas roraima,DD
55632,Anura,Hylidae,Hypsiboas,Hypsiboas rosenbergi,LC
55635,Anura,Hylidae,Hypsiboas,Hypsiboas rubracylus,LC
55636,Anura,Hylidae,Hypsiboas,Hypsiboas rufitelus,LC
10357,Anura,Hylidae,Hypsiboas,Hypsiboas secedens,DD
55651,Anura,Hylidae,Hypsiboas,Hypsiboas semiguttatus,LC
55652,Anura,Hylidae,Hypsiboas,Hypsiboas semilineatus,LC
55655,Anura,Hylidae,Hypsiboas,Hypsiboas sibleszi,LC
190494,Anura,Hylidae,Hypsiboas,Hypsiboas stellae,LC
55664,Anura,Hylidae,Hypsiboas,Hypsiboas stenocephalus,DD
171812,Anura,Hylidae,Hypsiboas,Hypsiboas tepuianus,LC
55686,Anura,Hylidae,Hypsiboas,Hypsiboas varelae,DD
55693,Anura,Hylidae,Hypsiboas,Hypsiboas wavrini,LC
55390,Anura,Hylidae,Isthmohyla,Isthmohyla angustilineata,CR
55432,Anura,Hylidae,Isthmohyla,Isthmohyla calypsa,CR
55462,Anura,Hylidae,Isthmohyla,Isthmohyla debilis,CR
55492,Anura,Hylidae,Isthmohyla,Isthmohyla graceae,CR
55514,Anura,Hylidae,Isthmohyla,Isthmohyla infucata,DD
55516,Anura,Hylidae,Isthmohyla,Isthmohyla insolita,CR
55529,Anura,Hylidae,Isthmohyla,Isthmohyla lancasteri,LC
136148,Anura,Hylidae,Isthmohyla,Isthmohyla melacaena,NT
55600,Anura,Hylidae,Isthmohyla,Isthmohyla picadoi,NT
55603,Anura,Hylidae,Isthmohyla,Isthmohyla pictipes,EN
55616,Anura,Hylidae,Isthmohyla,Isthmohyla pseudopuma,LC
55627,Anura,Hylidae,Isthmohyla,Isthmohyla rivularis,CR
55675,Anura,Hylidae,Isthmohyla,Isthmohyla tica,CR
55697,Anura,Hylidae,Isthmohyla,Isthmohyla xanthosticta,DD
55701,Anura,Hylidae,Isthmohyla,Isthmohyla zeteki,NT
55796,Anura,Hylidae,Itapotihyla,Itapotihyla langsdorffii,LC
41079,Anura,Hylidae,Litoria,Litoria adelaidensis,LC
41066,Anura,Hylidae,Litoria,Litoria alboguttata,LC
55705,Anura,Hylidae,Litoria,Litoria albolabris,DD
55706,Anura,Hylidae,Litoria,Litoria amboinensis,LC
41028,Anura,Hylidae,Litoria,Litoria andiirrmalin,VU
55707,Anura,Hylidae,Litoria,Litoria angiana,LC
55708,Anura,Hylidae,Litoria,Litoria arfakiana,LC
55709,Anura,Hylidae,Litoria,Litoria aruensis,DD
61781,Anura,Hylidae,Litoria,Litoria auae,LC
12143,Anura,Hylidae,Litoria,Litoria aurea,VU
41067,Anura,Hylidae,Litoria,Litoria australis,LC
55710,Anura,Hylidae,Litoria,Litoria becki,VU
135764,Anura,Hylidae,Litoria,Litoria biakensis,DD
201489,Anura,Hylidae,Litoria,Litoria bibonius,LC
41080,Anura,Hylidae,Litoria,Litoria bicolor,LC
41029,Anura,Hylidae,Litoria,Litoria booroolongensis,CR
12144,Anura,Hylidae,Litoria,Litoria brevipalmata,EN
41068,Anura,Hylidae,Litoria,Litoria brevipes,LC
55711,Anura,Hylidae,Litoria,Litoria brongersmai,DD
55712,Anura,Hylidae,Litoria,Litoria bulmeri,DD
41081,Anura,Hylidae,Litoria,Litoria burrowsi,LC
41082,Anura,Hylidae,Litoria,Litoria caerulea,LC
55713,Anura,Hylidae,Litoria,Litoria capitula,DD
12145,Anura,Hylidae,Litoria,Litoria castanea,CR
41031,Anura,Hylidae,Litoria,Litoria cavernicola,DD
41083,Anura,Hylidae,Litoria,Litoria chloris,LC
55714,Anura,Hylidae,Litoria,Litoria chloronota,DD
135863,Anura,Hylidae,Litoria,Litoria chrisdahli,DD
158633,Anura,Hylidae,Litoria,Litoria christianbergmanni,LC
41084,Anura,Hylidae,Litoria,Litoria citropa,LC
55715,Anura,Hylidae,Litoria,Litoria congenita,LC
55716,Anura,Hylidae,Litoria,Litoria contrastens,DD
41032,Anura,Hylidae,Litoria,Litoria cooloolensis,EN
41085,Anura,Hylidae,Litoria,Litoria coplandi,LC
41069,Anura,Hylidae,Litoria,Litoria cryptotis,LC
41070,Anura,Hylidae,Litoria,Litoria cultripes,LC
41086,Anura,Hylidae,Litoria,Litoria cyclorhyncha,LC
41087,Anura,Hylidae,Litoria,Litoria dahlii,LC
55717,Anura,Hylidae,Litoria,Litoria darlingtoni,LC
55718,Anura,Hylidae,Litoria,Litoria daviesae,VU
14969,Anura,Hylidae,Litoria,Litoria dayi,EN
12146,Anura,Hylidae,Litoria,Litoria dentata,LC
55719,Anura,Hylidae,Litoria,Litoria dorsalis,LC
55720,Anura,Hylidae,Litoria,Litoria dorsivena,DD
135765,Anura,Hylidae,Litoria,Litoria dux,DD
41088,Anura,Hylidae,Litoria,Litoria electrica,LC
55721,Anura,Hylidae,Litoria,Litoria elkeae,DD
41089,Anura,Hylidae,Litoria,Litoria eucnemis,LC
55722,Anura,Hylidae,Litoria,Litoria everetti,DD
41090,Anura,Hylidae,Litoria,Litoria ewingii,LC
55723,Anura,Hylidae,Litoria,Litoria exophthalmia,LC
41091,Anura,Hylidae,Litoria,Litoria fallax,LC
201490,Anura,Hylidae,Litoria,Litoria flavescens,LC
41033,Anura,Hylidae,Litoria,Litoria freycineti,VU
136025,Anura,Hylidae,Litoria,Litoria fuscula,DD
41034,Anura,Hylidae,Litoria,Litoria genimaculata,LC
41092,Anura,Hylidae,Litoria,Litoria gilleni,LC
41093,Anura,Hylidae,Litoria,Litoria gracilenta,LC
55724,Anura,Hylidae,Litoria,Litoria graminea,DD
55725,Anura,Hylidae,Litoria,Litoria havina,LC
136177,Anura,Hylidae,Litoria,Litoria hilli,DD
135897,Anura,Hylidae,Litoria,Litoria humboldtorum,LC
136072,Anura,Hylidae,Litoria,Litoria hunti,DD
55726,Anura,Hylidae,Litoria,Litoria impura,LC
41094,Anura,Hylidae,Litoria,Litoria inermis,LC
55727,Anura,Hylidae,Litoria,Litoria iris,LC
41035,Anura,Hylidae,Litoria,Litoria jervisiensis,LC
61782,Anura,Hylidae,Litoria,Litoria jungguy,NT
61783,Anura,Hylidae,Litoria,Litoria kumae,DD
41096,Anura,Hylidae,Litoria,Litoria latopalmata,LC
12147,Anura,Hylidae,Litoria,Litoria lesueurii,LC
55730,Anura,Hylidae,Litoria,Litoria leucova,DD
41036,Anura,Hylidae,Litoria,Litoria littlejohni,LC
55731,Anura,Hylidae,Litoria,Litoria longicrus,DD
41071,Anura,Hylidae,Litoria,Litoria longipes,LC
41097,Anura,Hylidae,Litoria,Litoria longirostris,LC
12156,Anura,Hylidae,Litoria,Litoria lorica,CR
55732,Anura,Hylidae,Litoria,Litoria louisiadensis,LC
55733,Anura,Hylidae,Litoria,Litoria lutea,VU
55734,Anura,Hylidae,Litoria,Litoria macki,DD
41072,Anura,Hylidae,Litoria,Litoria maculosa,LC
41073,Anura,Hylidae,Litoria,Litoria maini,LC
55735,Anura,Hylidae,Litoria,Litoria majikthise,DD
41074,Anura,Hylidae,Litoria,Litoria manya,LC
158634,Anura,Hylidae,Litoria,Litoria mareku,DD
136085,Anura,Hylidae,Litoria,Litoria megalops,DD
41098,Anura,Hylidae,Litoria,Litoria meiriana,LC
41099,Anura,Hylidae,Litoria,Litoria microbelos,LC
55736,Anura,Hylidae,Litoria,Litoria micromembrana,LC
55737,Anura,Hylidae,Litoria,Litoria modica,LC
41100,Anura,Hylidae,Litoria,Litoria moorei,LC
55738,Anura,Hylidae,Litoria,Litoria mucro,DD
61784,Anura,Hylidae,Litoria,Litoria multicolor,DD
55739,Anura,Hylidae,Litoria,Litoria multiplica,LC
136003,Anura,Hylidae,Litoria,Litoria myola,CR
55740,Anura,Hylidae,Litoria,Litoria mystax,DD
12148,Anura,Hylidae,Litoria,Litoria nannotis,EN
55741,Anura,Hylidae,Litoria,Litoria napaea,LC
41101,Anura,Hylidae,Litoria,Litoria nasuta,LC
41102,Anura,Hylidae,Litoria,Litoria nigrofrenata,LC
55742,Anura,Hylidae,Litoria,Litoria nigropunctata,LC
41075,Anura,Hylidae,Litoria,Litoria novaehollandiae,LC
136185,Anura,Hylidae,Litoria,Litoria nudidigita,LC
12149,Anura,Hylidae,Litoria,Litoria nyakalensis,CR
55743,Anura,Hylidae,Litoria,Litoria obtusirostris,DD
55744,Anura,Hylidae,Litoria,Litoria oenicolen,DD
55779,Anura,Hylidae,Litoria,Litoria oktediensis,DD
55745,Anura,Hylidae,Litoria,Litoria ollauro,DD
41037,Anura,Hylidae,Litoria,Litoria olongburensis,VU
41103,Anura,Hylidae,Litoria,Litoria pallida,LC
41104,Anura,Hylidae,Litoria,Litoria paraewingi,LC
12150,Anura,Hylidae,Litoria,Litoria pearsoniana,NT
41105,Anura,Hylidae,Litoria,Litoria peronii,LC
41106,Anura,Hylidae,Litoria,Litoria personata,LC
41107,Anura,Hylidae,Litoria,Litoria phyllochroa,LC
12151,Anura,Hylidae,Litoria,Litoria piperata,CR
41076,Anura,Hylidae,Litoria,Litoria platycephala,LC
55746,Anura,Hylidae,Litoria,Litoria pratti,DD
55747,Anura,Hylidae,Litoria,Litoria pronimia,LC
55748,Anura,Hylidae,Litoria,Litoria prora,LC
135895,Anura,Hylidae,Litoria,Litoria purpureolata,DD
55749,Anura,Hylidae,Litoria,Litoria pygmaea,LC
55750,Anura,Hylidae,Litoria,Litoria quadrilineata,VU
12152,Anura,Hylidae,Litoria,Litoria raniformis,EN
136117,Anura,Hylidae,Litoria,Litoria rara,DD
41108,Anura,Hylidae,Litoria,Litoria revelata,LC
12153,Anura,Hylidae,Litoria,Litoria rheocola,EN
136164,Anura,Hylidae,Litoria,Litoria richardsi,DD
135804,Anura,Hylidae,Litoria,Litoria rivicola,LC
41109,Anura,Hylidae,Litoria,Litoria rothii,LC
41110,Anura,Hylidae,Litoria,Litoria rubella,LC
55751,Anura,Hylidae,Litoria,Litoria rubrops,DD
55752,Anura,Hylidae,Litoria,Litoria sanguinolenta,DD
136016,Anura,Hylidae,Litoria,Litoria sauroni,DD
136190,Anura,Hylidae,Litoria,Litoria scabra,DD
61785,Anura,Hylidae,Litoria,Litoria singadanae,DD
135896,Anura,Hylidae,Litoria,Litoria spartacus,DD
12154,Anura,Hylidae,Litoria,Litoria spenceri,CR
55753,Anura,Hylidae,Litoria,Litoria spinifera,LC
41111,Anura,Hylidae,Litoria,Litoria splendida,LC
135760,Anura,Hylidae,Litoria,Litoria staccato,LC
41038,Anura,Hylidae,Litoria,Litoria subglandulosa,VU
55754,Anura,Hylidae,Litoria,Litoria thesaurensis,LC
55755,Anura,Hylidae,Litoria,Litoria timida,LC
41112,Anura,Hylidae,Litoria,Litoria tornieri,LC
41113,Anura,Hylidae,Litoria,Litoria tyleri,LC
61786,Anura,Hylidae,Litoria,Litoria umarensis,DD
55756,Anura,Hylidae,Litoria,Litoria umbonata,DD
55757,Anura,Hylidae,Litoria,Litoria vagabunda,DD
41077,Anura,Hylidae,Litoria,Litoria vagitus,LC
61787,Anura,Hylidae,Litoria,Litoria verae,DD
12155,Anura,Hylidae,Litoria,Litoria verreauxii,LC
41078,Anura,Hylidae,Litoria,Litoria verrucosa,LC
55758,Anura,Hylidae,Litoria,Litoria vocivincens,LC
55759,Anura,Hylidae,Litoria,Litoria wapogaensis,DD
41115,Anura,Hylidae,Litoria,Litoria watjulumensis,LC
61788,Anura,Hylidae,Litoria,Litoria wilcoxii,LC
55760,Anura,Hylidae,Litoria,Litoria wisselensis,VU
55761,Anura,Hylidae,Litoria,Litoria wollastoni,LC
41116,Anura,Hylidae,Litoria,Litoria xanthomera,LC
55788,Anura,Hylidae,Litoria,Litoria zweifeli,DD
136154,Anura,Hylidae,Lysapsus,Lysapsus boliviana,DD
55762,Anura,Hylidae,Lysapsus,Lysapsus caraya,LC
55763,Anura,Hylidae,Lysapsus,Lysapsus laevis,LC
55764,Anura,Hylidae,Lysapsus,Lysapsus limellum,LC
55567,Anura,Hylidae,Megastomatohyla,Megastomatohyla mixe,CR
55568,Anura,Hylidae,Megastomatohyla,Megastomatohyla mixomaculata,EN
55579,Anura,Hylidae,Megastomatohyla,Megastomatohyla nubicola,EN
55592,Anura,Hylidae,Megastomatohyla,Megastomatohyla pellita,CR
55399,Anura,Hylidae,Myersiohyla,Myersiohyla aromatica,DD
55515,Anura,Hylidae,Myersiohyla,Myersiohyla inparquesi,DD
55524,Anura,Hylidae,Myersiohyla,Myersiohyla kanaima,LC
55542,Anura,Hylidae,Myersiohyla,Myersiohyla loveridgei,DD
55765,Anura,Hylidae,Nyctimantis,Nyctimantis rugiceps,LC
55766,Anura,Hylidae,Nyctimystes,Nyctimystes avocalis,VU
55767,Anura,Hylidae,Nyctimystes,Nyctimystes cheesmani,LC
55768,Anura,Hylidae,Nyctimystes,Nyctimystes daymani,DD
55769,Anura,Hylidae,Nyctimystes,Nyctimystes disruptus,LC
55770,Anura,Hylidae,Nyctimystes,Nyctimystes fluviatilis,DD
55771,Anura,Hylidae,Nyctimystes,Nyctimystes foricula,LC
55772,Anura,Hylidae,Nyctimystes,Nyctimystes granti,DD
55773,Anura,Hylidae,Nyctimystes,Nyctimystes gularis,DD
55774,Anura,Hylidae,Nyctimystes,Nyctimystes humeralis,LC
41095,Anura,Hylidae,Nyctimystes,Nyctimystes infrafrenatus,LC
55775,Anura,Hylidae,Nyctimystes,Nyctimystes kubori,LC
136099,Anura,Hylidae,Nyctimystes,Nyctimystes kuduki,DD
55776,Anura,Hylidae,Nyctimystes,Nyctimystes montanus,DD
55777,Anura,Hylidae,Nyctimystes,Nyctimystes narinosus,LC
55778,Anura,Hylidae,Nyctimystes,Nyctimystes obsoletus,DD
55780,Anura,Hylidae,Nyctimystes,Nyctimystes papua,DD
55781,Anura,Hylidae,Nyctimystes,Nyctimystes perimetri,LC
55782,Anura,Hylidae,Nyctimystes,Nyctimystes persimilis,DD
55783,Anura,Hylidae,Nyctimystes,Nyctimystes pulcher,LC
55784,Anura,Hylidae,Nyctimystes,Nyctimystes rueppelli,VU
55785,Anura,Hylidae,Nyctimystes,Nyctimystes semipalmatus,LC
55786,Anura,Hylidae,Nyctimystes,Nyctimystes trachydermis,LC
55787,Anura,Hylidae,Nyctimystes,Nyctimystes tyleri,DD
55375,Anura,Hylidae,Osteocephalus,Osteocephalus alboguttatus,LC
55789,Anura,Hylidae,Osteocephalus,Osteocephalus buckleyi,LC
55790,Anura,Hylidae,Osteocephalus,Osteocephalus cabrerai,LC
190998,Anura,Hylidae,Osteocephalus,Osteocephalus castaneicola,LC
55791,Anura,Hylidae,Osteocephalus,Osteocephalus deridens,LC
55792,Anura,Hylidae,Osteocephalus,Osteocephalus elkejungingerae,LC
55794,Anura,Hylidae,Osteocephalus,Osteocephalus fuscifacies,DD
55795,Anura,Hylidae,Osteocephalus,Osteocephalus heyeri,LC
55797,Anura,Hylidae,Osteocephalus,Osteocephalus leoniae,LC
55798,Anura,Hylidae,Osteocephalus,Osteocephalus leprieurii,LC
55799,Anura,Hylidae,Osteocephalus,Osteocephalus mutabor,LC
29408,Anura,Hylidae,Osteocephalus,Osteocephalus oophagus,LC
55801,Anura,Hylidae,Osteocephalus,Osteocephalus planiceps,LC
55802,Anura,Hylidae,Osteocephalus,Osteocephalus subtilis,LC
55803,Anura,Hylidae,Osteocephalus,Osteocephalus taurinus,LC
55804,Anura,Hylidae,Osteocephalus,Osteocephalus verruciger,LC
55805,Anura,Hylidae,Osteocephalus,Osteocephalus yasuni,LC
55807,Anura,Hylidae,Osteopilus,Osteopilus crucialis,EN
55808,Anura,Hylidae,Osteopilus,Osteopilus dominicensis,LC
55809,Anura,Hylidae,Osteopilus,Osteopilus marianae,EN
55806,Anura,Hylidae,Osteopilus,Osteopilus ocellatus,LC
55810,Anura,Hylidae,Osteopilus,Osteopilus pulchrilineatus,VU
55811,Anura,Hylidae,Osteopilus,Osteopilus septentrionalis,LC
54346,Anura,Hylidae,Osteopilus,Osteopilus vastus,VU
55812,Anura,Hylidae,Osteopilus,Osteopilus wilderi,EN
55829,Anura,Hylidae,Phyllodytes,Phyllodytes acuminatus,LC
55831,Anura,Hylidae,Phyllodytes,Phyllodytes brevirostris,DD
55832,Anura,Hylidae,Phyllodytes,Phyllodytes edelmoi,DD
55833,Anura,Hylidae,Phyllodytes,Phyllodytes gyrinaethes,DD
55834,Anura,Hylidae,Phyllodytes,Phyllodytes kautskyi,LC
55835,Anura,Hylidae,Phyllodytes,Phyllodytes luteolus,LC
136147,Anura,Hylidae,Phyllodytes,Phyllodytes maculosus,DD
55836,Anura,Hylidae,Phyllodytes,Phyllodytes melanomystax,LC
61789,Anura,Hylidae,Phyllodytes,Phyllodytes punctatus,DD
55837,Anura,Hylidae,Phyllodytes,Phyllodytes tuberculosus,DD
61790,Anura,Hylidae,Phyllodytes,Phyllodytes wuchereri,DD
55830,Anura,Hylidae,Phytotriades,Phytotriades auratus,CR
55870,Anura,Hylidae,Plectrohyla,Plectrohyla acanthodes,CR
55387,Anura,Hylidae,Plectrohyla,Plectrohyla ameibothalame,DD
55394,Anura,Hylidae,Plectrohyla,Plectrohyla arborescandens,EN
55871,Anura,Hylidae,Plectrohyla,Plectrohyla avia,CR
55413,Anura,Hylidae,Plectrohyla,Plectrohyla bistincta,LC
55430,Anura,Hylidae,Plectrohyla,Plectrohyla calthula,CR
55431,Anura,Hylidae,Plectrohyla,Plectrohyla calvicollina,CR
55438,Anura,Hylidae,Plectrohyla,Plectrohyla celata,CR
55439,Anura,Hylidae,Plectrohyla,Plectrohyla cembra,CR
55442,Anura,Hylidae,Plectrohyla,Plectrohyla charadricola,EN
55447,Anura,Hylidae,Plectrohyla,Plectrohyla chryses,CR
55872,Anura,Hylidae,Plectrohyla,Plectrohyla chrysopleura,CR
55456,Anura,Hylidae,Plectrohyla,Plectrohyla crassa,CR
55459,Anura,Hylidae,Plectrohyla,Plectrohyla cyanomma,CR
55460,Anura,Hylidae,Plectrohyla,Plectrohyla cyclada,EN
55873,Anura,Hylidae,Plectrohyla,Plectrohyla dasypus,CR
61791,Anura,Hylidae,Plectrohyla,Plectrohyla ephemera,CR
55874,Anura,Hylidae,Plectrohyla,Plectrohyla exquisita,CR
55875,Anura,Hylidae,Plectrohyla,Plectrohyla glandulosa,EN
55876,Anura,Hylidae,Plectrohyla,Plectrohyla guatemalensis,CR
55877,Anura,Hylidae,Plectrohyla,Plectrohyla hartwegi,CR
55501,Anura,Hylidae,Plectrohyla,Plectrohyla hazelae,CR
55878,Anura,Hylidae,Plectrohyla,Plectrohyla ixil,CR
55527,Anura,Hylidae,Plectrohyla,Plectrohyla labedactyla,DD
55879,Anura,Hylidae,Plectrohyla,Plectrohyla lacertosa,EN
55880,Anura,Hylidae,Plectrohyla,Plectrohyla matudai,LC
135849,Anura,Hylidae,Plectrohyla,Plectrohyla miahuatlanensis,DD
55573,Anura,Hylidae,Plectrohyla,Plectrohyla mykter,EN
55583,Anura,Hylidae,Plectrohyla,Plectrohyla pachyderma,CR
55594,Anura,Hylidae,Plectrohyla,Plectrohyla pentheter,EN
55881,Anura,Hylidae,Plectrohyla,Plectrohyla pokomchi,CR
55613,Anura,Hylidae,Plectrohyla,Plectrohyla psarosema,CR
55882,Anura,Hylidae,Plectrohyla,Plectrohyla psiloderma,EN
55883,Anura,Hylidae,Plectrohyla,Plectrohyla pycnochila,CR
55884,Anura,Hylidae,Plectrohyla,Plectrohyla quecchi,CR
55629,Anura,Hylidae,Plectrohyla,Plectrohyla robertsorum,EN
55639,Anura,Hylidae,Plectrohyla,Plectrohyla sabrina,CR
55885,Anura,Hylidae,Plectrohyla,Plectrohyla sagorum,EN
55658,Anura,Hylidae,Plectrohyla,Plectrohyla siopela,CR
55886,Anura,Hylidae,Plectrohyla,Plectrohyla tecunumani,CR
55887,Anura,Hylidae,Plectrohyla,Plectrohyla teuchestes,CR
55673,Anura,Hylidae,Plectrohyla,Plectrohyla thorectes,CR
55888,Anura,Hylidae,Pseudacris,Pseudacris brachyphona,LC
55889,Anura,Hylidae,Pseudacris,Pseudacris brimleyi,LC
55890,Anura,Hylidae,Pseudacris,Pseudacris cadaverina,LC
55891,Anura,Hylidae,Pseudacris,Pseudacris clarkii,LC
55892,Anura,Hylidae,Pseudacris,Pseudacris crucifer,LC
55893,Anura,Hylidae,Pseudacris,Pseudacris feriarum,LC
135819,Anura,Hylidae,Pseudacris,Pseudacris fouquettei,LC
136134,Anura,Hylidae,Pseudacris,Pseudacris kalmi,LC
136004,Anura,Hylidae,Pseudacris,Pseudacris maculata,LC
55894,Anura,Hylidae,Pseudacris,Pseudacris nigrita,LC
55895,Anura,Hylidae,Pseudacris,Pseudacris ocularis,LC
55896,Anura,Hylidae,Pseudacris,Pseudacris ornata,LC
55897,Anura,Hylidae,Pseudacris,Pseudacris regilla,LC
55898,Anura,Hylidae,Pseudacris,Pseudacris streckeri,LC
55899,Anura,Hylidae,Pseudacris,Pseudacris triseriata,LC
55900,Anura,Hylidae,Pseudis,Pseudis bolbodactyla,LC
55901,Anura,Hylidae,Pseudis,Pseudis cardosoi,LC
55902,Anura,Hylidae,Pseudis,Pseudis fusca,LC
55903,Anura,Hylidae,Pseudis,Pseudis minuta,LC
