tax_id,Order,MSWFamilyLatin,Scientific,MSW3_ID,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,Diet.Source,Diet.Certainty,ForStrat.Value,ForStrat.Certainty,ForStrat.Comment,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Activity.Source,Activity.Certainty,BodyMass.Value,BodyMass.Source,BodyMass.SpecLevel
42658,Macroscelidea,Macroscelididae,Elephantulus brachyrhynchus,389,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,47.5,Ref_117,1
42659,Macroscelidea,Macroscelididae,Elephantulus fuscipes,391,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,57,Ref_117,1
42660,Macroscelidea,Macroscelididae,Elephantulus fuscus,392,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,52.56,Ref_178,2
42661,Macroscelidea,Macroscelididae,Elephantulus intufi,393,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,49.5,Ref_117,1
42662,Macroscelidea,Macroscelididae,Elephantulus myurus,394,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,52.4,Ref_117,1
42663,Macroscelidea,Macroscelididae,Elephantulus rozeti,396,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,48,Ref_117,1
42664,Macroscelidea,Macroscelididae,Elephantulus rufescens,397,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,37.5,Ref_117,1
42666,Rodentia,Muridae,Meriones shawi,2177,20,0,0,0,0,0,10,0,20,50,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,90.6,Ref_117,1
42668,Rodentia,Muridae,Coccymys ruemmleri,2304,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,S,A,,1,0,0,Ref_3,D2,29.7,Ref_117,1
42670,Rodentia,Muridae,Mylomys dybowskii,2530,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,114.4,Ref_117,1
42673,Rodentia,Cricetidae,Neotoma cinerea,1574,10,0,0,0,0,0,0,0,20,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,299.15,Ref_117,1
42674,Rodentia,Cricetidae,Ochrotomys nuttalli,1577,0,0,0,0,0,0,0,0,100,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,22.37,Ref_117,1
42675,Rodentia,Cricetidae,Oryzomys palustris,1880,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,53.88,Ref_117,1
42678,Rodentia,Cricetidae,Reithrodontomys humulis,1532,0,0,0,0,0,0,0,0,50,50,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,8.31,Ref_117,1
42679,Macroscelidea,Macroscelididae,Petrodromus tetradactylus,399,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,187.5,Ref_117,1
42680,Cetartiodactyla,Bovidae,Oreamnos americanus,5228,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,72500.33,Ref_117,1
42691,Primates,Cebidae,Callithrix emiliae,590,20,0,0,0,10,0,30,40,0,0,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,309.58,Ref_58,1
42692,Primates,Cebidae,Callithrix saterei,588,20,0,0,0,10,0,30,40,0,0,Ref_2,D1,Ar,A,,0,0,1,Ref_1,ABC,441.25,Ref_154,1
42694,Primates,Cebidae,Saguinus niger,557,10,0,0,0,20,0,30,20,0,20,Ref_91,ABC,Ar,A,,0,0,1,Ref_1,ABC,462.13,"Ref_2, Ref_3",0
42695,Primates,Cebidae,Saguinus martinsi,568,10,0,0,0,20,0,30,20,0,20,Ref_91,ABC,Ar,A,,0,0,1,Ref_1,ABC,462.13,"Ref_2, Ref_3",0
43891,Primates,Pitheciidae,Chiropotes chiropotes,675,10,0,0,0,0,0,70,0,20,0,Ref_83,ABC,Ar,A,,0,0,1,Ref_2,D1,2949.58,"Ref_2, Ref_3",0
43892,Primates,Pitheciidae,Chiropotes utahickae,677,0,0,0,0,0,0,30,0,50,20,Ref_107,ABC,Ar,A,,0,0,1,Ref_2,D1,2949.58,"Ref_2, Ref_3",0
43929,Primates,Atelidae,Alouatta seniculus,627,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,6145.54,Ref_117,1
44165,Carnivora,Viverridae,Poiana leightoni,4849,40,40,0,0,0,0,0,0,0,20,Ref_110,ABC,Ar,A,,1,0,0,Ref_1,ABC,500,"Ref_2, Ref_3",0
44166,Carnivora,Mustelidae,Aonyx cinerea,5014,80,0,10,10,0,0,0,0,0,0,Ref_110,ABC,G,A,,1,0,0,Ref_1,ABC,3527.59,Ref_58,1
44172,Cetartiodactyla,Bovidae,Taurotragus derbianus,5162,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,680000,Ref_117,1
44195,Chiroptera,Vespertilionidae,Hypsugo vordermanni,4553,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,5.12,"Ref_2, Ref_3",0
44687,Chiroptera,Hipposideridae,Hipposideros gigas,3955,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,115.42,Ref_58,1
44689,Chiroptera,Hipposideridae,Hipposideros thomensis,3964,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,13.94,"Ref_2, Ref_3",0
44692,Chiroptera,Molossidae,Platymops setiger,4336,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,13,Ref_118,1
44693,Chiroptera,Molossidae,Sauromys petrophilus,4339,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,14.25,Ref_58,1
44694,Primates,Cercopithecidae,Trachypithecus johnii,816,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,11921,Ref_117,1
44695,Chiroptera,Nycteridae,Nycteris parisii,4242,60,20,20,0,0,0,0,0,0,0,Ref_2,D1,A,B,some may also glean,1,0,0,Ref_1,ABC,11.86,"Ref_2, Ref_3",0
44696,Chiroptera,Nycteridae,Nycteris vinsoni,4245,60,20,20,0,0,0,0,0,0,0,Ref_2,D1,A,B,some may also glean,1,0,0,Ref_1,ABC,11.86,"Ref_2, Ref_3",0
44697,Chiroptera,Pteropodidae,Epomophorus crypturus,3708,0,0,0,0,0,0,100,0,0,0,Ref_2,D1,Ar,A,,1,0,0,Ref_1,ABC,95.04,Ref_58,1
44698,Chiroptera,Pteropodidae,Lissonycteris angolensis,3798,0,0,0,0,0,0,60,40,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,68.31,Ref_58,1
44703,Cetartiodactyla,Cervidae,Muntiacus vuquangensis,5316,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,36690.82,Ref_58,1
44704,Cetartiodactyla,Cervidae,Muntiacus truongsonensis,5321,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,19506.63,"Ref_2, Ref_3",0
44722,Primates,Lorisidae,Loris lydekkerianus,531,100,0,0,0,0,0,0,0,0,0,Ref_79,ABC,Ar,A,,1,0,0,Ref_1,ABC,254.06,Ref_58,1
44781,Chiroptera,Rhinolophidae,Rhinolophus hilli,3914,80,0,0,0,0,0,0,0,10,10,Ref_2,D1,A,B,and gleaners,1,0,0,Ref_1,ABC,13.6,Ref_58,1
44782,Chiroptera,Rhinolophidae,Rhinolophus hillorum,3913,80,0,0,0,0,0,0,0,10,10,Ref_2,D1,A,B,and gleaners,1,0,0,Ref_1,ABC,10.62,"Ref_2, Ref_3",0
44783,Chiroptera,Rhinolophidae,Rhinolophus maendeleo,3862,80,0,0,0,0,0,0,0,10,10,Ref_2,D1,A,B,and gleaners,1,0,0,Ref_1,ABC,10.62,"Ref_2, Ref_3",0
44784,Chiroptera,Rhinolophidae,Rhinolophus ruwenzorii,3888,80,0,0,0,0,0,0,0,10,10,Ref_2,D1,A,B,and gleaners,1,0,0,Ref_1,ABC,10.62,"Ref_2, Ref_3",0
44785,Chiroptera,Rhinolophidae,Rhinolophus sakejiensis,3887,80,0,0,0,0,0,0,0,10,10,Ref_2,D1,A,B,and gleaners,1,0,0,Ref_1,ABC,22,Ref_138,1
44786,Chiroptera,Rhinolophidae,Rhinolophus ziama,3868,80,0,0,0,0,0,0,0,10,10,Ref_2,D1,A,B,and gleaners,1,0,0,Ref_1,ABC,10.62,"Ref_2, Ref_3",0
44787,Chiroptera,Vespertilionidae,Cistugo lesueuri,4592,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,,1,0,0,Ref_1,ABC,7.26,Ref_178,2
44788,Chiroptera,Vespertilionidae,Cistugo seabrae,4591,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,,1,0,0,Ref_1,ABC,8.35,"Ref_2, Ref_3",0
44789,Chiroptera,Vespertilionidae,Glauconycteris alboguttata,4533,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.42,Ref_178,2
44790,Chiroptera,Vespertilionidae,Glauconycteris argentata,4534,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.3,Ref_58,1
44791,Chiroptera,Vespertilionidae,Glauconycteris beatrix,4535,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,7.5,Ref_58,1
44792,Chiroptera,Vespertilionidae,Glauconycteris curryae,4536,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,8.11,"Ref_2, Ref_3",0
44793,Chiroptera,Vespertilionidae,Glauconycteris egeria,4543,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.42,Ref_178,2
44794,Chiroptera,Vespertilionidae,Glauconycteris gleni,4537,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.81,Ref_58,1
44795,Chiroptera,Vespertilionidae,Glauconycteris humeralis,4532,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,5.49,Ref_58,1
44796,Chiroptera,Vespertilionidae,Glauconycteris kenyacola,4538,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,7.17,Ref_58,1
44797,Chiroptera,Vespertilionidae,Glauconycteris machadoi,4539,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,8.11,"Ref_2, Ref_3",0
44798,Chiroptera,Vespertilionidae,Glauconycteris poensis,4540,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.91,Ref_58,1
44799,Chiroptera,Vespertilionidae,Glauconycteris superba,4541,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.42,Ref_178,2
44800,Chiroptera,Vespertilionidae,Glauconycteris variegata,4542,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,11.25,Ref_58,1
44851,Chiroptera,Vespertilionidae,Hypsugo anchietae,4566,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.56,Ref_178,2
44852,Chiroptera,Vespertilionidae,Hypsugo ariel,4563,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.12,"Ref_2, Ref_3",0
44853,Chiroptera,Vespertilionidae,Hypsugo crassulus,4568,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.09,Ref_58,1
44854,Chiroptera,Vespertilionidae,Hypsugo eisentrauti,4561,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.11,Ref_58,1
44855,Chiroptera,Vespertilionidae,Hypsugo musciculus,4556,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.12,"Ref_2, Ref_3",0
44856,Chiroptera,Vespertilionidae,Hypsugo savii,4554,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.3,Ref_58,1
44857,Rodentia,Anomaluridae,Anomalurus beecrofti,2823,10,0,0,0,0,0,40,10,0,40,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,389,Ref_117,1
44858,Rodentia,Bathyergidae,Cryptomys anselli,2849,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,85.59,Ref_58,1
44859,Chiroptera,Vespertilionidae,Miniopterus africanus,4705,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.76,"Ref_2, Ref_3",0
44860,Rodentia,Bathyergidae,Cryptomys darlingi,2844,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,1,1,1,Ref_1,ABC,65.58,Ref_58,1
44861,Rodentia,Bathyergidae,Cryptomys kafuensis,2843,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,125.41,"Ref_2, Ref_3",0
44862,Chiroptera,Vespertilionidae,Miniopterus natalensis,4709,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.43,Ref_58,1
44863,Chiroptera,Vespertilionidae,Myotis anjouanensis,4670,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,7.74,"Ref_2, Ref_3",0
44864,Chiroptera,Vespertilionidae,Myotis punicus,4641,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,7.74,"Ref_2, Ref_3",0
44915,Rodentia,Gliridae,Graphiurus angolensis,1133,20,20,0,0,20,0,20,0,20,0,Ref_2,D1,S,A,,1,0,0,Ref_2,D1,23.96,"Ref_2, Ref_3",0
44916,Rodentia,Gliridae,Graphiurus nagtglasii,1136,20,20,0,0,20,0,20,0,20,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,30,Ref_58,1
44917,Chiroptera,Vespertilionidae,Neoromicia brunneus,4516,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,9.56,Ref_178,2
44918,Chiroptera,Vespertilionidae,Neoromicia capensis,4510,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.96,Ref_58,1
44919,Chiroptera,Vespertilionidae,Neoromicia flavescens,4511,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,10.5,Ref_58,1
44920,Chiroptera,Vespertilionidae,Neoromicia guineensis,4512,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.07,"Ref_2, Ref_3",0
44921,Chiroptera,Vespertilionidae,Neoromicia helios,4513,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,3.56,Ref_58,1
44922,Chiroptera,Vespertilionidae,Neoromicia melckorum,4514,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.07,"Ref_2, Ref_3",0
44923,Chiroptera,Vespertilionidae,Neoromicia nanus,4515,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,3.88,Ref_58,1
44924,Chiroptera,Vespertilionidae,Neoromicia rendalli,4518,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.42,Ref_58,1
44925,Chiroptera,Vespertilionidae,Neoromicia somalicus,4508,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,3.53,Ref_58,1
44926,Chiroptera,Vespertilionidae,Neoromicia tenuipinnis,4509,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,5.35,Ref_58,1
44927,Chiroptera,Vespertilionidae,Neoromicia zuluensis,4517,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,4.14,Ref_58,1
44928,Rodentia,Gliridae,Graphiurus johnstoni,1131,20,20,0,0,20,0,20,0,20,0,Ref_2,D1,S,A,,1,0,0,Ref_2,D1,23.96,"Ref_2, Ref_3",0
44929,Chiroptera,Vespertilionidae,Pipistrellus deserti,4466,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.2,Ref_178,2
44930,Chiroptera,Vespertilionidae,Plecotus balensis,4502,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,S,A,,1,0,0,Ref_1,ABC,7.56,"Ref_2, Ref_3",0
44934,Chiroptera,Vespertilionidae,Scotophilus nucella,4391,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,,1,0,0,Ref_1,ABC,28.26,"Ref_2, Ref_3",0
44935,Eulipotyphla,Soricidae,Congosorex verheyeni,3611,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,9.05,"Ref_2, Ref_3",0
44936,Rodentia,Muridae,Acomys airensis,2048,10,0,0,0,30,0,0,0,10,50,Ref_2,D1,G,A,,1,1,0,Ref_1,ABC,28.81,"Ref_2, Ref_3",0
44938,Rodentia,Muridae,Acomys johannis,2057,10,0,0,0,30,0,0,0,10,50,Ref_2,D1,G,A,,1,1,0,Ref_1,ABC,28.81,"Ref_2, Ref_3",0
44939,Rodentia,Muridae,Acomys seurati,2054,10,0,0,0,30,0,0,0,10,50,Ref_2,D1,G,A,,1,1,0,Ref_1,ABC,28.81,"Ref_2, Ref_3",0
44990,Rodentia,Muridae,Aethomys ineptus,2222,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,0,0,Ref_1,ABC,133.16,Ref_58,1
44991,Rodentia,Muridae,Arvicanthis ansorgei,2262,0,0,0,0,0,0,0,0,30,70,Ref_2,D1,G,A,,1,1,1,Ref_1,ABC,102.35,"Ref_2, Ref_3",0
44992,Rodentia,Muridae,Arvicanthis rufinus,2265,0,0,0,0,0,0,0,0,30,70,Ref_2,D1,G,A,,1,1,1,Ref_1,ABC,102.35,"Ref_2, Ref_3",0
45047,Eulipotyphla,Soricidae,Myosorex kihaulei,3613,80,20,0,0,0,0,0,0,0,0,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,12.1,"Ref_2, Ref_3",0
45048,Eulipotyphla,Soricidae,Myosorex zinki,3623,80,20,0,0,0,0,0,0,0,0,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,12.1,"Ref_2, Ref_3",0
45049,Eulipotyphla,Soricidae,Sylvisorex pluvialis,3452,60,0,0,0,20,20,0,0,0,0,Ref_2,D1,S,A,,1,1,1,Ref_1,ABC,5.83,"Ref_2, Ref_3",0
45050,Eulipotyphla,Soricidae,Sylvisorex konganensis,3450,60,0,0,0,20,20,0,0,0,0,Ref_2,D1,S,A,,1,1,1,Ref_1,ABC,5.15,Ref_58,1
45051,Eulipotyphla,Soricidae,Sylvisorex camerunensis,3459,60,0,0,0,20,20,0,0,0,0,Ref_2,D1,S,A,,1,1,1,Ref_1,ABC,5.83,"Ref_2, Ref_3",0
45052,Rodentia,Muridae,Desmomys yaldeni,2332,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,S,A,,1,0,0,Ref_3,D2,90,"Ref_2, Ref_3",0
45053,Rodentia,Muridae,Dipodillus rupicola,2113,20,0,0,0,0,0,0,0,30,50,Ref_2,D1,G,A,,1,1,0,Ref_2,D1,23.63,"Ref_2, Ref_3",0
45054,Rodentia,Muridae,Hylomyscus grandis,2373,10,0,0,0,0,0,60,0,0,30,Ref_2,D1,Ar,A,,1,0,0,Ref_1,ABC,21.09,"Ref_2, Ref_3",0
45055,Rodentia,Muridae,Lophuromys roseveari,2082,80,0,10,0,0,0,0,0,0,10,Ref_2,D1,G,A,,0,0,1,Ref_1,ABC,36.5,"Ref_2, Ref_3",0
45056,Rodentia,Muridae,Lophuromys dieterleni,2078,80,0,10,0,0,0,0,0,0,10,Ref_2,D1,G,A,,0,0,1,Ref_1,ABC,36.5,"Ref_2, Ref_3",0
45057,Rodentia,Muridae,Lophuromys chrysopus,2077,80,0,10,0,0,0,0,0,0,10,Ref_2,D1,G,A,,0,0,1,Ref_1,ABC,36.5,"Ref_2, Ref_3",0
45058,Rodentia,Muridae,Lophuromys brevicaudus,2075,80,0,10,0,0,0,0,0,0,10,Ref_2,D1,G,A,,0,0,1,Ref_1,ABC,36.5,"Ref_2, Ref_3",0
45059,Rodentia,Muridae,Lophuromys huttereri,2071,80,0,10,0,0,0,0,0,0,10,Ref_2,D1,G,A,,0,0,1,Ref_1,ABC,36.5,"Ref_2, Ref_3",0
45060,Rodentia,Muridae,Mastomys awashensis,2436,40,0,0,0,0,0,0,0,30,30,Ref_2,D1,G,A,,1,0,0,Ref_1,ABC,49.89,"Ref_2, Ref_3",0
45061,Rodentia,Muridae,Mastomys huberti,2434,40,0,0,0,0,0,0,0,30,30,Ref_2,D1,G,A,,1,0,0,Ref_1,ABC,49.89,"Ref_2, Ref_3",0
45063,Rodentia,Muridae,Otomys dartmouthi,2769,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,127.2,"Ref_2, Ref_3",0
45064,Rodentia,Muridae,Otomys jacksoni,2765,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,127.2,"Ref_2, Ref_3",0
45065,Rodentia,Muridae,Otomys cuanzensis,2770,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,127.2,"Ref_2, Ref_3",0
45066,Rodentia,Muridae,Otomys orestes,2760,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,127.2,"Ref_2, Ref_3",0
45067,Rodentia,Muridae,Otomys lacustris,2774,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_1,ABC,127.2,"Ref_2, Ref_3",0
45068,Rodentia,Muridae,Otomys uzungwensis,2766,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,127.2,"Ref_2, Ref_3",0
45069,Rodentia,Muridae,Otomys barbouri,2772,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_1,ABC,127.2,"Ref_2, Ref_3",0
45071,Rodentia,Muridae,Otomys burtoni,2771,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,,1,1,1,Ref_2,D1,127.2,"Ref_2, Ref_3",0
45072,Rodentia,Muridae,Praomys petteri,2208,40,0,0,0,0,0,30,0,20,10,Ref_2,D1,S,A,,1,0,0,Ref_1,ABC,36.25,"Ref_2, Ref_3",0
45077,Rodentia,Muridae,Taterillus tranieri,2094,50,0,0,0,0,0,0,0,50,0,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,51.4,"Ref_2, Ref_3",0
45088,Rodentia,Muridae,Dipodillus campestris,2116,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,27.58,Ref_58,1
45089,Rodentia,Muridae,Praomys lukolelae,2204,50,0,0,0,0,0,20,0,20,10,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,42.2,Ref_58,1
45090,Rodentia,Muridae,Praomys verschureni,2202,50,0,0,0,0,0,20,0,20,10,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,36.25,"Ref_2, Ref_3",0
45091,Rodentia,Muridae,Myomyscus angolensis,2192,40,0,0,0,0,0,0,0,30,30,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,52.89,Ref_178,2
45092,Rodentia,Muridae,Mastomys kollmannspergeri,2433,40,0,0,0,0,0,0,0,30,30,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,55.39,Ref_178,2
45093,Rodentia,Muridae,Stenocephalemys albipes,2702,80,0,0,0,0,0,0,0,0,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,52.81,Ref_178,2
45094,Rodentia,Muridae,Praomys daltoni,2206,80,0,0,0,0,0,0,0,0,20,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,34.99,Ref_58,1
45095,Rodentia,Muridae,Praomys derooi,2210,80,0,0,0,0,0,0,0,0,20,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,32,Ref_58,1
45096,Rodentia,Muridae,Stenocephalemys ruppi,2701,80,0,0,0,0,0,0,0,0,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,48.99,Ref_58,1
45097,Rodentia,Muridae,Myomyscus verreauxii,2194,80,0,0,0,0,0,0,0,0,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,41,Ref_58,1
45199,Rodentia,Muridae,Mylomys rex,2529,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,1,1,1,Ref_1,ABC,114.4,"Ref_2, Ref_3",0
45200,Rodentia,Muridae,Myomyscus brockmani,2195,60,0,0,0,0,0,0,0,20,20,Ref_2,D1,G,A,,1,0,0,Ref_1,ABC,41,"Ref_2, Ref_3",0
61924,Cingulata,Dasypodidae,Dasypus yepesi,417,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,2785.87,"Ref_2, Ref_3",0
61925,Pilosa,Bradypodidae,Bradypus pygmaeus,437,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,1,1,1,Ref_2,D1,4022.57,"Ref_2, Ref_3",0
62006,Afrosoricida,Chrysochloridae,Amblysomus corriae,378,100,0,0,0,0,0,0,0,0,0,Ref_54,ABC,G,A,,0,0,1,Ref_2,D1,52.6,"Ref_2, Ref_3",0
62007,Afrosoricida,Chrysochloridae,Amblysomus marleyi,380,100,0,0,0,0,0,0,0,0,0,Ref_54,ABC,G,A,,0,0,1,Ref_2,D1,52.6,"Ref_2, Ref_3",0
62008,Afrosoricida,Chrysochloridae,Amblysomus robustus,381,100,0,0,0,0,0,0,0,0,0,Ref_54,ABC,G,A,,0,0,1,Ref_2,D1,52.6,"Ref_2, Ref_3",0
62009,Afrosoricida,Chrysochloridae,Amblysomus septentrionalis,382,100,0,0,0,0,0,0,0,0,0,Ref_54,ABC,G,A,,0,0,1,Ref_1,ABC,52.6,"Ref_2, Ref_3",0
62011,Afrosoricida,Tenrecidae,Hemicentetes nigriceps,364,100,0,0,0,0,0,0,0,0,0,Ref_4,ABC,G,A,,1,0,0,Ref_1,ABC,102.99,Ref_58,1
62012,Afrosoricida,Tenrecidae,Microgale drouhardi,352,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,1,1,1,Ref_2,D1,10.5,Ref_117,1
