"","animal","Class","order","family","Loc","Long","devel","fem","mass","embri","Numcl","Sizecl","Lat","Mig_bi","Mig_multi"
"675","Dryocopus_martius","Bird","Piciformes","Picidae","F",14.0000000053864,26.9999999998831,364.233999914238,320.999999958265,12.000000002544,1,4.80000000041354,56.30442605,0,0
"676","Melanerpes_aurifrons","Bird","Piciformes","Picidae","F",5.70000000090912,30.0000000101353,365.000000152391,81.9083333509778,12.999999994,2.24999999951326,4.50000000100677,23.37484353,0,0
"677","Melanerpes_carolinus","Bird","Piciformes","Picidae","F",12.1000000048074,25.000000003295,365.000000152391,71.7749999994884,12.000000002544,1.49999999983775,4.47000000167412,36.96153032,0,0
"678","Melanerpes_formicivorus","Bird","Piciformes","Picidae","F",15.9999999961635,30.9999999849605,694.000000342278,79.0500000272342,12.7500000050435,2.00000000088011,4.89999999942875,25.79533427,0,0
"679","Melanerpes_hoffmannii","Bird","Piciformes","Picidae","F",5.70000000090912,30.0000000101353,365.000000152391,81.9083333509778,12.999999994,2.24999999951326,3.99999999952044,11.53460206,0,0
"680","Picus_vaillantii","Bird","Piciformes","Picidae","F",15.0833333261261,23.0000000016296,364.233999914238,175.999999993285,18.000000001869,1,6.09999999890648,34.54719768,0,0
"681","Picus_viridis","Bird","Piciformes","Picidae","F",15.0833333261261,23.0000000016296,364.233999914238,184.666666652046,18.000000001869,1,6.09999999890648,50.09075321,0,0
"682","Diomedea_amsterdamensis","Bird","Procellariiformes","Diomedeidae","F",39.9999999954425,270.350000046496,3689.02499823656,7046.69999919738,78.7500000231728,0.510000000134521,1,-34.68446668,0,0
"683","Diomedea_antipodensis","Bird","Procellariiformes","Diomedeidae","F",39.9999999954425,277.699999913148,3670.76249950117,7790.00000105325,78.9999999631053,0.510000000134521,1,-47.9211657,0,0
"684","Diomedea_dabbenena","Bird","Procellariiformes","Diomedeidae","F",39.9999999954425,274.350000135808,3670.76249950117,7704.25000287812,78.7500000231728,0.510000000134521,1,-39.72071113,0,0
"685","Diomedea_epomophora","Bird","Procellariiformes","Diomedeidae","F",58.0000000263077,235.999999993956,3652.50000137022,8199.99999793078,78.9999999631053,0.504999999851923,1,-45.78760878,0,0
"686","Diomedea_exulans","Bird","Procellariiformes","Diomedeidae","F",39.9999999954425,277.699999913148,3670.76249950117,7990.00000191504,78.5000000166135,0.510000000134521,1,-46.49564435,0,0
"687","Diomedea_sanfordi","Bird","Procellariiformes","Diomedeidae","F",58.0000000263077,235.999999993956,3652.50000137022,7869.99999676189,78.9999999631053,0.510000000134521,1,-50.17111333,0,0
"688","Phoebastria_immutabilis","Bird","Procellariiformes","Diomedeidae","F",53.0000000237375,165.000000016404,3141.07500000151,3050.00000121556,63.999999976981,0.900375939787254,1,34.6420489,0,0
"689","Phoebastria_irrorata","Bird","Procellariiformes","Diomedeidae","F",39.9999999954425,113.500000008915,3031.57499868623,3447.50000114644,60.4999999977738,0.874999999671457,1,-7.5827877,0,0
"690","Phoebastria_nigripes","Bird","Procellariiformes","Diomedeidae","F",32.6833333341751,140.000000054697,3287.25000010839,3195.00000060183,65.0000000067836,0.893103449419911,1,32.9305029,0,0
"691","Phoebetria_palpebrata","Bird","Procellariiformes","Diomedeidae","F",20.083333339305,140.000000054697,4382.99999816436,2825.00000118497,66.9999999738053,0.530000000231064,1,-57.88868789,0,0
"692","Thalassarche_bulleri","Bird","Procellariiformes","Diomedeidae","F",30.0000000101353,69.0000000277891,2921.9999990923,2871.2499999905,69.0000000277891,0.870000000290152,1,-37.79606131,0,0
"693","Thalassarche_carteri","Bird","Procellariiformes","Diomedeidae","F",37.0000000131637,100.499999949837,3323.77499948943,2114.999998984,75.4999999807491,0.902439024444465,1,-48.05472674,0,0
"694","Thalassarche_chlororhynchos","Bird","Procellariiformes","Diomedeidae","F",37.0000000131637,100.499999949837,3323.77499948943,2114.999998984,75.4999999807491,0.902439024444465,1,-39.72071113,0,0
"695","Thalassarche_chrysostoma","Bird","Procellariiformes","Diomedeidae","F",30.0000000101353,105.999999988121,4382.99999816436,3700.00000136043,71.999999998844,0.57992565076193,1,-50.43835821,0,0
"696","Thalassarche_impavida","Bird","Procellariiformes","Diomedeidae","F",34.0000000130505,101.499999951093,3871.65000097244,3439.99999873599,67.9999999880247,0.840000000121613,1,-46.11265386,0,0
"697","Thalassarche_melanophrys","Bird","Procellariiformes","Diomedeidae","F",34.0000000130505,101.499999951093,3871.65000097244,3439.99999873599,67.9999999880247,0.840000000121613,1,-46.05767065,0,0
"698","Oceanodroma_castro","Bird","Procellariiformes","Hydrobatidae","F",30.0000000101353,69.0000000277891,1825.99999971713,43.6499999875331,41.2500000090465,1,1,13.42236782,0,0
"699","Oceanodroma_furcata","Bird","Procellariiformes","Hydrobatidae","F",11.4999999957542,62.9999999753335,1094.99999972559,57.1000000193018,50.9000000225753,1,1,45.18991371,0,0
"700","Oceanodroma_tristrami","Bird","Procellariiformes","Hydrobatidae","F",13.8333333254685,84.9999999583231,1824.99999996972,84.0000000131616,45.0000000103356,1,1,31.3679574,0,0
"701","Pelecanoides_urinatrix","Bird","Procellariiformes","Pelecanoididae","F",8.99999999697403,53.9000000045841,1205.32499987556,134.000000006578,54.0000000235292,0.954545455151489,1,-46.21993432,0,0
"702","Bulweria_bulwerii","Bird","Procellariiformes","Procellariidae","F",21.9999999921171,61.9999999972043,1461.00000036423,99.4999999836276,44.4999999923373,1,1,12.57150187,0,0
"703","Daption_capense","Bird","Procellariiformes","Procellariidae","F",20.0000000089202,48.5000000027433,2191.5000003093,424.75000019027,44.0000000035965,1,1,-48.8189608,0,0
"704","Fulmarus_glacialis","Bird","Procellariiformes","Procellariidae","F",38.9583333356419,52.0000000217658,2560.99999948902,785.00000017081,48.9999999945793,1,1,63.1540792,0,0
"705","Macronectes_giganteus","Bird","Procellariiformes","Procellariidae","F",14.6249999982754,118.999999986728,2444.50199955611,4447.50000204589,59.0000000055625,0.865461848186566,1,-52.80727851,0,0
"706","Macronectes_halli","Bird","Procellariiformes","Procellariidae","F",9.74999999990488,113.999999955027,2921.9999990923,4313.00000151885,59.0000000055625,1,1,-48.49512886,0,0
"707","Pachyptila_turtur","Bird","Procellariiformes","Procellariidae","F",10.0000000000595,48.9999999945793,1461.00000036423,138.049999948071,54.9999999872141,1,1,-43.656097,0,0
"708","Pagodroma_nivea","Bird","Procellariiformes","Procellariidae","F",20.0000000089202,45.9999999775016,3944.70000094285,317.000000038902,45.0000000103356,0.760416666909578,1,-62.25670349,0,0
"709","Procellaria_aequinoctialis","Bird","Procellariiformes","Procellariidae","F",30.0000000101353,95.0000000379486,2374.12500111014,1299.99999941548,59.9999999866739,0.87404580170752,1,-47.57100863,0,0
"710","Procellaria_conspicillata","Bird","Procellariiformes","Procellariidae","F",30.0000000101353,95.0000000379486,2374.12500111014,1299.99999941548,59.9999999866739,0.87404580170752,1,-32.26500825,0,0
"711","Puffinus_auricularis","Bird","Procellariiformes","Procellariidae","F",29.9166666756333,71.2499999894008,1999.07399935133,419.833333281041,51.0000000140594,1,1,16.11216589,0,0
"712","Puffinus_nativitatis","Bird","Procellariiformes","Procellariidae","F",16.9999999990443,95.9999999550877,1461.00000036423,353.999999952644,51.5000000170109,1,1,2.37582767,0,0
"713","Puffinus_newelli","Bird","Procellariiformes","Procellariidae","F",6.99999999961281,72.5000000101044,1999.07399935133,391.000000005722,51.7499999924715,1,1,11.84090537,0,0
"714","Puffinus_opisthomelas","Bird","Procellariiformes","Procellariidae","F",30.0000000101353,71.2499999894008,1999.07399935133,438.500000082334,51.0000000140594,1,1,25.55310307,0,0
"715","Cacatua_alba","Bird","Psittaciformes","Cacatuidae","F",30.0000000101353,91.3200000309032,2000.00000091584,570.000000097701,30.0000000101353,1,2.00000000088011,0.61393484,0,0
"716","Cacatua_galerita","Bird","Psittaciformes","Cacatuidae","F",57.0000000094307,69.9999999965449,1461.00000036423,723.499999948242,26.9999999998831,1,2.50000000031461,-22.08312578,0,0
"717","Nymphicus_hollandicus","Bird","Psittaciformes","Cacatuidae","F",30.0000000101353,31.500000005305,455.694000170333,89.9999999702762,20.4999999970406,1,4.50000000100677,-25.21819685,0,0
"718","Probosciger_aterrimus","Bird","Psittaciformes","Cacatuidae","F",56.2999999918002,104.99999998346,2739.37499952589,841.000000022751,32.9999999846062,0.454545455165577,1,-5.8790899,0,0
"719","Barnardius_zonarius","Bird","Psittaciformes","Psittacidae","F",14.0749999996375,34.9999999828705,363.46799996872,126.999999941759,20.0000000089202,1.49999999983775,4.9999999978295,-27.27863764,0,0
"720","Brotogeris_chiriri","Bird","Psittaciformes","Psittacidae","F",27.9999999950943,56.0000000148316,729.999999896021,67.9999999880247,25.9999999994415,1,4.9999999978295,-15.35734428,0,0
"721","Brotogeris_versicolurus","Bird","Psittaciformes","Psittacidae","F",23.6500000014677,56.0000000148316,729.999999896021,69.59999997631,25.4999999958083,1,4.9999999978295,0.05020389,0,0
"722","Myiopsitta_monachus","Bird","Psittaciformes","Psittacidae","F",19.9499999932993,41.9999999880985,729.999999896021,108.629999951588,30.9999999849605,2.00000000088011,5.99999999863167,-28.11727814,0,0
"723","Buteo_albicaudatus","Bird","Strigiformes","Strigidae","F",6.50000000063966,50.4999999857936,1095.74999967246,889.000000432139,31.2000000057584,1,2.00000000088011,-11.81925818,0,0
"724","Aegolius_funereus","Bird","Strigiformes","Strigidae","F",11.0000000022179,31.7000000037015,364.233999914238,131.500000050257,27.7499999946597,1,5.14499999852846,57.11726761,0,0
"725","Athene_noctua","Bird","Strigiformes","Strigidae","F",11.0833333285259,32.49999998909,364.233999914238,169.000000013001,27.5000000090055,1,3.99999999952044,40.36597827,0,0
"726","Bubo_ascalaphus","Bird","Strigiformes","Strigidae","F",47.6666666861243,54.9999999872141,729.999999896021,2532.99999999576,34.9999999828705,1,2.00000000088011,27.38968625,0,0
"727","Bubo_bengalensis","Bird","Strigiformes","Strigidae","F",47.6666666861243,54.9999999872141,729.999999896021,2380.00000079606,34.9999999828705,1,2.50000000031461,23.51171611,0,0
"728","Bubo_bubo","Bird","Strigiformes","Strigidae","F",47.6666666861243,54.9999999872141,729.999999896021,2532.99999999576,34.9999999828705,1,2.24999999951326,49.31624833,0,0
"729","Bubo_magellanicus","Bird","Strigiformes","Strigidae","F",21.3000000060624,68.249999995559,729.999999896021,1348.50000056666,26.9999999998831,1,2.50000000031461,-36.05513726,0,0
"730","Bubo_virginianus","Bird","Strigiformes","Strigidae","F",21.3000000060624,68.249999995559,729.999999896021,1377.24999951407,26.9999999998831,1,2.50000000031461,33.38689055,0,0
"731","Glaucidium_passerinum","Bird","Strigiformes","Strigidae","F",5.99999999863167,30.5000000117923,364.233999914238,65.500000023501,29.0000000003923,1,4.9999999978295,56.73481809,0,0
"732","Megascops_asio","Bird","Strigiformes","Strigidae","F",14.1669999943727,27.9999999950943,365.000000152391,175.000000013385,25.9999999994415,1,4.25000000027062,38.25040637,0,0
"733","Megascops_kennicottii","Bird","Strigiformes","Strigidae","F",13.4999999940008,27.9999999950943,365.000000152391,180.000000019762,25.9999999994415,1,4.25000000027062,38.76757022,0,0
"734","Otus_elegans","Bird","Strigiformes","Strigidae","F",6.77500000158695,25.000000003295,364.233999914238,91.9999999954883,24.5000000110083,1,3.7500000000663,25.79765863,0,0
"735","Otus_longicornis","Bird","Strigiformes","Strigidae","F",6.77500000158695,25.000000003295,364.233999914238,91.2499999577877,24.5000000110083,1,3.49999999826621,16.60132132,0,0
"736","Otus_mantananensis","Bird","Strigiformes","Strigidae","F",6.77500000158695,25.000000003295,364.233999914238,91.9999999954883,24.5000000110083,1,3.7500000000663,11.7092565,0,0
"737","Otus_mindorensis","Bird","Strigiformes","Strigidae","F",6.77500000158695,25.000000003295,364.233999914238,91.9999999954883,24.5000000110083,1,3.7500000000663,13.10976966,0,0
