tax_id,Species
22719196,Euplectes aureus
22719200,Euplectes capensis
22719204,Euplectes axillaris
22719209,Euplectes macroura
22719223,Euplectes albonotatus
22719228,Euplectes ardens
22719233,Euplectes hartlaubi
22719238,Euplectes psammocromius
22719244,Euplectes progne
22719249,Euplectes jacksoni
22719254,Anomalospiza imberbis
22719260,Amblyospiza albifrons
22719273,Parmoptila woodhousei
22719278,Nigrita fusconotus
22719288,Nigrita bicolor
22719293,Nigrita luteifrons
22719298,Nigrita canicapillus
22719312,Nesocharis shelleyi
22719318,Nesocharis ansorgei
22719323,Nesocharis capistrata
22719329,Pytilia phoenicoptera
22719340,Pytilia afra
22719344,Pytilia melba
22719349,Pytilia hypogrammica
22719354,Mandingoa nitidula
22719359,Cryptospiza reichenovii
22719364,Cryptospiza salvadorii
22719369,Cryptospiza jacksoni
22719374,Cryptospiza shelleyi
22719379,Pyrenestes sanguineus
22719384,Pyrenestes ostrinus
22719389,Pyrenestes minor
22719394,Spermophaga poliogenys
22719398,Spermophaga haematina
22719403,Spermophaga ruficapilla
22719407,Clytospiza monteiri
22719411,Hypargos niveoguttatus
22719416,Hypargos margaritatus
22719420,Euschistospiza dybowskii
22719424,Euschistospiza cinereovinacea
22719428,Lagonosticta rufopicta
22719434,Lagonosticta nitidula
22719440,Lagonosticta senegala
22719444,Lagonosticta rara
22719448,Lagonosticta rubricata
22719454,Lagonosticta landanae
22719461,Lagonosticta virata
22719471,Lagonosticta rhodopareia
22719481,Lagonosticta larvata
22719488,Uraeginthus angolensis
22719493,Uraeginthus bengalus
22719499,Uraeginthus cyanocephalus
22719504,Uraeginthus ianthinogaster
22719508,Uraeginthus granatinus
22719518,Estrilda caerulescens
22719522,Estrilda perreini
22719528,Estrilda thomensis
22719537,Estrilda melanotis
22719543,Estrilda poliopareia
22719548,Estrilda paludicola
22719558,Estrilda melpoda
22719562,Estrilda rhodopyga
22719566,Estrilda rufibarba
22719570,Estrilda troglodytes
22719574,Estrilda astrild
22719581,Estrilda nigriloris
22719589,Estrilda nonnula
22719593,Estrilda atricapilla
22719604,Estrilda erythronotos
22719609,Estrilda charmosyna
22719614,Amandava amandava
22719618,Amandava formosa
22719624,Amandava subflava
22719645,Ortygospiza locustella
22719650,Emblema pictum
22719654,Stagonopleura bella
22719657,Stagonopleura oculata
22719660,Stagonopleura guttata
22719663,Oreostruthus fuliginosus
22719666,Neochmia temporalis
22719670,Neochmia phaeton
22719673,Neochmia ruficauda
22719676,Neochmia modesta
22719679,Taeniopygia guttata
22719682,Taeniopygia bichenovii
22719685,Poephila personata
22719688,Poephila acuticauda
22719692,Poephila cincta
22719695,Erythrura hyperythra
22719699,Erythrura prasina
22719703,Erythrura viridifacies
22719707,Erythrura tricolor
22719712,Erythrura trichroa
22719716,Erythrura coloria
22719721,Erythrura papuana
22719725,Erythrura psittacea
22719729,Erythrura pealii
22719732,Erythrura cyaneovirens
22719736,Erythrura regia
22719739,Erythrura kleinschmidti
22719744,Erythrura gouldiae
22719753,Lonchura nana
22719761,Lonchura cantans
22719770,Lonchura malabarica
22719778,Lonchura griseicapilla
22719782,Lonchura cucullata
22719787,Lonchura bicolor
22719795,Lonchura nigriceps
22719801,Lonchura fringilloides
22719806,Lonchura striata
22719809,Lonchura leucogastroides
22719812,Lonchura fuscans
22719815,Lonchura molucca
22719818,Lonchura kelaarti
22719821,Lonchura punctulata
22719828,Lonchura leucogastra
22719831,Lonchura tristissima
22719834,Lonchura leucosticta
22719837,Lonchura malacca
22719844,Lonchura ferruginosa
22719847,Lonchura quinticolor
22719851,Lonchura maja
22719854,Lonchura pallida
22719857,Lonchura grandis
22719861,Lonchura vana
22719864,Lonchura caniceps
22719867,Lonchura nevermanni
22719870,Lonchura spectabilis
22719873,Lonchura hunsteini
22719876,Lonchura forbesi
22719879,Lonchura nigerrima
22719882,Lonchura flaviprymna
22719886,Lonchura castaneothorax
22719890,Lonchura stygia
22719893,Lonchura teerinki
22719896,Lonchura montana
22719900,Lonchura monticola
22719904,Lonchura melaena
22719908,Heteromunia pectoralis
22719912,Padda oryzivora
22719927,Amadina fasciata
22719932,Amadina erythrocephala
22719936,Vidua chalybeata
22719940,Vidua raricola
22719944,Vidua larvaticola
22719956,Vidua codringtoni
22719962,Vidua purpurascens
22719967,Vidua wilsoni
22719972,Vidua hypocherina
22719977,Vidua fischeri
22719982,Vidua regia
22719988,Vidua macroura
22719998,Vidua togoensis
22720005,Vidua interjecta
22720012,Vidua paradisaea
22720020,Vidua obtusa
22720027,Peucedramus taeniatus
22720030,Fringilla coelebs
22720036,Fringilla teydea
22720041,Fringilla montifringilla
22720045,Serinus pusillus
22720049,Serinus serinus
22720053,Serinus syriacus
22720056,Serinus canaria
22720062,Carduelis citrinella
22720069,Serinus thibetanus
22720078,Serinus nigriceps
22720084,Serinus citrinelloides
22720091,Serinus frontalis
22720098,Serinus hypostictus
22720105,Serinus capistratus
22720109,Serinus koliensis
22720109,Serinus koliensis
22720113,Serinus scotops
22720117,Serinus leucopygius
22720122,Serinus rothschildi
22720127,Serinus flavigula
22720132,Serinus xantholaemus
22720147,Serinus xanthopygius
22720154,Serinus reichenowi
22720176,Serinus citrinipectus
22720181,Serinus mozambicus
22720185,Serinus donaldsoni
22720191,Serinus buchanani
22720197,Serinus dorsostriatus
22720201,Serinus flaviventris
22720205,Serinus sulphuratus
22720210,Serinus albogularis
22720219,Serinus reichardi
22720224,Serinus gularis
22720231,Serinus mennelli
22720236,Serinus tristriatus
22720241,Serinus menachensis
22720246,Serinus ankoberensis
22720267,Serinus burtoni
22720272,Serinus rufobrunneus
22720278,Serinus melanochrous
22720283,Serinus leucopterus
22720288,Serinus totta
22720292,Serinus symonsi
22720301,Serinus alario
22720307,Serinus estherae
22720310,Neospiza concolor
22720319,Linurgus olivaceus
22720330,Carduelis chloris
22720340,Carduelis sinica
22720344,Carduelis spinoides
22720347,Carduelis ambigua
22720347,Carduelis ambigua
22720350,Carduelis monguilloti
22720354,Carduelis spinus
22720359,Carduelis pinus
22720362,Carduelis atriceps
22720365,Carduelis spinescens
22720368,Carduelis yarrellii
22720374,Carduelis cucullata
22720380,Carduelis crassirostris
22720380,Carduelis crassirostris
22720383,Carduelis magellanica
22720386,Carduelis siemiradzkii
22720389,Carduelis olivacea
22720392,Carduelis notata
22720395,Carduelis barbata
22720395,Carduelis barbata
22720398,Carduelis xanthogastra
22720401,Carduelis atrata
22720404,Carduelis uropygialis
22720407,Carduelis tristis
22720410,Spinus psaltria
22720413,Carduelis lawrencei
22720416,Carduelis dominicensis
22720419,Carduelis carduelis
22720438,Carduelis flavirostris
22720441,Carduelis cannabina
22720450,Carduelis yemenensis
22720457,Carduelis johannis
22720467,Leucosticte nemoricola
22720472,Leucosticte brandti
22720477,Leucosticte arctoa
22720482,Leucosticte tephrocotis
22720488,Leucosticte atrata
22720493,Leucosticte sillemi
22720499,Callacanthis burtoni
22720513,Bucanetes githagineus
22720520,Eremopsaltria mongolicus
22720532,Rhodopechys obsoletus
22720543,Uragus sibiricus
22720546,Carpodacus rubescens
22720550,Carpodacus nipalensis
22720553,Carpodacus purpureus
22720556,Carpodacus erythrinus
22720560,Carpodacus cassinii
22720563,Haemorhous mexicanus
22720567,Carpodacus pulcherrimus
22720570,Carpodacus eos
22720574,Carpodacus rodochroa
22720582,Carpodacus vinaceus
22720585,Carpodacus edwardsii
22720588,Carpodacus synoicus
22720592,Carpodacus roseus
22720595,Carpodacus trifasciatus
22720598,Carpodacus rodopeplus
22720601,Carpodacus thura
22720604,Carpodacus rhodochlamys
22720607,Carpodacus rubicilloides
22720610,Carpodacus rubicilla
22720613,Carpodacus puniceus
22720616,Carpodacus roborowskii
22720625,Pinicola enucleator
22720628,Pinicola subhimachala
22720635,Haematospiza sipahi
22720638,Loxia pytyopsittacus
22720641,Loxia scotica
22720646,Loxia curvirostra
22720651,Loxia megaplaga
22720656,Pyrrhula nipalensis
22720659,Pyrrhula leucogenis
22720662,Pyrrhula aurantiaca
22720665,Pyrrhula erythrocephala
22720668,Pyrrhula erythaca
22720671,Pyrrhula pyrrhula
22720676,Pyrrhula murina
22720681,Coccothraustes coccothraustes
22720684,Eophona migratoria
22720687,Eophona personata
22720690,Mycerobas icterioides
22720693,Mycerobas affinis
22720696,Mycerobas melanozanthos
22720699,Mycerobas carnipes
22720702,Coccothraustes vespertinus
22720712,Coccothraustes abeillei
22720718,Pyrrhoplectes epauletta
22720722,Telespiza ultima
22720728,Telespiza cantans
22720734,Psittirostra psittacea
22720742,Loxioides bailleui
22720753,Pseudonestor xanthophrys
22720756,Hemignathus kauaiensis
22720766,Hemignathus virens
22720774,Hemignathus parvus
22720795,Hemignathus lucidus
22720799,Hemignathus munroi
22720809,Oreomystis bairdi
22720814,Oreomystis mana
22720818,Paroreomyza montana
22720827,Paroreomyza maculata
22720832,Loxops caeruleirostris
22720836,Loxops coccineus
22720844,Vestiaria coccinea
22720855,Palmeria dolei
22720860,Himatione sanguinea
22720863,Melamprosops phaeosoma
22720868,Urocynchramus pylzowi
22720872,Melophus lathami
22720875,Latoucheornis siemsseni
22720878,Emberiza citrinella
22720881,Emberiza leucocephalos
22720884,Emberiza stewarti
22720888,Emberiza cirlus
22720891,Emberiza koslowi
22720894,Emberiza cia
22720899,Emberiza godlewskii
22720902,Emberiza cioides
22720905,Emberiza jankowskii
22720909,Emberiza buchanani
22720912,Emberiza cineracea
22720916,Emberiza hortulana
22720920,Emberiza caesia
22720924,Emberiza striolata
22720931,Emberiza impetuani
22720935,Emberiza tahapisi
22720940,Emberiza socotrana
22720944,Emberiza capensis
22720948,Emberiza tristrami
22720951,Emberiza fucata
22720954,Emberiza pusilla
22720957,Emberiza chrysophrys
22720960,Emberiza rustica
22720963,Emberiza elegans
22720966,Emberiza aureola
22720969,Emberiza rutila
22720972,Emberiza flaviventris
22720977,Emberiza poliopleura
22720982,Emberiza affinis
22720986,Emberiza cabanisi
22720990,Emberiza melanocephala
22720993,Emberiza bruniceps
22720996,Emberiza sulphurata
22721000,Emberiza spodocephala
22721003,Emberiza variabilis
22721007,Emberiza pallasi
22721012,Emberiza schoeniclus
22721016,Emberiza yessoensis
22721020,Emberiza calandra
22721025,Rhynchophanes mccownii
22721033,Calcarius lapponicus
22721037,Calcarius pictus
22721040,Calcarius ornatus
22721043,Plectrophenax nivalis
22721046,Plectrophenax hyperboreus
22721049,Calamospiza melanocorys
22721052,Passerella iliaca
22721058,Melospiza melodia
22721064,Melospiza lincolnii
22721070,Melospiza georgiana
22721079,Zonotrichia capensis
22721079,Zonotrichia capensis
22721082,Zonotrichia querula
22721085,Zonotrichia albicollis
22721088,Zonotrichia leucophrys
22721091,Zonotrichia atricapilla
22721094,Junco vulcani
22721107,Junco phaeonotus
22721110,Passerculus sandwichensis
22721123,Ammodramus maritimus
22721129,Ammodramus caudacutus
22721135,Ammodramus leconteii
22721138,Ammodramus henslowii
22721141,Ammodramus bairdii
22721144,Ammodramus savannarum
22721147,Ammodramus humeralis
22721147,Ammodramus humeralis
22721150,Ammodramus aurifrons
22721153,Xenospiza baileyi
22721159,Spizella arborea
22721162,Spizella passerina
22721165,Spizella pallida
22721179,Spizella pusilla
22721182,Spizella wortheni
22721185,Spizella atrogularis
22721188,Pooecetes gramineus
22721191,Chondestes grammacus
22721194,Amphispiza bilineata
22721197,Amphispiza belli
22721200,Amphispiza quinquestriata
22721208,Peucaea mystacalis
22721216,Peucaea humeralis
22721224,Peucaea ruficauda
22721232,Peucaea sumichrasti
22721240,Rhynchospiza strigiceps
22721248,Rhynchospiza stolzmanni
22721256,Peucaea aestivalis
22721264,Peucaea botterii
22721272,Peucaea cassinii
22721280,Peucaea carpalis
22721288,Aimophila ruficeps
22721291,Aimophila notosticta
22721294,Aimophila rufescens
22721297,Torreornis inexpectata
22721301,Oriturus superciliosus
22721304,Pipilo chlorurus
22721307,Pipilo ocai
22721310,Pipilo erythrophthalmus
22721315,Melozone aberti
22721323,Melozone crissalis
22721331,Melozone fuscus
22721339,Melozone albicollis
22721347,Melozone kieneri
22721352,Melozone biarcuata
22721362,Melozone leucotis
22721367,Arremon aurantiirostris
22721372,Arremon schlegeli
22721377,Arremon taciturnus
22721382,Arremon abeillei
22721387,Arremon flavirostris
22721392,Arremonops rufivirgatus
22721395,Arremonops tocuyensis
22721398,Arremonops chloronotus
22721401,Arremonops conirostris
22721414,Atlapetes pallidinucha
22721424,Atlapetes leucopis
22721429,Atlapetes pileatus
22721434,Atlapetes melanocephalus
22721439,Atlapetes flaviceps
22721445,Atlapetes fuscoolivaceus
22721450,Atlapetes tricolor
22721455,Atlapetes albofrenatus
22721465,Atlapetes seebohmi
22721470,Atlapetes nationi
22721475,Atlapetes leucopterus
22721482,Atlapetes albiceps
22721487,Atlapetes pallidiceps
22721492,Atlapetes rufigenis
22721499,Atlapetes semirufus
22721504,Atlapetes personatus
22721509,Atlapetes fulviceps
22721514,Atlapetes citrinellus
22721519,Arremon brunneinucha
22721533,Arremon virenticeps
22721557,Pezopetes capitalis
22721560,Pselliophorus tibialis
22721563,Pselliophorus luteoviridis
22721566,Arremon crassirostris
22721572,Arremon castaneiceps
22721578,Gubernatrix cristata
22721582,Paroaria coronata
22721587,Paroaria dominicana
22721597,Paroaria baeri
22721602,Paroaria capitata
22721607,Vermivora bachmanii
22721610,Vermivora cyanoptera
22721618,Vermivora chrysoptera
22721621,Vermivora peregrina
22721624,Vermivora celata
22721627,Vermivora ruficapilla
22721630,Vermivora virginiae
22721633,Vermivora crissalis
22721636,Vermivora luciae
22721639,Setophaga americana
103798640,Setophaga pitiayumi
22721645,Parula superciliosa
22721651,Parula gutturalis
22721657,Dendroica petechia
22721664,Dendroica pensylvanica
22721667,Dendroica magnolia
22721670,Dendroica tigrina
22721673,Dendroica caerulescens
22721676,Dendroica coronata
22721679,Dendroica nigrescens
22721683,Dendroica townsendi
22721686,Dendroica occidentalis
22721689,Dendroica virens
22721692,Dendroica chrysoparia
22721695,Dendroica fusca
22721708,Dendroica graciae
22721711,Dendroica adelaidae
22721716,Dendroica pityophila
22721719,Dendroica pinus
22721722,Dendroica kirtlandii
22721725,Dendroica discolor
22721728,Dendroica vitellina
22721731,Dendroica palmarum
22721734,Dendroica castanea
22721737,Dendroica striata
22721740,Dendroica cerulea
22721743,Dendroica plumbea
22721746,Dendroica pharetra
22721749,Dendroica angelae
22721755,Catharopeza bishopi
22721758,Mniotilta varia
22721762,Setophaga ruticilla
22721765,Protonotaria citrea
22721768,Helmitheros vermivorum
22721776,Limnothlypis swainsonii
22721779,Seiurus aurocapilla
22721793,Parkesia noveboracensis
22721803,Parkesia motacilla
22721812,Oporornis formosus
22721818,Oporornis agilis
22721824,Oporornis philadelphia
22721830,Oporornis tolmiei
22721836,Geothlypis trichas
22721839,Geothlypis beldingi
22721842,Geothlypis flavovelata
22721845,Geothlypis rostrata
22721848,Geothlypis semiflava
22721851,Geothlypis speciosa
22721854,Geothlypis nelsoni
22721860,Geothlypis poliocephala
22721864,Microligea palustris
22721867,Teretistris fernandinae
22721870,Teretistris fornsi
22721873,Leucopeza semperi
22721876,Wilsonia citrina
22721879,Wilsonia pusilla
22721882,Wilsonia canadensis
22721885,Cardellina rubrifrons
22721888,Ergaticus ruber
22721888,Ergaticus ruber
22721891,Ergaticus versicolor
22721894,Myioborus pictus
22721898,Myioborus miniatus
22721902,Myioborus castaneocapilla
22721915,Myioborus brunniceps
22721919,Myioborus pariae
22721925,Myioborus albifacies
22721929,Myioborus cardonai
22721934,Myioborus torquatus
22721938,Myioborus melanocephalus
22721943,Myioborus ornatus
22721947,Myioborus albifrons
22721951,Myioborus flavivertex
22721955,Euthlypis lachrymosa
22721958,Basileuterus fraseri
22721962,Basileuterus bivittatus
22721965,Basileuterus chrysogaster
22721969,Basileuterus signatus
22721972,Basileuterus luteoviridis
22721975,Basileuterus nigrocristatus
22721978,Basileuterus griseiceps
22721982,Basileuterus basilicus
22721985,Basileuterus cinereicollis
22721989,Basileuterus conspicillatus
22721992,Basileuterus coronatus
22721995,Basileuterus culicivorus
22722005,Basileuterus trifasciatus
22722008,Basileuterus hypoleucus
22722016,Basileuterus rufifrons
22722019,Basileuterus belli
22722022,Basileuterus melanogenys
22722025,Basileuterus ignotus
22722028,Basileuterus tristriatus
22722031,Basileuterus leucoblepharus
22722031,Basileuterus leucoblepharus
22722035,Basileuterus leucophrys
22722038,Basileuterus flaveolus
22722041,Phaeothlypis fulvicauda
22722047,Phaeothlypis rivularis
22722054,Zeledonia coronata
22722057,Icteria virens
22722060,Granatellus venustus
22722065,Granatellus sallaei
22722071,Granatellus pelzelni
22722076,Xenoligea montana
22722080,Coereba flaveola
22722083,Conirostrum speciosum
22722086,Conirostrum leucogenys
22722089,Conirostrum bicolor
22722093,Conirostrum margaritae
22722096,Conirostrum cinereum
22722099,Conirostrum tamarugense
22722102,Conirostrum ferrugineiventre
22722105,Conirostrum rufum
22722108,Conirostrum sitticolor
22722111,Conirostrum albifrons
22722114,Oreomanes fraseri
22722117,Orchesticus abeillei
22722120,Schistochlamys ruficapillus
22722123,Schistochlamys melanopis
22722123,Schistochlamys melanopis
22722126,Neothraupis fasciata
22722130,Cypsnagra hirundinacea
22722133,Conothraupis speculigera
22722136,Conothraupis mesoleuca
22722139,Lamprospiza melanoleuca
22722142,Cissopis leverianus
22722150,Chlorornis riefferii
22722153,Compsothraupis loricata
22722156,Sericossypha albocristata
22722159,Nesospingus speculiferus
22722162,Chlorospingus ophthalmicus
22722167,Chlorospingus tacarcunae
22722172,Chlorospingus inornatus
22722177,Chlorospingus semifuscus
22722182,Chlorospingus pileatus
22722187,Chlorospingus parvirostris
22722193,Chlorospingus flavigularis
22722198,Chlorospingus flavovirens
22722203,Chlorospingus canigularis
22722208,Cnemoscopus rubrirostris
22722213,Hemispingus atropileus
22722216,Hemispingus calophrys
22722219,Hemispingus parodii
22722223,Hemispingus superciliaris
22722226,Hemispingus reyi
22722230,Hemispingus frontalis
22722233,Hemispingus melanotis
22722236,Hemispingus goeringi
22722239,Hemispingus rufosuperciliaris
22722242,Hemispingus verticalis
22722245,Hemispingus xanthophthalmus
22722248,Hemispingus trifasciatus
22722251,Pyrrhocoma ruficeps
22722254,Thlypopsis fulviceps
22722257,Thlypopsis ornata
22722260,Thlypopsis pectoralis
22722263,Thlypopsis sordida
22722266,Thlypopsis inornata
22722269,Thlypopsis ruficeps
22722272,Hemithraupis guira
22722272,Hemithraupis guira
22722275,Hemithraupis ruficapilla
22722278,Hemithraupis flavicollis
22722281,Chrysothlypis chrysomelas
22722287,Chrysothlypis salmoni
22722290,Nemosia pileata
22722293,Nemosia rourei
22722296,Phaenicophilus palmarum
22722301,Phaenicophilus poliocephalus
22722307,Calyptophilus frugivorus
22722313,Rhodinocichla rosea
22722317,Mitrospingus cassinii
22722320,Mitrospingus oleagineus
22722323,Chlorothraupis carmioli
22722330,Chlorothraupis olivacea
22722335,Chlorothraupis stolzmanni
22722340,Orthogonys chloricterus
22722343,Eucometis penicillata
22722347,Lanio fulvus
22722351,Lanio versicolor
22722355,Lanio aurantius
22722359,Lanio leucothorax
22722363,Creurgops verticalis
22722366,Creurgops dentatus
22722374,Heterospingus rubrifrons
22722377,Heterospingus xanthopygius
22722380,Tachyphonus cristatus
22722385,Tachyphonus rufiventer
22722388,Tachyphonus surinamus
22722391,Tachyphonus luctuosus
22722394,Tachyphonus delatrii
22722397,Tachyphonus coronatus
22722400,Tachyphonus rufus
22722403,Tachyphonus phoenicius
22722406,Trichothraupis melanops
22722409,Habia rubica
22722416,Habia fuscicauda
22722423,Habia gutturalis
22722430,Habia atrimaxillaris
22722437,Habia cristata
22722444,Piranga bidentata
22722450,Piranga flava
22722456,Piranga rubra
22722461,Piranga roseogularis
22722466,Piranga olivacea
22722471,Piranga ludoviciana
22722476,Piranga leucoptera
22722481,Piranga erythrocephala
22722486,Piranga rubriceps
22722491,Calochaetes coccineus
22722494,Ramphocelus sanguinolentus
22722497,Ramphocelus nigrogularis
22722500,Ramphocelus dimidiatus
22722503,Ramphocelus melanogaster
22722507,Ramphocelus carbo
22722510,Ramphocelus bresilius
22722513,Ramphocelus passerinii
22722519,Ramphocelus flammigerus
22722522,Spindalis zena
22722527,Thraupis episcopus
22722531,Thraupis glaucocolpa
22722534,Thraupis sayaca
22722537,Thraupis cyanoptera
22722540,Thraupis ornata
22722543,Thraupis abbas
22722546,Thraupis palmarum
22722546,Thraupis palmarum
22722549,Thraupis cyanocephala
22722552,Thraupis bonariensis
22722555,Cyanicterus cyanicterus
22722558,Bangsia arcaei
22722567,Bangsia melanochlamys
22722576,Bangsia rothschildi
22722584,Bangsia edwardsi
22722592,Bangsia aureocincta
22722601,Buthraupis montana
22722606,Buthraupis eximia
22722611,Buthraupis aureodorsalis
22722616,Buthraupis wetmorei
22722621,Wetmorethraupis sterrhopteron
22722624,Anisognathus melanogenys
22722630,Anisognathus lacrymosus
22722635,Anisognathus igniventris
22722640,Anisognathus somptuosus
22722651,Anisognathus notabilis
22722656,Stephanophorus diadematus
22722656,Stephanophorus diadematus
22722659,Iridosornis porphyrocephalus
22722669,Iridosornis analis
22722672,Iridosornis jelskii
22722675,Iridosornis rufivertex
22722678,Iridosornis reinhardti
22722681,Dubusia taeniata
22722686,Delothraupis castaneoventris
22722691,Pipraeidea melanonota
22722694,Euphonia jamaica
22722697,Euphonia plumbea
22722700,Euphonia affinis
22722703,Euphonia luteicapilla
22722706,Euphonia chlorotica
22722709,Euphonia trinitatis
22722712,Euphonia concinna
22722715,Euphonia saturata
22722718,Euphonia finschi
22722721,Euphonia violacea
22722724,Euphonia laniirostris
22722727,Euphonia hirundinacea
22722730,Euphonia chalybea
22722734,Euphonia elegantissima
22722738,Euphonia musica
22722741,Euphonia cyanocephala
22722744,Euphonia imitans
22722747,Euphonia fulvicrissa
22722750,Euphonia gouldi
22722753,Euphonia chrysopasta
22722757,Euphonia mesochrysa
22722760,Euphonia minuta
22722763,Euphonia anneae
22722766,Euphonia xanthogaster
22722769,Euphonia rufiventris
22722772,Euphonia cayennensis
22722775,Euphonia pectoralis
22722778,Chlorophonia flavirostris
22722781,Chlorophonia cyanea
22722784,Chlorophonia pyrrhophrys
22722787,Chlorophonia occipitalis
22722790,Chlorophonia callophrys
22722793,Chlorochrysa phoenicotis
22722796,Chlorochrysa calliparaea
22722799,Chlorochrysa nitidissima
22722803,Tangara inornata
22722807,Tangara mexicana
22722812,Tangara cabanisi
22722816,Tangara palmeri
22722820,Tangara chilensis
22722823,Tangara fastuosa
22722827,Tangara seledon
22722830,Tangara cyanocephala
22722833,Tangara desmaresti
22722836,Tangara cyanoventris
22722839,Tangara johannae
22722842,Tangara schrankii
22722845,Tangara florida
22722848,Tangara arthus
22722851,Tangara icterocephala
22722854,Tangara xanthocephala
22722857,Tangara chrysotis
22722860,Tangara parzudakii
22722863,Tangara xanthogastra
22722866,Tangara punctata
22722869,Tangara guttata
22722872,Tangara varia
22722875,Tangara rufigula
22722878,Tangara gyrola
22722881,Tangara lavinia
22722884,Tangara cayana
22722887,Tangara cucullata
22722890,Tangara peruviana
22722894,Tangara preciosa
22722894,Tangara preciosa
22722897,Tangara vitriolina
22722900,Tangara meyerdeschauenseei
22722903,Tangara rufigenis
22722906,Tangara ruficervix
22722909,Tangara labradorides
22722912,Tangara cyanotis
22722915,Tangara cyanicollis
22722918,Tangara larvata
22722921,Tangara nigrocincta
22722924,Tangara dowii
22722927,Tangara fucosa
22722930,Tangara nigroviridis
22722933,Tangara vassorii
22722936,Tangara heinei
22722939,Tangara phillipsi
22722942,Tangara viridicollis
22722946,Tangara argyrofenges
22722950,Tangara cyanoptera
22722958,Tangara callophrys
22722961,Iridophanes pulcherrimus
22722969,Dacnis hartlaubi
22722976,Dacnis albiventris
22722979,Dacnis lineata
22722982,Dacnis flaviventer
22722985,Dacnis nigripes
22722988,Dacnis venusta
22722991,Dacnis cayana
22722991,Dacnis cayana
22722994,Dacnis viguieri
22722997,Dacnis berlepschi
22723000,Chlorophanes spiza
22723003,Cyanerpes nitidus
22723006,Cyanerpes lucidus
22723009,Cyanerpes caeruleus
22723012,Cyanerpes cyaneus
22723015,Xenodacnis parina
22723018,Tersina viridis
22723018,Tersina viridis
22723021,Catamblyrhynchus diadema
22723024,Oreothraupis arremonops
22723028,Urothraupis stolzmanni
22723033,Nephelornis oneilli
22723036,Charitospiza eucosma
22723039,Coryphaspiza melanotis
22723042,Saltatricula multicolor
22723047,Coryphospingus pileatus
22723051,Coryphospingus cucullatus
22723055,Rhodospingus cruentus
22723059,Phrygilus atriceps
22723064,Phrygilus punensis
22723069,Phrygilus gayi
22723075,Phrygilus patagonicus
22723080,Phrygilus fruticeti
22723085,Phrygilus unicolor
22723085,Phrygilus unicolor
22723090,Phrygilus dorsalis
22723095,Phrygilus erythronotus
22723100,Phrygilus plebejus
22723100,Phrygilus plebejus
22723105,Phrygilus carbonarius
22723110,Phrygilus alaudinus
22723115,Melanodera melanodera
22723119,Melanodera xanthogramma
22723119,Melanodera xanthogramma
22723122,Haplospiza rustica
22723125,Haplospiza unicolor
22723128,Acanthidops bairdi
22723137,Lophospingus pusillus
22723137,Lophospingus pusillus
22723140,Lophospingus griseocristatus
22723144,Donacospiza albifrons
22723144,Donacospiza albifrons
22723149,Rowettia goughensis
22723169,Diuca speculifera
22723174,Diuca diuca
22723179,Idiopsar brachyurus
22723182,Piezorhina cinerea
22723185,Xenospingus concolor
22723188,Incaspiza pulchra
22723193,Incaspiza personata
22723198,Incaspiza ortizi
22723204,Incaspiza laeta
22723209,Incaspiza watkinsi
22723214,Poospiza thoracica
22723214,Poospiza thoracica
22723219,Poospiza boliviana
22723224,Poospiza alticola
22723229,Poospiza hypochondria
22723229,Poospiza hypochondria
22723237,Poospiza ornata
22723242,Poospiza erythrophrys
22723264,Poospiza rubecula
22723269,Compsospiza garleppi
22723275,Compsospiza baeri
22723282,Poospiza caesar
22723286,Poospiza hispaniolensis
22723291,Poospiza torquata
22723296,Poospiza melanoleuca
22723301,Poospiza cinerea
22723306,Sicalis citrina
22723306,Sicalis citrina
22723311,Sicalis lutea
22723316,Sicalis uropygialis
22723321,Sicalis luteocephala
22723326,Sicalis auriventris
22723326,Sicalis auriventris
22723331,Sicalis olivascens
22723336,Sicalis lebruni
22723336,Sicalis lebruni
22723341,Sicalis columbiana
22723346,Sicalis flaveola
22723362,Sicalis raimondii
22723367,Sicalis taczanowskii
22723370,Emberizoides herbicola
22723375,Emberizoides duidae
22723380,Emberizoides ypiranganus
22723386,Embernagra platensis
22723391,Embernagra longicauda
22723396,Volatinia jacarina
22723399,Sporophila frontalis
22723403,Sporophila falcirostris
22723406,Sporophila schistacea
22723410,Sporophila intermedia
22723414,Sporophila plumbea
22723422,Sporophila torqueola
22723428,Sporophila collaris
22723431,Sporophila bouvronides
22723434,Sporophila lineola
22723437,Sporophila luctuosa
22723440,Sporophila nigricollis
22723443,Sporophila ardesiaca
22723446,Sporophila melanops
22723451,Sporophila caerulescens
22723454,Sporophila albogularis
22723457,Sporophila leucoptera
22723457,Sporophila leucoptera
22723460,Sporophila peruviana
22723463,Sporophila simplex
22723468,Sporophila nigrorufa
22723471,Sporophila bouvreuil
22723478,Sporophila minuta
22723481,Sporophila hypoxantha
22723484,Sporophila ruficollis
22723487,Sporophila palustris
22723492,Sporophila castaneiventris
22723492,Sporophila castaneiventris
22723495,Sporophila hypochroma
22723499,Sporophila cinnamomea
22723509,Sporophila melanogaster
22723522,Oryzoborus nuttingi
22723527,Oryzoborus crassirostris
22723532,Oryzoborus atrirostris
22723537,Oryzoborus maximiliani
22723542,Oryzoborus angolensis
22723559,Amaurospiza moesta
22723564,Melopyrrha nigra
22723567,Dolospingus fringilloides
