"speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi","ForStrat.Value","X","sd.tavg","sd.tmin","sd.tmax","sd.prec","sd.pet","sd.npp","sd.npp.sd","rng.tavg","rng.tmin","rng.tmax","rng.prec","rng.pet","rng.npp","rng.npp.sd","SPID"
"Myotis nigricans","mammal","Chiroptera","Vespertilionidae",39,"npp",-0.022329479693028,-0.0223331920053575,0.0277777777777778,"A",1261,2.92580618038458,3.15639915208786,2.97167128196262,76.9209334655967,143.325446385027,1.30307337954343,0.262790075903144,12.8610830307007,15.8804697990418,13.7404174804688,279.666675567627,682.14001464843,4.10097521543503,1.45351815223694,"SP286"
"Myotis occultus","mammal","Chiroptera","Vespertilionidae",21,"npp",0.255136381897377,0.260899188912104,0.0555555555555556,"A",1262,4.03672053475341,3.87087500446361,4.32736966495351,8.92719302875842,192.316563106956,0.482334770549454,0.331033836974233,15.4549999237061,14.4068331718445,16.5043344497681,31.0833339691162,752.690002441406,1.33226656913758,1.16466182470321,"SP287"
"Myotis riparius","mammal","Chiroptera","Vespertilionidae",10,"npp",-0.087267684978726,-0.0874902361381688,0.142857142857143,"A",1263,1.71657946729236,2.04975944895916,1.51835640252897,33.7121414658704,84.5476322914546,0.793794970493002,0.255519447889157,5.7811660766602,6.9929990768433,4.5752506256104,122.16667175293,240.52990722656,2.65686178207398,0.808745205402373,"SP288"
"Myotis thysanodes","mammal","Chiroptera","Vespertilionidae",30,"npp",-0.180397642063245,-0.182393676097914,0.037037037037037,"A",1264,4.07271044309512,4.07542423713992,4.37505564178976,21.1762975232301,185.500095310676,0.70870564005348,0.336252382952671,13.8717494010926,13.1967504024505,16.2276659011841,127.666666030884,778.039978027344,3.59203279018402,1.28686249256134,"SP289"
"Myotis velifer","mammal","Chiroptera","Vespertilionidae",31,"npp",0.195379977000219,0.197924620672492,0.0357142857142857,"A",1265,3.16029206207357,3.06305554587285,3.40357360005179,18.5227194024315,159.204596946956,0.778042867972035,0.281462889914172,14.954833984375,13.8023326396942,16.1075010299683,68.75,779.15002441406,2.72812809050084,0.880408734083175,"SP290"
"Myotis volans","mammal","Chiroptera","Vespertilionidae",63,"npp",0.051932073312135,0.0519788349028137,0.0166666666666667,"A",1266,3.87416520216743,4.1146000982563,4.39953855865661,66.2650819493659,255.501155164021,0.475536566942834,0.454120511125914,18.6620833277703,22.5687494277955,19.2424297332764,293.833333969116,1039.57998657227,2.1764467805624,1.98968414962291,"SP291"
"Myotis yumanensis","mammal","Chiroptera","Vespertilionidae",88,"npp",0.0753634557758655,0.0755066233407629,0.0117647058823529,"A",1267,3.7217739203985,3.72141773359501,4.34186348942946,57.8293707595633,257.614821717634,1.02217336843366,0.787040307419497,19.0522495508195,20.8265833854675,20.7696657180787,259.083322525025,1098.0599975586,3.65504869446159,2.29876828193665,"SP292"
"Napaeozapus insignis","mammal","Rodentia","Dipodidae",27,"npp",-0.265768620905323,-0.272305306394418,0.0416666666666667,"G",1282,2.5949704564595,2.54444793411684,2.76535646112902,13.1767517361536,118.952473103295,0.395460870809471,0.446522791084532,9.85474979877472,8.95458340644837,11.8785836696625,57.5833358764652,561.600036621091,1.25097358226776,2.03409802913666,"SP293"
"Natalus stramineus","mammal","Chiroptera","Natalidae",8,"npp",0.00885218215713796,0.00885241339033906,0.2,"A",1283,1.97890250035287,4.0764460057964,1.00023319105813,68.3374107049733,194.0885982777,1.7603568783842,0.235064738111246,5.2994537353516,11.0903215408325,2.9443321228028,196.416662216186,542.39990234375,4.24077078700065,0.654312789440152,"SP294"
"Neacomys spinosus","mammal","Rodentia","Cricetidae",6,"npp",0.113162693024136,0.113649484874533,0.333333333333333,"G",1284,3.8910984910323,4.41223475912988,3.38032541720381,45.4503909639572,96.6835693389436,0.947073392748198,0.374067931807698,9.5570831298828,10.6542491912842,8.4699153900147,114.833335876465,223.80004882812,2.69440317153931,0.909634351730345,"SP295"
"Bolomys lasiurus","mammal","Rodentia","Cricetidae",9,"npp",-0.150262969503031,-0.151409469308857,0.166666666666667,"G",1285,1.6746181526785,1.88538281597643,1.47045575773783,18.0946629774466,66.7419318439396,0.508637515322602,0.444580267101639,5.5009155273437,6.320749282837,4.7076663970947,46.666664123535,167.98999023438,1.57515835762024,1.10913288593292,"SP296"
"Neoromicia capensis","mammal","Chiroptera","Vespertilionidae",14,"npp",-0.317466371668776,-0.328826978807116,0.0909090909090909,"A",1301,2.05161230554357,1.77121501506907,2.49595165695197,14.9137993741827,156.81976952473,0.792398327484106,0.304989184471895,7.4405822753906,5.76791667938236,9.2281684875488,55.583330154419,585.75,3.17458099126816,1.13754642009735,"SP297"
"Neoromicia nanus","mammal","Chiroptera","Vespertilionidae",9,"npp",0.524525354288486,0.582562419131868,0.166666666666667,"A",1302,2.84120922869791,2.80153626950809,2.96335810335705,43.7234610142634,176.053809581192,1.39185601401797,0.264119749186569,9.1965007781982,8.6478338241577,9.7474155426025,135.750005722046,650.61999511719,4.54058606922626,1.01394155621529,"SP298"
"Neotetracus sinensis","mammal","Eulipotyphla","Erinaceidae",5,"npp",0.993889599712977,2.8939251491424,0.5,"G",1303,2.1310041254168,1.96898915495235,2.29973640336055,3.16469261478059,71.4457054275801,0.451017528002756,0.0668440788230951,5.2427501678467,4.712082862854,5.7770004272461,7.5,186.96008300782,0.95239543914795,0.16084802150726,"SP299"
"Neotoma albigula","mammal","Rodentia","Cricetidae",205,"npp",0.0339512769917178,0.0339643311115246,0.00495049504950495,"G",1304,4.44669982806783,4.74262067775032,4.65687126421849,20.3893883220129,223.637907514477,0.421402013392096,0.266638328906831,23.2435006797314,24.7403326034546,23.8344993591309,106.999997615814,1072.2699584961,2.03063823282719,1.5037741959095,"SP300"
"Neotoma bryanti","mammal","Rodentia","Cricetidae",8,"npp",0.0560855525426736,0.0561444711524863,0.2,"G",1305,2.32050956962068,2.14665275826916,2.61724001789004,9.58519013208887,111.392708462414,0.394380299308357,0.185445119897795,7.3207492828369,6.91616630554198,7.7310009002685,30,324.86999511719,0.943723976612093,0.495056092739106,"SP301"
"Neotoma cinerea","mammal","Rodentia","Cricetidae",108,"npp",-0.207685674226542,-0.210751476062271,0.00952380952380952,"G",1306,3.04449477534612,3.15756089977726,3.38265115940121,34.0164842849753,154.650337936338,0.625582849624351,0.547965572480647,14.2590005397797,16.0260000228882,16.5104165077209,170.166662216186,794.359985351565,2.66942808032036,2.12234607338905,"SP302"
"Neotoma floridana","mammal","Rodentia","Cricetidae",21,"npp",-0.228501015599385,-0.23260733162655,0.0555555555555556,"G",1307,1.59345316626034,2.10274587129227,1.45041491254032,18.6185073586234,73.1825910208877,0.421378592778832,0.194368344421774,8.1265830993653,9.81258296966553,6.904748916626,76.833335876465,298.22998046875,2.14197191596031,0.809986859560015,"SP303"
"Neotoma fuscipes","mammal","Rodentia","Cricetidae",53,"npp",0.179581315570157,0.18155001823222,0.02,"G",1308,3.03263955592061,3.41987736146234,2.96108514000305,27.846757601836,132.137464806257,1.00886831959872,0.486180710406135,10.6020832061768,11.2330726385117,11.3003330230712,100.583330154419,535.679931640622,4.30015486478805,1.67629340291023,"SP304"
"Neotoma lepida","mammal","Rodentia","Cricetidae",138,"npp",0.226911245071768,0.230930623199462,0.00740740740740741,"G",1309,4.24207425823964,4.65912604793589,4.36043901481316,33.1701237626921,213.087578450108,0.556261120313296,0.251929754490147,18.0840845108033,20.2115833759308,17.933916091919,142.416666507721,856.529968261719,2.99133659899235,1.25298181176185,"SP305"
"Neotoma leucodon","mammal","Rodentia","Cricetidae",25,"npp",0.238979256220504,0.243691261531163,0.0454545454545455,"G",1310,2.86308079218735,3.17586734881556,3.55959545592969,26.7020395913794,201.198208694319,0.905149116380203,0.312891439149192,10.7695837020874,13.8494170606136,14.2909994125366,106.833337783814,818.150085449219,3.60900712013245,1.28987799584866,"SP306"
"Neotoma macrotis","mammal","Rodentia","Cricetidae",53,"npp",-0.133924251607698,-0.134733655260086,0.02,"G",1311,2.73026508444809,2.79889407958343,2.95856916333643,20.3201565910007,151.907814821378,0.701166289137078,0.365502135486427,10.7935838699341,12.0708338320255,11.2722501754761,92.25,579.08996582031,2.65305911004544,1.43447834253311,"SP307"
"Neotoma mexicana","mammal","Rodentia","Cricetidae",95,"npp",-0.25972550150948,-0.265814029472485,0.0108695652173913,"G",1312,3.51074248593626,3.86463036687376,3.45548902453993,19.3695296819672,158.762682527378,0.663915838210688,0.286103810653315,21.4331674277783,23.5954999923706,19.2671661376953,136.833333015442,875.100036621096,3.64982479810714,1.4583649635315,"SP308"
"Neotoma micropus","mammal","Rodentia","Cricetidae",15,"npp",0.307983879102017,0.318316477826984,0.0833333333333333,"G",1313,2.94651474913049,3.38322160075192,2.72015317936387,14.0555468761234,120.906795089632,0.247404132160349,0.193472078514704,11.4823331832886,13.7378334999084,10.3049163818359,54.75,410.69995117188,0.765413850545882,0.636955514550209,"SP309"
"Neotoma stephensi","mammal","Rodentia","Cricetidae",15,"npp",0.0551145442586891,0.0551704517411326,0.0833333333333333,"G",1314,3.68473797068748,3.45542070105594,4.0409793630067,6.80684947112491,178.672786742744,0.354380547039506,0.263215280240891,16.482501000166,14.69225025177,18.2708339691162,24.25,742.820007324216,1.0063713490963,1.04458455741405,"SP310"
"Neovison vison","mammal","Carnivora","Mustelidae",107,"npp",0.00868304348585873,0.00868326171579216,0.00961538461538462,"G",1315,4.77916970414311,4.76379041131803,5.19717293948909,81.6448273736232,262.23603268522,2084.19967645252,7199.01596111752,27.6385009288788,28.710750579834,27.7332504987717,298.666666030884,1072.68002319336,7888.80191741884,27244.2155536115,"SP311"
"Neurotrichus gibbsii","mammal","Eulipotyphla","Talpidae",129,"npp",-0.273783986876792,-0.280949878704069,0.00793650793650794,"G",1317,2.52189955517745,2.50300139059013,2.80018822804585,51.377794507624,123.527161977583,0.586410706879104,0.306355101192983,11.6154997348785,10.1565418243408,14.1498341560363,242.666656494141,598.820007324221,3.60906004905701,1.37085247039795,"SP312"
"Noctilio albiventris","mammal","Chiroptera","Noctilionidae",11,"npp",0.227793278050224,0.231860732730183,0.125,"G",1323,1.78418556979309,2.12167835413201,1.65930561482478,43.4645668169171,81.8480407146315,1.4633970962914,0.256922639820547,5.0910835266113,6.246166229248,4.763750076294,118.916664123535,247.54992675781,3.73265731334686,0.930859684944151,"SP313"
"Noctilio leporinus","mammal","Chiroptera","Noctilionidae",23,"npp",-0.14737252525991,-0.14845355909986,0.05,"G",1324,1.05740752468305,2.21900247777313,0.827875485789069,62.5306997115784,175.371786821499,1.28701192348532,0.214869346850874,3.7805824279785,7.5039157867432,4.4261608123779,230.416656494141,659.23999023437,4.31580010056496,0.880033940076824,"SP314"
"Notiosorex crawfordi","mammal","Eulipotyphla","Soricidae",60,"npp",0.438870144042602,0.470830555684182,0.0175438596491228,"G",1327,3.08859074156797,3.64608519924414,2.97667653875942,8.53233156122996,149.290035972713,0.40760483434896,0.201734436175738,14.7934989929199,14.8718332052231,15.4488325119018,42.9166669845581,682.09997558594,1.92951548099518,0.842312633991243,"SP315"
"Nycteris thebaica","mammal","Chiroptera","Nycteridae",6,"npp",-0.398360180829459,-0.421698285231239,0.333333333333333,"A",1333,1.32924753530415,1.36314681579297,2.14377517983867,30.2568942928611,258.196407125463,0.746659473694322,0.090037152480224,3.3946666717529,3.2990465164184,5.5218334197998,89.25,742.2900390625,2.03115138411522,0.220508605241776,"SP316"
"Nycticeius humeralis","mammal","Chiroptera","Vespertilionidae",8,"npp",0.923029331316043,1.60911628763321,0.2,"A",1335,2.50034105169621,2.62570011814146,2.81681433084281,19.9930417967547,141.326155078246,0.35881774063185,0.307982642714201,7.2648334503174,8.85225009918214,7.571834564209,69.8333320617676,317.73999023438,1.13633728027344,0.849530071020129,"SP317"
"Nyctimene albiventer","mammal","Chiroptera","Pteropodidae",5,"npp",0.24979901197675,0.255198436144766,0.5,"Ar",1338,1.38261062734262,1.94329024354551,1.04253673896568,75.0117683903714,73.9316171220736,0.728539029969229,0.211888540400071,3.8332500457764,4.8915004730225,2.7780017852783,171.75,186.19006347656,1.89722466468811,0.584025979042056,"SP318"
"Nyctinomops femorosaccus","mammal","Chiroptera","Molossidae",7,"npp",-0.256135863824632,-0.261968553761519,0.25,"A",1339,1.47317330024636,1.13209202728537,1.93504787656461,6.84918808333868,146.524990407092,0.373826422541325,0.19411927557798,4.2077503204345,3.5559997558593,5.6453342437744,21.5000009536743,380.5400390625,1.02759593725205,0.466486319899559,"SP319"
"Nyctinomops macrotis","mammal","Chiroptera","Molossidae",16,"npp",-0.312184331607547,-0.32296378905012,0.0769230769230769,"A",1340,4.76824451243393,5.20274457843034,4.45013123963521,19.9647114236824,207.124376094863,0.910534170433007,0.181786610847382,13.7632508277893,14.8012505769729,13.8763332366943,82.8333339691162,687.01000976562,3.80326560139656,0.578846797347069,"SP320"
"Nyctomys sumichrasti","mammal","Rodentia","Cricetidae",8,"npp",-0.373026482417529,-0.391934195273447,0.2,"G",1342,3.77953456596695,3.52570356551461,4.06042533160675,55.2840036894474,128.318291449706,0.682899421828422,0.128442707891285,9.592999458313,8.7046661376954,10.7378330230713,165.66667175293,350.16003417969,2.16818332672119,0.326073050498963,"SP321"
"Ochotona collaris","mammal","Lagomorpha","Ochotonidae",65,"npp",-0.313970616705693,-0.3249441887399,0.0161290322580645,"G",1344,2.95034313781749,3.48941716666824,2.53273643600832,22.4471890092106,39.6433069204884,4105.63713134235,13560.8871292873,15.9987256526947,18.8647429943084,14.111044883728,97.583335876465,206.319976806641,16265.8591174223,38262.7255828902,"SP322"
"Ochotona dauurica","mammal","Lagomorpha","Ochotonidae",8,"npp",0.497539055866486,0.54603024828322,0.2,"G",1345,2.92204291179349,3.25590232569284,2.63713945012786,4.53420645463459,86.367891590201,0.219697929508225,0.351788217396805,7.02125012874603,7.88791704177857,6.57291638851166,13.4166669845581,219.109985351562,0.649527341127395,1.04710678756237,"SP323"
"Ochotona hyperborea","mammal","Lagomorpha","Ochotonidae",23,"npp",0.0402621362180497,0.0402839129084059,0.05,"G",1346,4.29151980711553,5.02849602079168,3.94613630345146,9.81898910273785,110.073198339827,3849.56787548486,13208.8706137258,13.9624171257019,15.8595008850098,14.1373329162598,36.9166679382324,419.230010986328,8867.9782551825,28427.2098737955,"SP324"
"Ochotona pallasi","mammal","Lagomorpha","Ochotonidae",24,"npp",0.0217915482751422,0.0217949986539137,0.0476190476190476,"G",1347,2.471615770656,2.42366972020782,2.60945084823402,2.97378499230045,94.8166832731368,0.0510256222045529,0.0959710669119025,10.2878334522247,9.1226663589478,11.4536666870117,12.0833330154419,366.100006103516,0.270669288933277,0.501821637153626,"SP325"
"Ochotona princeps","mammal","Lagomorpha","Ochotonidae",148,"npp",0.197608173315672,0.20024230365925,0.00689655172413793,"G",1348,3.48557410526936,3.76684558466869,3.41821344608803,43.8744888209376,143.748364491068,0.560593998670659,0.537169668533716,17.8886663913726,19.4428339004517,16.441249370575,190.83332824707,661.039916992188,2.33013755828143,2.01761646568775,"SP326"
"Ochrotomys nuttalli","mammal","Rodentia","Cricetidae",5,"npp",-0.0914244424308334,-0.0916804491110461,0.5,"Ar",1349,3.18377200880706,3.22276515882502,3.15673680453922,20.2699670635933,138.484686249552,0.975220110737993,0.376458753948899,8.3733959197998,8.6566462516785,8.0855197906494,45.083335876465,373.17993164063,2.2640163898468,0.909506857395168,"SP327"
"Octodon degus","mammal","Rodentia","Octodontidae",7,"npp",0.746503360043947,0.965010209892865,0.25,"G",1358,3.64791484453159,3.55420944343732,3.78517910594808,7.94204428341517,142.196702597281,0.267647089888242,0.0916356620571528,9.45433282852173,9.46258388459683,9.4478330612183,24.6666679382324,361.33996582031,0.703516483306884,0.228280067443847,"SP328"
"Odocoileus hemionus","mammal","Artiodactyla","Cervidae",13,"npp",0.0282106187825781,0.0282181060617655,0.1,"G",1359,3.13700881587988,2.10242193435963,4.82944923520662,68.3980716138459,310.476493297141,0.892510836247228,0.682475793902057,9.68994426727291,7.15115594863891,16.2925891876221,198.91667175293,1102.55001831055,2.6633751988411,2.17405864596366,"SP329"
"Odocoileus virginianus","mammal","Artiodactyla","Cervidae",14,"npp",0.269835484969618,0.276686379930183,0.0909090909090909,"G",1360,7.53226391873137,8.65834837981552,6.58524141818744,37.2639774613809,242.387881787592,0.855553405535248,0.695736977595391,18.0888328552246,20.3577778339386,16.0322866439819,137.333332061768,707.280029296875,3.06902396678925,1.97974616289138,"SP330"
"Oecomys bicolor","mammal","Rodentia","Cricetidae",8,"npp",-0.240669762700632,-0.245484932982846,0.2,"G",1361,0.629548006715569,1.1295519084533,0.773563496696831,49.5053194875682,118.059799262723,0.893162281548822,0.380256693353547,2.049165725708,3.5857486724853,2.3882503509522,127.58332824707,353.78002929688,2.60400438308716,1.05110120773315,"SP331"
"Oligoryzomys fulvescens","mammal","Rodentia","Cricetidae",22,"npp",0.178050972523878,0.179969125452701,0.0526315789473684,"G",1370,2.72061159994052,3.04712617747715,2.54097735141471,53.4201360108044,110.131195172713,0.775229597102805,0.213516790547952,10.4704990386963,12.2748441696167,9.5696659088134,183.750007629394,390,3.41870987415314,0.911653012037281,"SP332"
"Oligoryzomys longicaudatus","mammal","Rodentia","Cricetidae",53,"npp",-0.371361994858679,-0.390002049647108,0.02,"G",1371,2.94349684851921,2.763620427889,3.36387117924946,53.2495007416973,213.553119449825,1.0261708457444,0.626637507296613,14.7278337478637,13.0137502551079,16.8975830078125,211.083338737488,1051.55004882813,3.91313862800599,2.19150927662849,"SP333"
"Oligoryzomys microtis","mammal","Rodentia","Cricetidae",16,"npp",0.502044007703085,0.552035213529758,0.0769230769230769,"G",1372,3.67255600212177,3.32698919407382,4.11641367925456,29.1608866126888,235.346800964094,0.959583956830269,0.367233532300429,10.6134996414184,9.3353328704834,12.0729999542236,123.583335876465,722.83996582031,2.76606392860412,1.1422558426857,"SP334"
"Ondatra zibethicus","mammal","Rodentia","Cricetidae",34,"npp",-0.0718033872631678,-0.07192716994348,0.032258064516129,"G",1373,7.68806954640665,7.47727202397511,8.14552702684344,33.5965834784275,314.001448641329,3696.71320733471,12656.0849935281,26.0472021102906,25.9231309890747,27.6954169273377,140.083333015442,1231.32998657227,8868.16508203745,28427.5412977636,"SP335"
"Onychomys arenicola","mammal","Rodentia","Cricetidae",25,"npp",0.0358867283104257,0.035902145886866,0.0454545454545455,"G",1374,3.67066311090463,4.36121557942305,4.27202488898769,37.8737807388372,238.533583471947,1.0796262829109,0.496528744635642,15.9687509536744,16.1548328399658,16.448166847229,111.000005722046,964.590026855469,3.60900712013245,1.48456998169422,"SP336"
"Onychomys leucogaster","mammal","Rodentia","Cricetidae",109,"npp",0.40626174706799,0.431125824385419,0.00943396226415094,"G",1375,4.46785179069997,4.44599458758092,4.73907518597035,9.39297642559525,220.40081085507,0.269803111252665,0.181180217805647,20.3263332843781,23.9446492195129,19.1192493438721,48.916669845581,952.159973144531,1.95692448318004,1.03826947510242,"SP337"
"Onychomys torridus","mammal","Rodentia","Cricetidae",115,"npp",0.110892941787513,0.111350884634929,0.00892857142857143,"G",1376,3.25832511380477,3.11810264339657,4.17518379373842,28.9934935879867,238.720180304969,0.575115128160644,0.350358502643219,17.1848330497742,20.130250453949,17.9578332901001,117.583330631256,1031.80993652343,2.17536787688732,1.52568997442722,"SP338"
"Oryctolagus cuniculus","mammal","Lagomorpha","Leporidae",5,"npp",-0.253897278336309,-0.259574257655376,0.5,"G",1393,0.274652757119937,2.17781708653604,1.70296155783569,13.3527986187781,168.49404920193,0.590256451731564,0.451996089721388,0.759033203124959,4.95021522045136,3.937931060791,35.6666679382324,384.630065917964,1.33912223577499,1.06334179639816,"SP339"
"Handleyomys alfaroi","mammal","Rodentia","Cricetidae",10,"npp",0.175534633539735,0.177371597375175,0.142857142857143,"G",1395,3.062445943769,3.56555684406045,2.660164630821,35.599220111394,102.710406007706,0.592390758832473,0.231979218680552,10.0494174957276,11.8050832748413,8.2950820922851,92.58334350586,289.29992675781,1.58897495269775,0.640726029872889,"SP340"
"Transandinomys bolivaris","mammal","Rodentia","Cricetidae",6,"npp",0.302959131406808,0.312774583797688,0.333333333333333,"G",1396,1.67716006459186,1.81406868037142,1.56259681775519,33.7532203525656,64.3067892688997,0.284305876806982,0.223503840385611,4.7801666259766,5.3454999923706,4.2173328399658,78.25,192.97998046874,0.62798714637756,0.611746072769169,"SP341"
"Oryzomys couesi","mammal","Rodentia","Cricetidae",13,"npp",-0.546752820305057,-0.613737715286834,0.1,"G",1397,1.20037144225222,1.75338426343257,1.14507991131165,56.0245436318945,94.4747841292253,0.759068184309237,0.175172711386323,4.4019985198974,5.236011505127,4.4687480926514,200.250007629394,325.44995117187,2.4286812543869,0.499354630708694,"SP342"
"Handleyomys melanotis","mammal","Rodentia","Cricetidae",6,"npp",0.0484969560023415,0.0485350306285524,0.333333333333333,"G",1398,1.98990601682752,2.3159731555924,1.78859412625888,67.2345806358538,159.727346112107,1.20015481167487,0.298410201847217,5.627082824707,6.2863588333129,5.4456672668457,151.16667175293,425.5,3.17363357543945,0.817847013473507,"SP343"
"Oryzomys palustris","mammal","Rodentia","Cricetidae",18,"npp",-0.0931677713562337,-0.0934387567662833,0.0666666666666667,"G",1400,3.06127733365557,3.29405004245061,3.15067614492251,33.0978578626878,199.992155514106,0.990998241580634,0.277649886062498,13.7138881683349,12.8170413970947,14.8528289794921,148.41667175293,817.43994140625,4.26003479957581,0.947744995355609,"SP344"
"Handleyomys saturatior","mammal","Rodentia","Cricetidae",5,"npp",-0.0156704513169401,-0.0156717342005405,0.5,"G",1401,4.52238911655362,4.66121077714044,4.54486557619453,74.1782299364366,219.747918310179,0.522820315974673,0.117441008998402,12.2664995193482,12.6998329162598,11.8330001831054,178.583335876465,534.7099609375,1.22052526473999,0.32007372379303,"SP345"
"Ototylomys phyllotis","mammal","Rodentia","Cricetidae",10,"npp",0.500817303468418,0.550396476812126,0.142857142857143,"G",1402,1.83447070799697,1.72023730004708,2.25984353087708,33.230258281037,141.10119198096,0.367046185516731,0.133538894337379,5.0214996337891,5.3600835800171,6.8878345489502,111.416664123535,388.63000488281,1.19243192672729,0.400481104850765,"SP346"
"Ovis dalli","mammal","Artiodactyla","Bovidae",6,"npp",-0.320361826465763,-0.332050265082821,0.333333333333333,"G",1407,3.01392640780091,3.26828957021526,2.93272361492369,21.5904043926089,52.4331018604713,3220.13396490015,11122.2211009069,8.85341668128967,9.40741658210756,8.30000019073486,56.7499980926514,142.369995117188,7887.93578314781,27243.8411128521,"SP347"
"Paramelomys rubex","mammal","Rodentia","Muridae",5,"npp",0.826767767188529,1.17783517812348,0.5,"G",1423,2.35340164508907,2.2841005888288,2.43844986250807,7.3040592119699,99.9268046261526,0.72107781088491,0.0578572355649087,6.053334236145,5.70374965667728,6.4041671752929,18.58332824707,269.16003417968,1.82315587997436,0.146114408969874,"SP348"
"Parascalops breweri","mammal","Eulipotyphla","Talpidae",5,"npp",-0.7,-0.867300527694053,0.5,"G",1424,0.658978132454238,0.626321181323693,1.29936794416753,6.08989327044725,61.8972608309672,0.125207376691883,0.112585093907512,1.76658344268799,1.50449991226196,2.7464160919189,13.75,139.210021972656,0.32347416877747,0.2751601934433,"SP349"
"Parastrellus hesperus","mammal","Chiroptera","Vespertilionidae",36,"npp",0.310678561569005,0.321296288433518,0.0303030303030303,NA,1425,4.37999585960549,4.41952947044859,4.51803101306827,12.4077576121298,198.073395575512,0.411867084119265,0.140820312164161,16.7343339920044,17.1289159059525,18.4320831298828,63.4166693687439,821.739990234375,2.59360916167497,0.602320283651352,"SP350"
"Perognathus amplus","mammal","Rodentia","Heteromyidae",23,"npp",-0.204020442951661,-0.206924050752919,0.05,"G",1458,1.21552383666035,1.27712503405192,1.35537743758439,8.17055930259473,80.4881908899168,0.125085853231503,0.0870380044429823,4.3238315582276,4.48016643524173,4.7027492523193,29.75,291.68994140625,0.545483514666558,0.332930490374565,"SP351"
"Perognathus fasciatus","mammal","Rodentia","Heteromyidae",9,"npp",-0.255912976941038,-0.261730032141325,0.166666666666667,"G",1459,1.06532932144984,1.22958936901674,0.929198952700339,6.20875249638153,40.0901129622016,0.421006939004801,0.273550907118758,3.14316654205323,3.87541672587394,2.7106666564942,21.9166650772095,144.190063476562,1.3529649078846,0.882603242993355,"SP352"
"Perognathus flavescens","mammal","Rodentia","Heteromyidae",19,"npp",-0.480977697210533,-0.524255450007632,0.0625,"G",1460,3.49432138810614,3.05262830309579,4.38458838435188,17.1937559752003,197.312967587748,0.296704762766008,0.266323917903997,15.8918328881264,14.1105003356934,19.0415000915527,68.1666660308838,801.689941406248,1.29654142260552,0.923257395625111,"SP353"
"Perognathus flavus","mammal","Rodentia","Heteromyidae",102,"npp",-0.247045197268813,-0.252263493380345,0.0101010101010101,"G",1461,3.99001257254252,4.62836178469672,4.19153752286443,28.6656565727808,213.422803485979,0.843372066788371,0.374897225552034,20.8528339862824,20.5386662483215,22.2249994277954,115.16667175293,964.210021972659,4.20737447589635,1.59404934942723,"SP354"
"Perognathus inornatus","mammal","Rodentia","Heteromyidae",13,"npp",-0.0523367464280932,-0.0523846109222486,0.1,"G",1462,1.95364558117761,1.85085677955918,2.14662470927443,11.3632398176076,129.389873132476,0.365554557552413,0.226913832127221,5.7832508087159,5.48625040054325,6.0785827636719,37.0833339691162,378.34997558593,1.16665437817574,0.739317148923873,"SP355"
"Perognathus longimembris","mammal","Rodentia","Heteromyidae",61,"npp",0.280106927719886,0.287798100223276,0.0172413793103448,"G",1463,3.19362510367043,3.51889217205176,3.27916634956018,21.1887125541432,161.671785570309,0.325189948867408,0.209228180619115,13.0039176940918,15.0463138795457,13.8128337860108,116.416664123535,602.89001464844,1.74690246582032,0.836521349847317,"SP356"
"Perognathus merriami","mammal","Rodentia","Heteromyidae",9,"npp",-0.763046827600968,-1.00346810328157,0.166666666666667,"G",1464,5.97516692904441,6.5698213412073,6.02153387605695,21.8201700356085,221.645328784657,0.706604502226837,0.348678041836677,19.1776662468911,20.5333337783813,19.8488330841064,76.6666679382326,727.729980468748,2.10145688056945,1.07141703367234,"SP357"
"Perognathus parvus","mammal","Rodentia","Heteromyidae",93,"npp",0.129907452179885,0.130645712415412,0.0111111111111111,"G",1465,2.67345228019411,3.09423509764166,2.59954592704083,9.73675974878099,103.871064910114,0.257146306841952,0.234179553696718,12.867999792099,12.8434996604919,13.6313323974609,63.2500028610229,537.309997558599,1.66163571178913,1.31956695020199,"SP358"
"Peromyscus attwateri","mammal","Rodentia","Cricetidae",5,"npp",0.921041998311581,1.5958534691779,0.5,"G",1466,8.92780661658666,8.92051163223977,8.94222267485501,31.8037267637439,342.221757066652,0.807256951346947,0.555301296364896,21.0336675643921,20.7272500991821,21.3446662425995,84.6666641235352,832.090026855471,2.16276202350855,1.49220928549767,"SP359"
"Peromyscus aztecus","mammal","Rodentia","Cricetidae",19,"npp",0.541285297014192,0.605971750539089,0.0625,"G",1467,3.96615619724308,4.24769614465589,3.8770485481208,27.779561033776,173.866588505642,0.666070797038914,0.23964911780269,17.5101065635681,18.4762997627258,16.5434284210205,105.249992370605,662.979980468748,2.50810551643372,0.795800089836117,"SP360"
"Peromyscus boylii","mammal","Rodentia","Cricetidae",224,"npp",0.165737508267007,0.167280564441946,0.00452488687782805,"G",1468,3.57923875016047,3.75891628299323,3.69021141504131,19.3643877365181,171.497845828612,0.541511279691829,0.351345231459397,21.4808339774609,22.1139163970947,22.0875835418701,128.916661262512,923.779968261716,2.59547762572765,1.67269204556942,"SP361"
