"","species","lat.rng"
"1395","Oryzomys alfaroi",19.91666587
"1396","Oryzomys bolivaris",0.666666639999999
"1397","Oryzomys couesi",15.33333272
"1398","Oryzomys melanotis",5.24999979
"1399","Oryzomys oryzomys",0.99999996
"1400","Oryzomys palustris",13.49999946
"1401","Oryzomys saturatior",0.666666639999999
"1402","Ototylomys phyllotis",9.91666627
"1403","Otus bakkamoena",15.8333327
"1404","Otus choliba",22.91666575
"1405","Otus flammeolus",16.99999932
"1406","Otus megalotis",8.66666632
"1407","Ovis dalli",3.41666653
"1408","Oxyura jamaicensis",62.74999749
"1409","Pachycephala hyperythra",3.08333321
"1410","Pachycephala melanura",10.91666623
"1411","Pachycephala pectoralis",35.66666524
"1412","Pachycephala philippinensis",8.91666631
"1413","Pachycephala rufiventris",17.33333264
"1414","Pachycephala schlegelii",5.74999977
"1415","Pachycephala simplex",14.1666661
"1416","Pachycephala soror",4.99999979999999
"1417","Pachycephalopsis poliosoma",5.49999977999999
"1418","Pachyramphus minor",19.08333257
"1419","Pachyramphus polychopterus",43.16666494
"1420","Pachyramphus viridis",24.91666567
"1421","Pandion haliaetus",17.16666598
"1422","Pantherophis obsoletus",24.58333235
"1423","Paramelomys rubex",1.33333327999999
"1424","Parascalops breweri",1.24999995
"1425","Parastrellus hesperus",16.41666601
"1426","Pareas carinatus",7.08333305
"1427","Seiurus motacilla",28.58333219
"1428","Parkesia noveboracensis",62.91666415
"1429","Paroaria capitata",5.58333311
"1430","Paroaria coronata",10.24999959
"1431","Parula pitiayumi",42.41666497
"1432","Parus carolinensis",9.9999996
"1433","Parus elegans",7.08333305
"1434","Parus gambeli",14.58333275
"1435","Parus hudsonicus",8.91666631
"1436","Parus major",29.24999883
"1437","Parus monticolus",8.99999964
"1438","Parus spilonotus",3.49999986
"1439","Passer domesticus",94.33332956
"1440","Passer griseus",29.33333216
"1441","Passer montanus",43.91666491
"1442","Passerella iliaca",31.74999873
"1443","Passerina amoena",24.91666567
"1444","Passerina caerulea",22.16666578
"1445","Passerina ciris",28.83333218
"1446","Passerina cyanea",31.74999873
"1447","Patagioenas plumbea",21.58333247
"1448","Patagioenas speciosa",15.99999936
"1449","Patagona gigas",23.83333238
"1450","Pelecanus erythrorhynchos",5.08333313
"1451","Pelecanus occidentalis",13.41666613
"1452","Peneothello cyanus",5.74999977
"1453","Percnostola rufifrons",3.41666653
"1454","Perdix perdix",4.66666648
"1455","Periparus ater",10.58333291
"1456","Perisoreus canadensis",29.91666547
"1457","Perissocephalus tricolor",4.9999998
"1458","Perognathus amplus",3.24999987
"1459","Perognathus fasciatus",5.91666643
"1460","Perognathus flavescens",10.16666626
"1461","Perognathus flavus",20.24999919
"1462","Perognathus inornatus",2.91666655
"1463","Perognathus longimembris",11.58333287
"1464","Perognathus merriami",9.08333297
"1465","Perognathus parvus",13.24999947
"1466","Peromyscus attwateri",2.58333323
"1467","Peromyscus aztecus",7.16666638
"1468","Peromyscus boylii",14.66666608
"1469","Peromyscus californicus",6.83333306
"1470","Peromyscus crinitus",13.24999947
"1471","Peromyscus difficilis",14.33333276
"1472","Peromyscus eremicus",14.41666609
"1473","Peromyscus eva",6.49999974
"1474","Peromyscus fraterculus",4.41666649
"1475","Peromyscus gossypinus",6.91666639
"1476","Peromyscus grandis",0.749999969999999
"1477","Peromyscus guatemalensis",1.24999995
"1478","Peromyscus keeni",15.41666605
"1479","Peromyscus leucopus",28.3333322
"1480","Peromyscus levipes",2.41666657
"1481","Peromyscus maniculatus",41.49999834
"1482","Peromyscus melanophrys",2.83333322
"1483","Peromyscus melanotis",2.58333323
"1484","Peromyscus merriami",6.08333309
"1485","Peromyscus mexicanus",9.66666628
"1486","Peromyscus nasutus",9.83333294
"1487","Peromyscus pectoralis",12.4999995
"1488","Peromyscus peromyscus",1.58333327
"1489","Peromyscus truei",21.08333249
"1490","Peromyscus zarhynchus",1.16666662
"1491","Petaurus breviceps",71.24999715
"1492","Petrochelidon fulva",16.83333266
"1493","Petroica multicolor",30.41666545
"1494","Petromyscus collinus",12.24999951
"1495","Petronia dentata",3.91666651
"1496","Peucaea cassinii",16.83333266
"1497","Peucedramus taeniatus",1.41666661
"1498","Phacellodomus ruber",5.58333311
"1499","Phacellodomus rufifrons",18.3333326
"1500","Phaenicophilus palmarum",1.74999993
"1501","Phaeomyias murina",26.91666559
"1502","Phaethornis bourcieri",9.91666627000001
"1503","Phaethornis eurynome",2.33333324
"1504","Phaethornis guy",23.49999906
"1505","Phaethornis longirostris",1.41666661
"1506","Phaethornis malaris",16.99999932
"1507","Phaethornis ruber",15.99999936
"1508","Phaethornis superciliosus",31.08333209
"1509","Phaetusa simplex",29.66666548
"1510","Phainopepla nitens",5.41666645
"1511","Phalacrocorax auritus",12.33333284
"1512","Phalacrocorax pelagicus",22.74999909
"1513","Phalacrocorax penicillatus",13.49999946
"1514","Phalaenoptilus nuttallii",20.49999918
"1515","Phalaropus fulicarius",49.33333136
"1516","Phalaropus lobatus",30.99999876
"1517","Phapitreron leucotis",8.66666632
"1518","Phasianus colchicus",16.666666
"1519","Phenacomys intermedius",23.83333238
"1520","Phenacomys ungava",7.33333304
"1521","Pheucticus aureoventris",12.41666617
"1522","Pheucticus chrysogaster",6.16666642
"1523","Pheucticus ludovicianus",37.08333185
"1524","Pheucticus melanocephalus",30.58333211
"1525","Pheugopedius coraya",15.58333271
"1526","Pheugopedius maculipectus",4.66666648
"1527","Philander opossum",46.33333148
"1528","Philohydor lictor",6.16666641999999
"1529","Philydor erythrocercum",17.24999931
"1530","Philydor lichtensteini",3.83333318
"1531","Phlegopsis nigromaculata",11.99999952
"1532","Phoca largha",16.74999933
"1533","Phoca vitulina",28.3333322
"1534","Phocoena phocoena",29.33333216
"1535","Phocoenoides dalli",24.24999903
"1536","Phodopus campbelli",5.16666646
"1537","Phodopus roborovskii",3.83333318
"1538","Phoeniculus purpureus",44.1666649
"1539","Phoenicurus auroreus",25.24999899
"1540","Phoenicurus ochruros",6.24999974999999
"1541","Phoenicurus phoenicurus",16.83333266
"1542","Phrygilus plebejus",14.49999942
"1543","Phrygilus punensis",4.49999982000001
"1544","Phrygilus unicolor",8.41666633000001
"1545","Phyllastrephus fischeri",6.91666639
"1546","Phyllastrephus icterinus",6.74999973
"1547","Phyllastrephus strepitans",2.49999989999999
"1548","Phyllastrephus terrestris",32.16666538
"1549","Phyllergates cucullatus",17.41666597
"1550","Phyllomyias nigrocapillus",6.91666638999999
"1551","Phyllomyias uropygialis",7.83333302000001
"1552","Phylloscartes ventralis",28.49999886
"1553","Phylloscopus borealis",66.91666399
"1554","Phylloscopus collybita",8.333333
"1555","Phylloscopus fuscatus",25.99999896
"1556","Phylloscopus humei",2.41666657
"1557","Phylloscopus inornatus",27.24999891
"1558","Phylloscopus maculipennis",1.83333326
"1559","Phylloscopus proregulus",24.83333234
"1560","Phylloscopus pulcher",2.91666655
"1561","Phylloscopus reguloides",6.08333309
"1562","Phylloscopus tenellipes",38.08333181
"1563","Phylloscopus trivirgatus",22.99999908
"1564","Phylloscopus trochiloides",22.16666578
"1565","Phylloscopus trochilus",79.41666349
"1566","Phyllostomus discolor",19.33333256
"1567","Phyllostomus elongatus",17.33333264
"1568","Phyllostomus hastatus",23.16666574
"1569","Phyllotis darwini",8.49999966
"1570","Phyllotis xanthopygus",68.74999725
"1571","Phytotoma rutila",24.1666657
"1572","Piaya cayana",50.58333131
"1573","Pica hudsonia",24.49999902
"1574","Pica pica",23.3333324
"1575","Picoides albolarvatus",7.16666638
"1576","Picoides arcticus",14.9999994
"1577","Picoides fumigatus",25.16666566
"1578","Picoides nuttallii",6.08333309
"1579","Picoides pubescens",31.24999875
"1580","Picoides scalaris",11.58333287
"1581","Picoides tridactylus",21.08333249
"1582","Picoides villosus",40.58333171
"1583","Picumnus cirratus",31.91666539
"1584","Picumnus exilis",4.58333315
"1585","Picus canus",38.24999847
"1586","Pinicola enucleator",25.49999898
"1587","Pionus tumultuosus",7.83333302000001
"1588","Pipilo chlorurus",10.8333329
"1589","Pipilo erythrophthalmus",14.24999943
"1590","Pipilo maculatus",31.99999872
"1591","Pipistrellus javanicus",17.91666595
"1592","Pipra fasciicauda",20.08333253
"1593","Pipraeidea bonariensis",33.41666533
"1594","Pipraeidea melanonota",26.16666562
"1595","Pipreola arcuata",7.66666636000001
"1596","Pipreola riefferii",0.91666662999999
"1597","Piprites chloris",30.41666545
"1598","Piranga flava",48.49999806
"1599","Piranga ludoviciana",35.8333319
"1600","Piranga olivacea",19.74999921
"1601","Piranga rubra",37.83333182
"1602","Pitangus sulphuratus",63.66666412
"1603","Pithys albifrons",12.99999948
"1604","Pitohui dichrous",4.99999979999999
"1605","Pitohui ferrugineus",4.91666646999999
"1606","Pitohui kirhocephalus",3.66666652000001
"1607","Pitohui nigrescens",4.99999979999999
"1608","Pitta erythrogaster",18.83333258
"1609","Pitta sordida",20.33333252
"1610","Pituophis melanoleucus",11.6666662
"1611","Platyrinchus cancrominus",4.41666649
"1612","Platyrinchus coronatus",21.24999915
"1613","Platyrinchus mystaceus",35.41666525
"1614","Platyrinchus saturatus",5.16666646
"1615","Platyrrhinus helleri",33.74999865
"1616","Platyrrhinus lineatus",4.74999981
"1617","Platysteira cyanea",10.08333293
"1618","Plectrophenax nivalis",30.08333213
"1619","Plegadis chihi",70.74999717
"1620","Plethodon cinereus",7.16666638
"1621","Ploceus baglafecht",4.66666648
"1622","Ploceus bicolor",2.74999988999999
"1623","Ploceus cucullatus",24.24999903
"1624","Ploceus nigerrimus",4.83333314000001
"1625","Ploceus nigricollis",12.16666618
"1626","Ploceus ocularis",17.66666596
"1627","Ploceus rubiginosus",22.58333243
"1628","Ploceus subaureus",4.49999982
"1629","Ploceus velatus",32.66666536
"1630","Ploceus xanthops",18.24999927
"1631","Pluvialis dominica",108.58332899
"1632","Pluvialis squatarola",16.91666599
"1633","Podiceps auritus",16.08333269
"1634","Podiceps grisegena",6.74999973
"1635","Podiceps nigricollis",20.33333252
"1636","Podilymbus podiceps",15.16666606
"1637","Poecile atricapillus",29.91666547
"1638","Poecile lugubris",3.41666653
"1639","Poecile montanus",19.74999921
"1640","Poecile palustris",11.99999952
"1641","Poecile rufescens",22.99999908
"1642","Poecilodryas albispecularis",15.41666605
"1643","Pogoniulus bilineatus",17.16666598
"1644","Pogoniulus chrysoconus",28.41666553
"1645","Pogoniulus scolopaceus",6.74999973
"1646","Polioptila caerulea",23.58333239
"1647","Polioptila californica",10.49999958
"1648","Polioptila dumicola",16.16666602
"1649","Polioptila melanura",12.66666616
"1650","Polioptila plumbea",24.1666657
"1651","Polioxolmis rufipennis",6.99999972
"1652","Polyonymus caroli",6.99999972
"1653","Polypedates megacephalus",1.16666662
"1654","Polytmus guainumbi",30.41666545
"1655","Pomatorhinus ruficollis",7.16666638
"1656","Pooecetes gramineus",29.66666548
"1657","Poospiza hispaniolensis",6.16666642
"1658","Porzana carolina",21.58333247
"1659","Premnoplex brunnescens",13.49999946
"1660","Prinia flavicans",9.9999996
"1661","Prinia gracilis",6.58333307
"1662","Prinia subflava",38.99999844
"1663","Prionochilus olivaceus",8.91666631
"1664","Prionops retzii",13.99999944
"1665","Procavia capensis",73.24999707
"1666","Procyon lotor",16.666666
"1667","Proechimys semispinosus",1.99999991999999
"1668","Proechimys simonsi",33.58333199
"1669","Progne chalybea",32.91666535
"1670","Progne subis",16.33333268
"1671","Protobothrops jerdonii",2.41666657
"1672","Protobothrops mucrosquamatus",2.83333322
"1673","Protonotaria citrea",23.16666574
"1674","Prunella fulvescens",4.24999983
"1675","Prunella modularis",94.91666287
"1676","Psaltriparus minimus",8.99999964
"1677","Psammodynastes pulverulentus",12.58333283
"1678","Psammophis condanarus",5.41666645
"1679","Psarocolius angustifrons",10.8333329
"1680","Psarocolius decumanus",34.08333197
"1681","Pseudocolaptes boissonneautii",7.99999968000001
"1682","Pseudotriccus ruficeps",7.33333304
"1683","Pseudoxenodon macrops",6.74999973
"1684","Psophodes olivaceus",13.99999944
"1685","Ptenochirus jagori",9.49999962
"1686","Pteronotus davyi",19.1666659
"1687","Pteronotus parnellii",25.74999897
"1688","Pterophanes cyanopterus",8.24999967000001
"1689","Pteropus alecto",11.49999954
"1690","Ptilinopus rivoli",2.58333323
"1691","Ptilonorhynchus violaceus",13.99999944
"1692","Ptiloprora guisei",5.74999977
"1693","Ptilorrhoa caerulescens",5.49999977999999
"1694","Ptyas korros",11.49999954
"1695","Ptyas mucosus",3.74999985
"1696","Ptychoramphus aleuticus",19.24999923
"1697","Ptyonoprogne fuligula",28.41666553
"1698","Puffinus gravis",9.9999996
"1699","Puffinus griseus",88.3333298
"1700","Puma concolor",24.74999901
"1701","Pusa hispida",17.74999929
"1702","Pycnonotus barbatus",47.41666477
"1703","Pycnonotus importunus",3.66666651999999
"1704","Pycnonotus jocosus",9.83333294
"1705","Pycnonotus nigricans",12.4999995
"1706","Pycnonotus plumosus",6.91666638999999
"1707","Pycnonotus urostictus",9.33333296
"1708","Pygochelidon cyanoleuca",26.74999893
"1709","Pygoderma bilabiatum",9.24999963
"1710","Pyrenestes ostrinus",5.66666644
"1711","Pyriglena leuconota",8.99999964
"1712","Pyriglena leucoptera",2.33333324
"1713","Pyrocephalus rubinus",77.33333024
"1714","Pyrrhomyias cinnamomeus",18.58333259
"1715","Pyrrhula pyrrhula",17.83333262
"1716","Pyrrhura frontalis",35.41666525
"1717","Pytilia melba",14.66666608
"1718","Pytilia phoenicoptera",1.91666659
"1719","Quelea erythrops",29.24999883
"1720","Quelea quelea",30.66666544
"1721","Querula purpurata",19.08333257
"1722","Quiscalus lugubris",8.24999967
"1723","Quiscalus major",6.58333307
"1724","Quiscalus mexicanus",30.66666544
"1725","Quiscalus quiscula",11.16666622
"1726","Rallus limicola",13.49999946
"1727","Rallus longirostris",11.16666622
"1728","Ramphastos tucanus",19.08333257
"1729","Ramphastos vitellinus",17.4999993
"1730","Ramphocaenus melanurus",24.83333234
"1731","Ramphocelus carbo",23.49999906
"1732","Ramphotyphlops braminus",11.33333288
"1733","Rana aurora",5.91666643
"1734","Rana boylii",5.58333311000001
"1735","Rana catesbeiana",6.6666664
"1736","Rana limnocharis",2.24999991
"1737","Rana sylvatica",6.91666639
"1738","Rattus argentiventer",1.41666661000001
"1739","Rattus everetti",10.58333291
"1740","Rattus exulans",34.41666529
"1741","Rattus leucopus",9.99999960000001
"1742","Rattus niobe",1.33333327999999
"1743","Rattus norvegicus",117.99999528
"1744","Rattus rattus",94.1666629
"1745","Rattus tanezumi",45.41666485
"1746","Rattus tiomanicus",1.41666661000001
"1747","Recurvirostra americana",19.41666589
"1748","Regulus calendula",37.83333182
"1749","Regulus regulus",11.83333286
"1750","Regulus satrapa",22.83333242
"1751","Reithrodontomys fulvescens",21.83333246
"1752","Reithrodontomys megalotis",25.99999896
"1753","Reithrodontomys mexicanus",8.66666632
"1754","Reithrodontomys microdon",0.749999969999999
"1755","Reithrodontomys montanus",10.24999959
"1756","Reithrodontomys reithrodontomys",1.49999994
"1757","Reithrodontomys sumichrasti",7.99999968
"1758","Rhabdomys pumilio",14.58333275
"1759","Rhabdophis himalayana",10.08333293
"1760","Rhabdophis subminiata",10.99999956
"1761","Rhacophorus maximus",0.333333320000001
"1762","Rhacophorus rhodopus",0.166666660000001
"1763","Rhacophorus verrucosus",0.41666665
"1764","Rhagologus leucostigma",4.99999979999999
"1765","Rhegmatorhina melanosticta",10.99999956
"1766","Rhinocheilus lecontei",4.24999983
"1767","Rhinolophus arcuatus",12.16666618
"1768","Rhinolophus philippinensis",24.74999901
"1769","Rhinolophus virgo",11.74999953
"1770","Rhinophylla pumilio",21.58333247
"1771","Rhinopomastus cyanomelas",28.49999886
"1772","Rhipidura albicollis",21.49999914
"1773","Rhipidura albolimbata",6.66666640000001
"1774","Rhipidura atra",5.74999977
"1775","Rhipidura brachyrhyncha",5.16666646
"1776","Rhipidura cyaniceps",7.08333305
"1777","Rhipidura fuliginosa",24.83333234
"1778","Rhipidura leucophrys",23.99999904
"1779","Rhipidura leucothorax",6.41666641
"1780","Rhipidura rufidorsa",3.24999986999999
"1781","Rhipidura rufifrons",8.41666633000001
"1782","Rhipidura rufiventris",11.24999955
"1783","Rhipidura spilodera",4.24999983
"1784","Rhipidura threnothorax",3.66666652
"1785","Rhogeessa tumida",6.83333306
"1786","Rhopospina fruticeti",36.24999855
"1787","Rhyacornis fuliginosus",3.16666654
"1788","Rhynchocyclus brevirostris",9.49999962
"1789","Rhynchocyclus olivaceus",4.74999981000001
"1790","Rhynchonycteris naso",18.74999925
"1791","Rhynchotus rufescens",19.41666589
"1792","Rhytipterna simplex",17.16666598
"1793","Riparia riparia",79.08333017
"1794","Rissa tridactyla",37.58333183
"1795","Rostrhamus sociabilis",33.08333201
"1796","Rousettus aegyptiacus",35.33333192
"1797","Rousettus amplexicaudatus",26.49999894
"1798","Saccopteryx bilineata",30.24999879
"1799","Sakesphorus canadensis",5.83333309999999
"1800","Salpinctes obsoletus",34.08333197
"1801","Saltator atriceps",5.08333313
"1802","Saltator aurantiirostris",33.41666533
"1803","Saltator coerulescens",42.66666496
"1804","Saltator maximus",22.41666577
"1805","Saltator similis",12.16666618
"1806","Sasia ochracea",5.49999978
"1807","Satrapa icterophrys",11.91666619
"1808","Saxicola ferrea",6.08333309
"1809","Saxicola torquatus",80.58333011
"1810","Sayornis nigricans",53.99999784
"1811","Sayornis phoebe",19.1666659
"1812","Sayornis saya",17.24999931
"1813","Scalopus aquaticus",12.41666617
"1814","Scapanus latimanus",6.6666664
"1815","Scapanus orarius",9.49999962
"1816","Scapanus townsendii",4.49999982
"1817","Sceloporus magister",1.91666659
"1818","Sceloporus occidentalis",7.91666635
"1819","Sceloporus undulatus",8.99999964
"1820","Scelorchilus rubecula",2.41666657
"1821","Scenopoeetes dentirostris",2.4999999
"1822","Schiffornis turdina",22.4999991
"1823","Schiffornis virescens",2.16666658
"1824","Schistes geoffroyi",8.16666634
"1825","Schistochlamys melanopis",18.41666593
"1826","Schistocichla leucostigma",13.99999944
"1827","Schoeniophylax phryganophilus",11.49999954
"1828","Sciurus aberti",7.91666635
"1829","Sciurus arizonensis",4.24999983
"1830","Sciurus carolinensis",16.24999935
"1831","Sciurus griseus",16.33333268
"1832","Sciurus nayaritensis",1.16666662
"1833","Sciurus niger",18.99999924
"1834","Sciurus vulgaris",17.83333262
"1835","Sclerurus mexicanus",25.58333231
"1836","Sclerurus rufigularis",3.08333320999999
"1837","Scolopax minor",16.99999932
"1838","Scotinomys teguina",6.33333308
"1839","Scotophilus dinganii",17.24999931
"1840","Scotophilus kuhlii",20.99999916
"1841","Scotophilus nigrita",30.33333212
"1842","Scotorepens greyii",13.91666611
"1843","Scytalopus parvirostris",8.16666634
"1844","Scytalopus simonsi",2.99999988
"1845","Seicercus burkii",2.91666655
"1846","Seicercus castaniceps",6.24999975
"1847","Seicercus omeiensis",6.83333306
"1848","Seiurus aurocapilla",38.24999847
"1849","Selasphorus platycercus",22.08333245
"1850","Selasphorus rufus",24.41666569
"1851","Selasphorus sasin",5.8333331
"1852","Selenidera reinwardtii",9.1666663
"1853","Sericornis arfakianus",2.66666655999999
"1854","Sericornis citreogularis",2.83333322
"1855","Sericornis frontalis",20.16666586
"1856","Sericornis keri",1.99999992
"1857","Sericornis magnirostris",13.99999944
"1858","Sericornis nouhuysi",4.99999979999999
"1859","Sericornis perspicillatus",6.66666640000001
"1860","Sericornis spilodera",4.83333313999999
"1861","Serinus mozambicus",26.41666561
"1862","Serpophaga subcristata",16.33333268
"1863","Setophaga americana",16.58333267
"1864","Setophaga caerulescens",28.41666553
"1865","Setophaga castanea",16.58333267
"1866","Setophaga cerulea",9.58333295
"1867","Wilsonia citrina",29.49999882
"1868","Setophaga coronata",52.16666458
"1869","Setophaga discolor",27.24999891
"1870","Setophaga fusca",36.91666519
"1871","Setophaga magnolia",40.58333171
"1872","Setophaga nigrescens",24.49999902
"1873","Setophaga palmarum",34.66666528
"1874","Setophaga pensylvanica",36.24999855
"1875","Setophaga petechia",56.49999774
"1876","Setophaga pinus",26.58333227
"1877","Setophaga ruticilla",22.83333242
"1878","Setophaga striata",34.58333195
"1879","Setophaga tigrina",31.24999875
"1880","Setophaga townsendi",47.83333142
"1881","Setophaga virens",37.99999848
"1882","Sialia currucoides",12.4999995
"1883","Sialia mexicana",16.49999934
"1884","Sialia sialis",15.74999937
"1885","Sicalis flaveola",29.49999882
"1886","Sicalis luteola",53.91666451
"1887","Sigmodon arizonae",7.16666638
"1888","Sigmodon fulviventer",3.66666652
"1889","Sigmodon hirsutus",1.74999992999999
"1890","Sigmodon hispidus",29.66666548
"1891","Sigmodon ochrognathus",2.83333322
"1892","Sirystes sibilator",35.49999858
"1893","Sitta canadensis",29.1666655
"1894","Sitta carolinensis",18.24999927
"1895","Sitta europaea",8.49999966
"1896","Sitta frontalis",13.74999945
"1897","Sitta pygmaea",13.41666613
"1898","Sittasomus griseicapillus",50.58333131
"1899","Sorex araneus",16.99999932
"1900","Sorex arcticus",18.66666592
"1901","Sorex bairdi",1.41666661
"1902","Sorex bendirii",7.4999997
"1903","Sorex caecutiens",25.99999896
"1904","Sorex cinereus",33.99999864
"1905","Sorex daphaenodon",7.99999967999999
"1906","Sorex fumeus",18.3333326
"1907","Sorex haydeni",11.6666662
"1908","Sorex hoyi",28.91666551
"1909","Sorex isodon",16.58333267
"1910","Sorex longirostris",7.74999969
"1911","Sorex lyelli",0.333333319999994
"1912","Sorex merriami",12.91666615
"1913","Sorex minutissimus",22.66666576
"1914","Sorex monticolus",36.33333188
"1915","Sorex nanus",11.83333286
"1916","Sorex ornatus",14.66666608
"1917","Sorex pacificus",6.49999974
"1918","Sorex palustris",31.24999875
"1919","Sorex preblei",9.83333294
"1920","Sorex rohweri",1.58333327
"1921","Sorex sonomae",5.91666643
"1922","Sorex trowbridgii",13.83333278
"1923","Sorex tundrensis",22.16666578
"1924","Sorex ugyunak",5.08333313
"1925","Sorex vagrans",14.91666607
"1926","Sorex veraepacis",2.4999999
"1927","Sorex yukonicus",8.333333
"1928","Spermophaga haematina",8.16666634000001
"1929","Spermophilus alashanicus",7.83333302
"1930","Spermophilus beecheyi",15.41666605
"1931","Spermophilus beldingi",8.333333
"1932","Spermophilus columbianus",9.33333296
"1933","Spermophilus elegans",8.91666631
"1934","Spermophilus mohavensis",0.749999969999998
"1935","Spermophilus mollis",6.49999974
"1936","Spermophilus pallidicauda",5.41666645
"1937","Spermophilus parryii",17.91666595
"1938","Spermophilus richardsonii",14.1666661
"1939","Spermophilus saturatus",2.74999989
"1940","Spermophilus spilosoma",17.4999993
"1941","Spermophilus tereticaudus",8.24999967
"1942","Spermophilus tridecemlineatus",16.666666
"1943","Spermophilus undulatus",16.83333266
"1944","Spermophilus variegatus",10.08333293
"1945","Sphyrapicus nuchalis",18.08333261
"1946","Sphyrapicus ruber",24.24999903
"1947","Sphyrapicus thyroideus",16.91666599
"1948","Sphyrapicus varius",25.8333323
"1949","Spilogale gracilis",12.33333284
"1950","Spilogale putorius",13.41666613
"1951","Spinus magellanicus",30.99999876
"1952","Spinus pinus",30.91666543
"1953","Spinus psaltria",25.49999898
"1954","Spinus tristis",21.16666582
"1955","Spiza americana",25.41666565
"1956","Spizella arborea",29.83333214
"1957","Spizella breweri",24.08333237
"1958","Spizella pallida",29.08333217
"1959","Spizella passerina",35.49999858
"1960","Spizella pusilla",12.16666618
"1961","Sporophila caerulescens",20.33333252
"1962","Sporophila minuta",13.66666612
"1963","Sporophila plumbea",28.3333322
"1964","Sporophila torqueola",5.8333331
"1965","Stachyris nigriceps",22.91666575
"1966","Steganopus tricolor",19.41666589
"1967","Stelgidopteryx ruficollis",48.08333141
"1968","Stelgidopteryx serripennis",9.41666629
"1969","Stellula calliope",11.49999954
"1970","Sterna caspia",16.58333267
"1971","Sterna forsteri",8.333333
"1972","Sterna hirundo",41.49999834
"1973","Stiphrornis erythrothorax",6.74999973
"1974","Storeria occipitomaculata",6.24999975
"1975","Streptopelia capicola",34.58333195
"1976","Streptopelia decaocto",22.91666575
"1977","Streptopelia decipiens",21.58333247
"1978","Streptopelia orientalis",22.33333244
"1979","Streptopelia semitorquata",44.33333156
"1980","Streptopelia senegalensis",61.24999755
"1981","Strix nebulosa",14.9999994
"1982","Strix varia",25.99999896
"1983","Sturnella magna",40.74999837
"1984","Sturnella neglecta",23.58333239
"1985","Sturnira lilium",53.83333118
"1986","Sturnira ludovici",24.74999901
"1987","Sturnira luisi",4.83333314000001
"1988","Sturnira sturnira",0.166666659999999
"1989","Sturnira tildae",17.41666597
"1990","Sturnus vulgaris",105.91666243
"1991","Stylodipus sungorus",0.249999989999999
"1992","Sublegatus modestus",33.49999866
"1993","Suiriri suiriri",32.41666537
"1994","Suncus murinus",47.58333143
"1995","Surnia ulula",18.49999926
"1996","Sus scrofa",1.91666659
"1997","Syconycteris australis",27.74999889
"1998","Sylvia atricapilla",44.41666489
"1999","Sylvia borin",87.41666317
"2000","Sylvia cantillans",15.33333272
"2001","Sylvia communis",91.83332966
"2002","Sylvia curruca",24.91666567
"2003","Sylvia melanocephala",3.99999984
"2004","Sylvia subcaerulea",10.66666624
"2005","Sylvietta rufescens",17.74999929
"2006","Sylvietta whytii",1.08333329
"2007","Sylvilagus audubonii",22.83333242
"2008","Sylvilagus bachmani",9.58333295000001
"2009","Sylvilagus brasiliensis",21.83333246
"2010","Sylvilagus floridanus",18.41666593
"2011","Sylvilagus nuttallii",14.1666661
"2012","Syma torotoro",5.58333311000001
"2013","Synallaxis albescens",41.08333169
"2014","Synallaxis azarae",23.91666571
"2015","Synallaxis unirufa",12.08333285
"2016","Synaptomys borealis",19.66666588
"2017","Synaptomys cooperi",6.74999973
"2018","Syndactyla rufosuperciliata",28.16666554
"2019","Syndactyla subalaris",21.41666581
"2020","Synthliboramphus antiquus",25.24999899
"2021","Syrigma sibilatrix",9.58333295
"2022","Systellura longirostris",17.58333263
"2023","Tachycineta bicolor",24.1666657
"2024","Tachycineta thalassina",30.24999879
"2025","Tachyphonus coronatus",2.33333324
"2026","Tachyphonus cristatus",11.83333286
"2027","Tachyphonus luctuosus",8.33333299999999
"2028","Tachyphonus phoenicius",3.66666652000001
"2029","Tachyphonus rufus",33.99999864
"2030","Tachyphonus surinamus",10.74999957
"2031","Tadarida brasiliensis",29.66666548
"2032","Tamias alpinus",1.6666666
"2033","Tamias amoenus",12.66666616
"2034","Tamias canipes",2.08333325
"2035","Tamias cinereicollis",2.08333325
"2036","Tamias dorsalis",13.99999944
"2037","Tamias merriami",3.58333319
"2038","Tamias minimus",27.41666557
"2039","Tamias obscurus",6.41666641
"2040","Tamias panamintinus",2.33333324
"2041","Tamias quadrimaculatus",2.33333324
"2042","Tamias quadrivittatus",12.99999948
"2043","Tamias ruficaudus",3.83333318
"2044","Tamias rufus",2.91666655
"2045","Tamias senex",6.6666664
"2046","Tamias sibiricus",17.66666596
"2047","Tamias siskiyou",2.91666655
"2048","Tamias speciosus",6.58333307
"2049","Tamias striatus",12.74999949
"2050","Tamias townsendii",6.49999974
"2051","Tamias umbrinus",7.58333303000001
"2052","Tamiasciurus douglasii",11.24999955
"2053","Tamiasciurus hudsonicus",37.08333185
"2054","Tangara cayana",30.91666543
"2055","Tangara chilensis",8.33333300000001
"2056","Tangara cyanicollis",8.99999964
"2057","Tangara gyrola",13.91666611
"2058","Tangara nigroviridis",7.49999970000001
"2059","Tangara parzudakii",7.4999997
"2060","Tangara punctata",21.58333247
"2061","Tangara vassorii",8.66666632000001
"2062","Tangara viridicollis",7.74999969000001
"2063","Tangara xanthocephala",8.99999964
"2064","Tapera naevia",42.83333162
"2065","Taphozous melanopogon",2.74999989
"2066","Taraba major",35.41666525
