"","species","sd.tavg","sd.tmin","sd.tmax","sd.prec","sd.pet","sd.npp","sd.npp.sd","rng.tavg","rng.tmin","rng.tmax","rng.prec","rng.pet","rng.npp","rng.npp.sd"
"643","Dipodomys merriami",3.82212320106688,3.83482804905153,4.59981262728138,31.5477313074619,247.014725921934,0.739140247752431,0.329997401293408,19.7429170608521,19.4816665649414,22.4843339920044,142.25,1058.52996826172,4.22963857278227,1.64714042842389
"644","Dipodomys microps",2.60398154310915,2.9455634259942,2.91116833668574,14.3484142570482,151.813697227547,0.253517302340438,0.23994879978872,11.2748336791992,12.6872494220734,12.8143339157104,56.3333358764648,613.639953613279,0.78136183321476,0.763709291815758
"645","Dipodomys nelsoni",2.13009549472948,1.82174681530079,2.9687184740105,20.5781774866528,150.754448223818,0.67896779197588,0.260987187174279,7.36891746521,6.86983346939086,11.7299995422363,91.333335876465,595.65002441406,2.62039992213249,1.13828554749489
"646","Dipodomys nitratoides",1.47690678517097,1.87737054718177,1.18312740386758,10.1159616374052,86.3409286049228,0.154152728891476,0.0833721683327422,4.1701669692993,5.61000013351442,3.46266746521,27.2500009536743,229.44995117188,0.477493792772293,0.249114274978638
"647","Dipodomys ordii",3.61473838530208,3.91914407236254,3.78674909451142,17.6728021148566,192.163457013924,0.560238952505883,0.257806190381884,21.6177500486374,23.1855001449585,21.6024990081787,105.833333015442,990.940063476562,3.68972104787827,1.39593710005284
"648","Dipodomys panamintinus",2.87691464307987,3.24889598762207,2.84706449282836,12.9166128199033,153.111506503034,0.200386439619871,0.133793756952683,12.5366673469544,13.2325825691223,11.8395004272461,56.0000014305115,626.04992675781,0.951013758778576,0.546712040901184
"649","Dipodomys simulans",1.7691430331363,0.611170327969333,3.42715563415327,46.7664305493269,277.196414765995,0.522927404715753,0.237204450991176,5.8278331756591,2.3364171981811,10.4595832824707,135.416661739349,714.98999023438,1.67266249656677,0.741165578365325
"650","Dipodomys spectabilis",3.29307913623171,3.44146056911484,4.3635672157004,29.6481717518069,250.255470087664,0.674079091291226,0.417799880095372,14.7152490615845,14.3469997942447,19.2133340835572,111.41667175293,937.389953613279,2.87012076377869,1.53352791070938
"651","Dipodomys stephensi",2.99076382138694,2.55187306475259,3.5031234825295,12.7015439074395,142.08130882758,0.159675960777776,0.199517421527849,9.09841728210454,8.18716621398926,10.3052501678467,37.1666641235352,438.61010742187,0.421636223793032,0.609188348054886
"652","Dipodomys venustus",0.304403046978275,0.867486354109931,0.884772605850176,5.15853137882772,93.0615633026131,0.43274117256438,0.198615063740834,0.888750076294,2.21380043029785,2.3170909881592,16.8333320617676,269.51000976562,1.1684045791626,0.514998614788053
"653","Dipsosaurus dorsalis",2.09760341545175,2.31911711891734,1.91779392748695,4.60445473122859,69.5829151514274,0.050339651210289,0.0543333319522986,6.4535007476807,7.05541658401485,6.1423320770263,11.75,235.61999511719,0.16504643112421,0.171763122081757
"654","Dipus sagitta",2.49069443026849,2.24419788829434,2.76978296953277,1.79169897389707,80.5680649364486,0.0837978746017495,0.106766535530637,10.2138335704804,9.48350006341934,10.9428329467774,7.66666650772095,338.210021972656,0.342409156262875,0.434644266963005
"655","Dixiphia pipra",2.9718721258582,3.45037690345379,2.57540631515711,43.774063100844,95.3999890910068,0.594296494201391,0.205820616218293,10.3424167633056,12.0532493591309,8.7762508392334,160.250007629394,458.43994140626,2.51714539527893,0.77294820547104
"656","Dobsonia moluccensis",2.29147774860539,2.99131260469022,1.73455514406073,36.1657397603443,75.4798673355236,0.926178292848362,0.204681021353657,7.4525833129883,9.6022224426269,5.3870220184327,118.583328247071,225.61010742188,2.412917137146,0.586692601442341
"657","Dolichonyx oryzivorus",4.66609852871351,5.06841354295227,4.40594634273491,17.7562492795735,141.052395536846,0.546186868001254,0.486998812770811,21.4179902076721,23.0571530163288,19.7735948562622,86,572.780029296872,2.04030948877334,1.58853948116302
"658","Dolichotis salinicola",0.963913552482032,1.1591097220371,0.775772564719406,4.70785400741473,35.9356365767024,0.197235927583723,0.0931217784603211,2.3500003814697,2.945333480835,1.8274173736572,12.3333320617676,87.07995605469,0.561115745455027,0.268145978450775
"659","Donacobius atricapilla",1.53496901670852,2.50633346655029,0.775933421667339,34.2114252623713,143.749197825274,1.31796821433314,0.271900809492583,3.6366672515869,5.7000007629395,2.041166305542,85.41667175293,362.52001953124,3.3206005692482,0.611118495464327
"660","Doryfera ludovicae",1.95905384885738,2.78448387329198,1.21038349596906,87.2050661023479,53.1673382175579,0.864475592283076,0.298489915321572,5.6775836944581,8.26983451843261,3.0871677398681,227.833343505859,136.080078125,2.33869075775146,0.791378855705257
"661","Drymornis bridgesii",3.65804560974959,3.23242615434856,4.11707894012728,24.9932446082739,234.004651315328,0.578492306556361,0.0864041448297285,8.2138328552246,7.535249710083,8.9715824127197,62.5,531.580078125,1.34517505764961,0.242555737495423
"662","Dryocopus lineatus",1.59541045087022,1.74579614851435,1.47053345953246,20.2950067530599,191.696180857354,0.865544612127288,0.419781663022115,3.7191371917724,4.368444442749,3.3473014831543,50.75,570.63989257812,2.19948732852936,1.2456824183464
"663","Dryocopus pileatus",3.29107933336776,3.01682629574607,3.60800118956208,16.3145611620993,160.664699016101,0.370270557882866,0.380848997281533,13.9796667098999,13.8337498903275,14.7042493820191,67.4166679382324,705.649963378901,1.25559234619141,1.3137092590332
"664","Dryoscopus cubla",3.22891289593237,4.13228946552281,2.78871343950695,15.7695771000919,165.638081259176,0.687763819266984,0.244836769725483,11.3774166107178,14.3760833740235,9.394416809082,53.75,697.86999511718,2.69700837135315,0.788016527891156
"665","Dumetella carolinensis",3.48657773554256,3.54001738671675,3.73767069193027,20.6738233585793,157.833542962398,0.579232614106272,0.506822509775366,22.585291814059,23.4784631729126,21.6900677680969,91.1666698455812,743.439941406248,2.81026318669319,2.17951357364655
"666","Dysithamnus leucostictus",2.70164825223555,3.0490805205283,2.35894550542744,32.4659351925763,19.6525515474674,0.550998777818402,0.155552483344087,6.5509166717529,7.3244161605835,5.7793331146241,80.500007629395,51.51000976563,1.4985761642456,0.371945977211
"667","Dysithamnus mentalis",2.17890617447925,2.23788641669607,2.2986323776998,62.4839478203647,133.261900115778,0.791274478282464,0.211669630873384,9.2988338470459,8.9792490005494,9.6226673126221,227.833343505859,492.17993164063,2.94383466243743,0.63645958900452
"668","Egretta caerulea",9.59369370023412,9.63174399406125,9.64201350929541,28.9210938056425,330.841079358941,0.6076052470853,0.230570725866276,26.934916973114,27.0838346481323,26.7827508449554,75.2500038146974,869.070037841794,1.80544447898865,0.597121775150299
"669","Egretta thula",2.1563479688152,1.92708548455788,2.50552460822673,26.5205972546703,94.6969361100797,0.682440765993902,0.442170384484105,5.232271194458,4.91934490203853,5.8965911865235,69.833330154419,231.499938964844,2.08249568939209,1.24476981163025
"670","Elaenia albiceps",5.43295102729448,5.58331919246607,5.33160884670515,42.922312163475,240.750059408617,1.23851014983629,0.666244983922702,19.1165828704834,19.5440825223923,18.689167022705,131.58332824707,796.950012207029,3.31198161840439,1.99329717457295
"671","Elaenia chiriquensis",2.81853401236756,3.27696345217641,2.42504256653183,48.075031642664,97.1726838850464,1.1837613701848,0.313572475959365,8.4392509460449,9.6081666946411,7.3050842285156,183.66667175293,323.35998535156,2.70737719535828,0.847913116216657
"672","Elaenia cristata",1.38559902760956,1.52814067727603,1.2848901758014,13.8602402111308,57.3609803590917,0.815601971267223,0.289021024794734,3.4210834503174,3.6840000152587,3.1572513580322,30.833335876465,160.53002929687,1.95602989196778,0.742205113172527
"673","Elaenia flavogaster",1.96028549019401,2.62529061378795,1.61583783122938,47.8668369279707,108.562221599507,1.2604246944912,0.315798018095717,5.5872497558594,6.7047500610352,4.5962505340576,193.916664123535,367.25,3.2416889667511,0.891715258359907
"674","Elaenia obscura",3.27924629973681,3.22114770734453,3.41952033760719,42.7949918661035,143.065124070587,0.73068916405185,0.320075381969109,11.1955823898315,10.3159165382385,12.0745010375977,154.249996185302,587.42993164062,2.18798696994782,1.19943103194236
"675","Elaenia pallatangae",4.15155744877458,4.67900852258272,3.734598628769,25.6955307208029,157.067656391207,0.786221347810709,0.401427285421817,14.608500957489,17.3305827081203,11.8821659088135,96.5000076293948,445.75,2.58504319190979,1.18718165159225
"676","Elaenia parvirostris",3.48131711646549,3.66577989277518,3.46025234605531,42.8432817597591,207.376120910467,1.05721889206357,0.269926438558671,9.8812503814697,10.6043329238892,10.7743339538574,188.58332824707,673.1298828125,3.4444080889225,0.861192762851717
"677","Elaenia ruficeps",0.869717875494016,0.944838509853663,0.807550848265158,8.28276343121809,42.071608462446,0.299472997488101,0.271599224379932,2.1481666564941,2.2200012207031,2.1041679382324,23.5,134.0400390625,0.87894487380981,0.69289058446884
"678","Elanus leucurus",0.859670767826641,1.24363168474614,0.963914497506441,17.4446861965932,99.1183722885429,0.689706788762022,0.312006762039779,2.91770362854,4.43211603164671,2.7975006103515,64.1666660308838,387.330078124995,2.27518796920776,0.969537734985351
"679","Elaphe taeniura",3.42223960813219,3.68136027112066,3.1669852603615,70.7965346736925,65.7490007639369,1.17058275615995,0.246324274122038,8.0969161987304,8.6957507133484,7.4986667633057,151.583343505859,157.52001953126,2.93891322612763,0.666371166706085
"680","Elephantulus edwardii",1.62783375022669,2.40374416112972,1.84170128496058,13.1156179030635,174.624849581718,0.607763914605302,0.264380298891252,4.3013334274292,6.2810835838318,4.5926666259766,28.1666660308838,454.82995605469,1.52793270349503,0.674623176455498
"681","Elephantulus intufi",3.17100293316079,2.76287901672013,3.60175441125632,8.16483697185201,208.123782579727,0.105053860072175,0.122163839618036,7.6215829849243,6.60816717147828,8.7213344573975,25.2500009536743,502.02001953125,0.333448261022568,0.328576624393463
"682","Elephantulus rozeti",0.713334126843711,0.531781574219791,1.0351096591491,12.4006332253296,111.455939657814,0.321654556416527,0.180455774842596,1.4577503204346,1.2292499542236,2.3278331756592,28.6666679382324,277.68994140625,0.753413327038288,0.39928363263607
"683","Elephantulus rupestris",2.02176005617216,2.37653770734119,1.82884060563686,3.89141725211992,112.323804370234,0.0526082090057045,0.0404295967319614,6.8467502593994,7.64258384704588,6.332166671753,12.6666674613952,459.26000976563,0.184336706995964,0.140509188175201
"684","Elgaria coerulea",3.8885408488427,4.50035779941763,3.37126968836089,37.1894470547072,104.144812668317,1.25509371820384,0.541973347040419,10.4172344207764,11.8059191703796,9.14150047302244,105.41667175293,311.180053710935,3.35533857345581,1.61867240071297
"685","Elgaria multicarinata",1.62576855524659,1.66319258718124,1.85289279582623,18.093355136905,112.64505323201,0.818773735417893,0.326176321195771,6.97883319854737,7.22393894195557,7.7378339767456,84.4999980926512,457.360046386714,3.04116731882095,1.23864901065826
"686","Eliomys quercinus",2.97545057752733,2.77610254365134,3.23931792618236,22.2114086422208,160.471498107315,0.34773769289006,0.316003262502373,10.2250185012817,9.92875719070437,10.8124170303345,71.5,562.46997070313,1.11733657121658,0.921707570552823
"687","Ellobius tancrei",3.04804682621929,2.85477711088168,3.28957530145352,3.49543130815927,119.807393415527,0.0925168752562145,0.14033880067353,9.83574962615967,9.14374959468844,10.669083237648,12.5,394.050048828125,0.330145478248597,0.509610146284104
"688","Emballonura alecto",1.03106684311794,1.06888065467179,1.08304092487606,77.0320589952401,81.0479931171721,0.630418207097685,0.230748629905573,2.8640003204345,3.2289333343506,3.1194152832032,210.749984741211,230.03991699218,2.1967898607254,0.700149625539784
"689","Emberiza cirlus",2.43394600878583,2.7223749946367,2.2667510993588,10.7406298241303,65.8996492954536,0.446756128414053,0.290473274784222,5.6119508743286,7.04207754135131,5.3324136734008,33.6666679382324,200.419982910151,1.23320990800858,0.812190413475036
"690","Emberiza citrinella",2.40769045579221,2.10975978150581,2.77159539960012,47.1800140389214,87.1211031308892,1.18060312480348,0.328891117857875,5.74799919128421,4.92008376121521,6.6468324661255,114.083339691162,216.379943847656,2.6771125793457,0.80155062675476
"691","Emberiza elegans",4.14614263829969,4.74291444070328,3.78679489502706,35.11871843578,138.100571199167,0.933084484034434,0.222682405154186,13.6192507743836,15.4015617370605,12.7344999313355,127.75,433.849975585942,3.0473125576973,0.764345765113826
"692","Emberiza schoeniclus",5.44353903545506,6.26088247174718,4.74696480870983,41.5796550247896,186.709889044347,0.627663696008324,0.657974402418194,12.9910280704498,15.4310555458069,11.7120275497437,116.25,468.000000000004,1.93583142757416,1.92049419879913
"693","Emberiza spodocephala",7.37418856612768,8.09226442527484,6.96543345250645,42.5828568230359,286.548039516576,0.915144426604295,0.44496260113066,28.7366671562194,28.5552492141724,28.914668560028,129.333337783814,1243.28002929687,3.2983889579773,1.57554864883422
"694","Emberiza tahapisi",5.43894508335612,6.47072936035048,4.42793943339728,19.4681426913193,155.246337427786,0.409949055730577,0.255591240782683,12.6270818710327,14.8898329734802,10.5120830535888,49.6666679382324,389.96008300781,1.1009806394577,0.747042268514635
"695","Emberizoides herbicola",2.26017162631678,2.79670601422414,1.7670638724242,26.4280080644421,72.7506574264445,1.19614245682113,0.27342953222565,6.0287494659424,7.0631675720215,4.9892501831055,72.91667175293,206.04992675781,2.62153136730194,0.749067187309267
"696","Emberizoides ypiranganus",2.33168768794793,1.89530812456783,2.77737202466619,10.1766348118831,150.720459203478,0.870903673104364,0.290477647949227,5.7952499389649,4.5820837020874,7.0065002441406,26.5,373.20007324219,1.8292875289917,0.737436294555668
"697","Empidonax alnorum",9.35169971005969,8.96518680571806,9.82590998664759,34.646745043297,438.413574353791,5056.18479315627,11628.2687514248,38.1493349075318,36.620433807373,40.5274991989136,143.916661262512,1620.21000671386,24197.4002401233,44664.1019226313
"698","Empidonax difficilis",5.07960002583087,5.35857602621683,5.1547471081951,69.2284187711332,250.67427641033,1.30145645545236,0.488613995607915,20.4195837974548,21.2709994316101,20.5040836334229,346.916666984558,851.710021972656,4.83476931601763,1.64567546546459
"699","Empidonax flavescens",2.50708567802577,2.57032121763454,2.53891099948536,47.4887589769578,137.258057594562,0.706757363228886,0.267567074571951,7.1963338851929,6.3583326339722,8.0307502746582,137.500015258789,439.86999511719,1.9946894645691,0.855957984924317
"700","Empidonax flaviventris",9.10890946886186,9.15226280302596,9.14881736598401,47.8700598708309,378.153064714773,1.10298973949593,0.644384603297511,29.8801679611206,30.0115003585815,29.7457495927811,212.08332824707,1218.01995849609,4.48446536064148,2.01474735140801
"701","Empidonax hammondii",5.42252988364228,5.01876750361367,5.94834446896219,18.8344584269721,261.288160965915,1490.54408434937,5148.59048557308,25.4698328971863,22.6180830001831,28.3188339471817,83.75,1128.95996093749,7888.05164302513,27244.3773284107
"702","Empidonax minimus",7.64008208888267,7.76340387765153,7.62529408060743,35.744011851751,325.444624470611,0.844249540352816,0.560773661791975,28.7629992961883,29.3440842628479,28.1768345832824,121.41667175293,1166.07006835938,3.56662392616271,2.10396906733513
"703","Empidonax oberholseri",4.74310756422886,4.2824880510505,5.34548247797491,22.2281710625359,270.804660181273,0.736861163816435,0.568444316065801,16.2471673488617,13.9895839691162,18.5027503967285,79,938.719970703128,2.10995723307133,1.64626288414002
"704","Empidonax occidentalis",4.17987238886517,4.06477978732228,4.48046255474596,8.46409065402777,194.232324403669,0.499972865613949,0.418783909015354,15.998333454132,17.0071668624878,14.9959993362427,36.9166669845581,583.359924316406,1.69132123142481,1.18014660477638
"705","Empidonax traillii",5.18808557472729,5.23830533264006,5.28761944164774,29.9854335742724,249.894459175733,0.703222439869376,0.438729628125797,24.0652496814728,25.0114998817444,23.1279997825623,123.08332824707,1148.37005615234,3.14355349540711,1.90894791483879
"706","Empidonax virescens",3.60189927423672,3.44236862512217,3.82306042684714,15.2554483266534,161.5874802147,0.675389524934415,0.505778075525876,10.7916660308838,10.8616666793823,11.5276670455932,50.5,502.630004882812,2.10533854365348,1.66626036167144
"707","Empidonax wrightii",4.37845855294155,4.99932699716593,3.84845955113001,13.3047605819024,182.841063210973,0.467552581442636,0.26362705186204,12.9274168014526,14.9510831832886,10.9072494506836,43.3333320617676,603.36010742187,1.35813615471125,0.788010343909264
"708","Enhydra lutris",4.76545902506683,3.74409912297956,5.87901034148486,59.5133154906118,306.21995801455,1.0810754840039,0.351427646295722,17.4643334746361,13.7683842182159,22.1081676483155,362.749990463257,977.269989013674,4.52724325656891,1.49524891376495
"709","Enicurus leschenaulti",4.57790881575259,3.43467131031617,6.52012636735096,67.4997806442686,401.024149380673,0.583071618357075,0.156978014976568,12.0330839157104,8.40941619873046,16.4629192352294,170.750003814698,875.600036621091,1.51756381988526,0.401515305042266
"710","Ensatina eschscholtzii",1.4501161687098,1.14107122145948,1.98183025630241,34.6239246573098,143.215837045235,0.778918111658807,0.281643548251297,4.1879167556763,3.60508394241333,6.1370868682861,105.66667175293,414.36999511719,2.53847551345825,0.83733761310577
"711","Ensifera ensifera",2.76650777140464,3.23634394473034,2.51827961121891,10.3804767709953,120.039957919724,1.02577738861818,0.42239089077388,8.31899976730344,8.94008359313012,7.6998329162598,29.3333358764648,370.55004882813,2.58504319190979,1.18718165159225
"712","Entomodestes leucotis",2.08247431499137,2.24550924375234,1.97158769937476,25.318618438783,135.539358851824,0.463808721272411,0.169497607350096,5.1298332214356,5.52241706848141,4.7394161224365,66.16667175293,412.86999511719,1.29169917106628,0.38353383541107
"713","Eonycteris spelaea",1.09267992854784,1.1733268279924,1.04941719444757,51.8034628031253,47.6118991856518,0.627548113589967,0.176102785060498,2.4040012359619,2.9240188598633,2.6117515563965,143.416656494141,128.78002929687,1.81474733352661,0.478113591670993
"714","Eopsaltria australis",1.91597174080635,2.58150294688779,1.54459673893085,35.3461264585883,180.314795595443,1.06045394247333,0.330392868501017,4.7699766159058,5.27494430541989,4.2631530761719,86.4166679382324,427.40002441406,2.46191930770874,0.846187412738797
"715","Epinecrophylla gutturalis",1.44443008511221,1.53912293952196,1.365760939135,15.2733449348788,61.1514790730557,0.423816585023358,0.211916298610786,3.8657493591308,3.9381656646729,3.9355010986328,49.33334350586,216.68994140626,1.60102796554566,0.65353840589523
"716","Epomophorus wahlbergi",2.55652061350907,3.27398235914771,1.95450964425281,30.6855638059202,184.140957050179,1.08407286846823,0.204121885395919,6.6546669006348,9.3574876785279,4.6754150390625,101.416667938232,610.81994628906,3.44038164615632,0.6152885556221
"717","Eptesicus brasiliensis",5.8055452193978,6.05417451254849,5.607877621344,66.3576173126803,243.623350522585,1.3691507009374,0.112501575896381,15.6176939010621,16.8445568084717,14.3936672210693,173.916679382324,626.38000488281,3.61505997180939,0.35966849327087
"718","Eptesicus furinalis",1.10730399317013,1.04228725129957,1.44198415406037,35.026705919,108.40797843936,0.735481552759812,0.140203028863544,3.3519153594971,3.6081657409668,4.097583770752,114.666660308838,332.75,3.25372901558876,0.530152440071111
"719","Eptesicus fuscus",3.40456142375409,3.79203888237299,3.5486019557783,38.1295955006581,195.319871277383,0.828473443255966,0.594979664231753,21.3986663222312,20.5088329315185,23.1797513961791,216.416661262512,1060.39001464843,4.52722996473313,2.23996621370315
"720","Eptesicus gobiensis",3.52781279236219,3.50547524366452,3.59174150020621,4.68660727098618,120.588514774596,0.0854888131993484,0.142281031719425,11.5411667823792,11.6212497353554,11.4576666355134,14.2500004768372,358.77001953125,0.250444762408734,0.424546346068383
"721","Eremophila alpestris",6.42747479912227,5.88645212225255,7.28655078113661,19.9132859239249,303.124835751975,2028.55738851994,6619.23351586592,33.6421747207642,31.7476482391357,36.1458768844604,92.833335876465,1362.06002807617,10873.6937731244,31975.9715090841
"722","Eremopsaltria mongolica",5.31437974442236,4.59767897213016,6.07838545290049,21.4842480908894,201.642870030457,0.393288655784558,0.425464661775655,12.7499160766602,10.555499792099,14.9420830011367,53.25,542.330078125,0.947908341884611,1.04929026961327
"723","Erethizon dorsatum",7.24280578504701,6.67351447091022,8.09354043556165,37.6846347702071,346.745805244574,4373.9698025291,13585.8861938109,26.9293336868286,23.7783336639404,30.0785002708435,148.416662216186,1180.18002319336,16265.2700629234,38262.7431005687
"724","Eriocnemis luciani",1.5351774563446,2.00697401480565,1.39060626646954,29.5510109374991,80.0994042243227,1.26228083489155,0.503020630410995,3.60499954223635,5.43916702270508,3.5595836639404,80.3333301544188,178.18005371093,3.41898584365845,1.38479739427566
"725","Erithacus rubecula",2.73822698225316,2.9557767892008,2.57307645583678,25.1815717721914,112.731926172485,0.442886416784536,0.389900134788086,10.2115831375122,10.8164165616035,9.6094150543213,87.3333320617676,372.14001464844,1.41226994991302,1.14799189567566
"726","Erythropygia leucophrys",2.16275424554771,3.27411874170206,1.46357212844144,10.109183921015,144.103052967451,0.919348840482529,0.217725046400596,5.8107967376709,8.3934736251831,3.9793834686279,26.1666641235352,389.61999511719,2.69700837135315,0.571595817804337
"727","Erythropygia paena",2.98689714151402,2.46176261368125,3.58643177237394,7.94979955619128,195.041157327663,0.143791836159128,0.125792480384607,8.179250717163,6.81383323669433,9.549415588379,18.6666679382324,485.85998535156,0.299841612577439,0.290857434272766
"728","Erythropygia quadrivirgata",1.26020077294754,1.996346078824,1.19564265912699,10.5649389136756,113.390296080342,0.59374007771206,0.237391328289969,2.9028339385986,5.8110847473145,2.7012825012207,29.25,360.34997558594,1.837393283844,0.726454228162762
"729","Erythrura papuana",3.57212587943676,4.13965519422298,3.08629808211112,10.5893046757009,101.533756693464,0.224757507073418,0.135259810860672,9.5874214172363,11.2781467437744,7.9018840789795,24.91667175293,267.64001464844,0.53489089012146,0.317372143268586
"730","Erythrura trichroa",3.39722476028723,3.84035869239841,3.04158527316915,48.7095600332467,94.9048596657302,0.643944026217457,0.209105482061785,10.3030834197998,12.0054168701172,8.6065845489502,156.249984741211,327.2900390625,1.87080240249634,0.647706925868988
"731","Estrilda astrild",3.60021513968297,4.72600961221923,2.66874787838881,42.0412492522787,127.257604929387,0.689900319617509,0.262530062766879,10.3544988632202,12.5404162406921,8.1698341369629,95.5,332.82006835938,2.09386450052261,0.71558001637459
"732","Estrilda melpoda",2.38497076175886,1.93802196174665,2.99649230681147,62.5953712037164,161.214067286036,0.983062817757466,0.138937228389683,5.3691654205323,4.5521659851074,7.4172496795654,144.333335876465,432.65002441406,2.361283659935,0.349450409412386
"733","Eubucco versicolor",3.29037175603828,3.49283882054977,3.11354035619305,33.4592472526868,149.085426220344,0.583105489122356,0.215376045026332,9.1396675109863,9.3691654205323,8.9116668701172,107.999992370605,446.60998535156,2.04083609580993,0.62240481376648
"734","Eugenes fulgens",4.34829343453562,4.5362645117108,4.37884695912101,80.3710554745649,213.364377201005,1.14009911889656,0.3711765196878,12.1489171981811,14.9948327541351,12.1960830688476,309.333332061768,648.93005371094,4.27783811092377,1.14894750714302
"735","Eulampis jugularis",0.927385003518671,1.07532554483328,0.857948148512293,4.48585978704236,69.0986324154123,0.34026841947904,0.0826208379077405,2.2068328857422,2.6937503814697,2.0953788757324,10.5,162.01000976563,0.812731742858881,0.199867963790896
"736","Eumeces skiltonianus",2.83926670645245,2.95481720150315,2.91777206330366,20.9982000881161,114.883199396058,0.943672751036147,0.336444042774639,9.52691602706907,9.43141685426235,9.6164989471435,67.6666679382326,347.600036621096,3.26475566625595,1.16858327388763
"737","Eumetopias jubatus",5.43822779108367,4.01596097978102,7.01556792832755,31.0517349407649,345.525917754769,1.20156666869849,0.499290763673811,13.6752626895904,11.4116712808609,15.942747592926,102.749994277954,789.599945068359,2.99802088737488,1.33861184120178
"738","Eumomota superciliosa",2.29166670176451,2.21242423876263,2.52509482476312,18.0780891127231,122.603804238992,0.81097621678697,0.155678397701847,4.9982490539551,4.7841663360595,5.8958320617675,45.08332824707,302.23999023437,2.07538998126984,0.381908476352692
"739","Eumops bonariensis",1.34311232137785,1.42625218402202,1.41565457670972,35.6055101206568,95.3956450542408,0.57185733612241,0.15621919228271,4.9865837097168,5.8311672210693,4.9644165039062,108.916660308838,323.09997558594,2.33463782072067,0.542074203491208
"740","Eumops glaucinus",1.67269931682092,1.98018643184112,1.752075020047,33.5904267150681,95.1265463237298,0.805383058346746,0.303171017838374,5.0110836029052,5.7620334625244,5.1212501525879,84.75,245.13989257813,2.28222772479057,0.932187795639035
"741","Eumops perotis",2.52229172514449,2.90258853477879,3.00390018043281,10.8579268342665,216.454494006213,0.439009076985031,0.207753480305553,8.2331771850586,9.87658405303951,11.0715389251709,44.7500009536743,783.90997314453,1.39453238248825,0.578041702508926
"742","Eumyias thalassinus",4.0267308954486,2.4540359455268,6.07766241468491,29.5924938560279,358.508911856326,0.96875156348061,0.246361738975142,11.0664157867432,6.76683330535886,15.9840831756592,75.6666679382326,867.179931640622,2.27901709079742,0.752766430377956
"743","Euphagus carolinus",4.83565728802447,4.56900778188439,5.23435499343248,25.3404604925923,206.545332390553,0.678274688984104,0.524726466233992,16.4736666679382,15.858416557312,18.5558335781097,72.3333320617674,777.580017089841,1.78724616765976,1.54381349682808
"744","Euphagus cyanocephalus",3.82333991976777,4.43146855815227,3.56254656462882,24.7728639004976,165.596040988003,0.890776611379705,0.412709955705224,14.2990837097168,14.2549996376038,15.3214988708496,84.3333358764648,696.080017089849,3.29958632588386,1.45412345230579
"745","Euphonia laniirostris",3.78367803363879,4.74043517234587,3.2360975627783,55.0125594498733,210.108961940127,0.655673768375614,0.177192320767074,9.0115833282471,12.4114170074463,8.3234176635742,164.000007629394,519.42993164063,1.51530075073242,0.501469612121579
"746","Euphonia xanthogaster",2.73866412911961,3.10678375866181,2.49105210056515,43.5157342050586,115.651563490256,0.753969251596419,0.26887283193777,9.2770004272461,11.0026664733887,8.9116668701172,152.833335876465,318.63989257813,2.35408568382263,0.723851799964909
"747","Euplectes afer",4.24522343497746,5.29015290960233,3.71706523922393,40.1001935787184,161.008228374494,0.92025978855008,0.267945002947569,8.7873334884643,12.5374159812927,8.7142505645752,99.2499961853024,373.09008789062,2.19711881875992,0.64569678902626
"748","Euplectes ardens",4.04897927017569,4.42779238977776,3.91135507674436,54.385449628764,152.823484375696,0.81488262608948,0.28114421015272,12.1181669235229,14.2274165153503,10.0541687011719,151.33332824707,423.58996582031,2.83618527650833,0.77624931931496
"749","Euplectes capensis",2.20023491299295,2.63185825932644,2.25409968882946,39.3797819281569,96.4522636790042,0.506899441294261,0.262035845718237,6.2914152145385,8.98816633224483,6.2663326263428,132.08332824707,294.11999511719,1.97278052568435,0.74284735321999
"750","Euplectes franciscanus",4.05797242067357,4.56573927824982,3.73772986050597,49.1419080738841,241.316323906971,0.586045820717261,0.14547841592635,9.6794166564942,11.1807498931884,8.6489162445069,162.666660308838,612.17993164063,1.89956679940224,0.523615300655362
"751","Euplectes hordeaceus",2.20995261918857,2.37324778111918,2.45365910162868,45.2195278430423,129.957171287607,0.671511798775359,0.201048276282517,6.0494995117188,6.9366664886474,5.5831661224365,115.916664123535,368.69006347656,1.99299174547195,0.660699963569645
"752","Euplectes macrourus",3.52348943241821,4.23161720220712,3.06299330291192,30.2255724622114,150.758739073445,1.21960921690974,0.228472806905069,8.0046672821044,9.2582893371582,7.5694179534912,93.5,485.16003417969,3.6587724685669,0.636820256710055
"753","Eurillas latirostris",2.24811226658978,2.16451165154384,2.81237460025769,28.5856794160019,121.255943311472,0.360251971649437,0.0825675179931669,5.1003322601318,5.6763343811035,7.0951671600342,70.91667175293,316.9599609375,1.00538444519043,0.204353749752046
"754","Eurillas virens",2.13831481076777,2.32470196464745,2.50248112315228,54.1281217709641,163.865669982558,1.00179709648813,0.242744531746794,7.641918182373,9.300085067749,8.2665843963623,152.250007629395,514.60998535156,3.4495267868042,0.716122478246692
"755","Euryoryzomys nitidus",2.61198621711456,2.56743227903394,2.82141852222781,37.4309416562826,219.362534999709,1.19036036611575,0.345184668115479,6.6396675109863,6.7261667251587,8.0598335266114,135.166660308838,769.90002441407,3.32962703704834,0.945706069469448
